t,L,a,b
0.0,136.30512391077454,143.90749290031312,158.7898031505619
0.04,136.50879147552126,143.87889511881357,158.8127794363941
0.08,137.23544503507367,143.79955338721814,158.83603485521493
0.12,137.96357921308768,143.7607806014709,158.84127770091507
0.16,139.9198038787349,143.49415277069832,158.81844704968566
0.2,140.35765916648464,143.45166387533678,158.8172722638899
0.24,140.6085099152892,143.41216534381903,158.81479647564262
0.28,140.68064516129033,143.235165902085,159.11067987087063
0.32,140.48020340299522,143.16308162819485,159.33080657297506
0.36,139.88438068885168,143.2500497584893,159.30549042452486
0.4,138.8341270419185,143.39223524842836,159.33961989368674
0.44,138.83617078084418,143.3847229301682,159.34069758974732
0.48,138.95474890167236,143.38820602441808,159.3302652977014
0.52,139.83604699143183,143.19467220078158,159.42208306026845
0.56,140.1467632709532,143.1686205975873,159.41955144542342
0.6,140.54733367314742,143.14294521711693,159.4187892910022
0.64,141.7049467220078,143.16515206679773,159.3530352678463
0.68,141.8551760965072,143.2610670161897,159.3280783514163
0.72,142.2477293138183,143.25074880458263,159.3268695842132
0.76,143.59955338721812,142.92500546129762,159.66826622005388
0.8,143.65792616325638,142.76335105221,159.96664239423288
0.84,143.16952838661132,142.82442777737324,159.9509575475133
0.88,139.99119396101847,143.24292094468314,160.06728804097187
0.92,137.97173717808684,143.47998980557782,160.02028932741086
0.96,135.40347581251973,143.7911308526906,160.1437486346756
1.0,134.74127770091508,143.86928566227337,160.11799800966045
1.04,135.33079443675817,143.82249083715624,160.13869996844585
1.08,136.93480909730818,143.66663268525934,160.1967256486808
1.12,141.35688973033325,143.05454744047185,160.02315590184227
1.16,144.28976674191122,142.72216801378676,160.11913153231873
1.2,149.03231389111386,142.1448942935508,160.18856768368164
1.24,157.4828927886599,140.92215587756985,160.32099080074758
1.28,163.10560935945048,140.10433020218937,160.68997791208523
1.32,166.25732177965486,139.8313284303017,160.7251850773077
1.36,169.0559770868225,139.36120536906236,160.79847326391416
1.4,169.19100949052162,139.3328842933081,160.8222820942256
1.44,169.41923347654068,139.3072793028957,160.83101046141897
1.48,169.80203645719556,139.2515085317605,160.83264642345688
1.52,169.76839729119638,139.28568654578996,160.81291778926672
1.56,169.77479793198864,139.26586567635138,160.8208111847375
1.6,169.93480909730818,139.2935216874196,160.82232335736305
1.64,169.9161241777713,139.28873516347485,160.82613655671256
1.68,169.93160999053376,139.2671642515595,160.83833345469552
1.72,170.02895944076312,139.20704871477463,160.8528702152965
1.76,170.10251947862812,139.06180489817714,160.91642758319378
1.8,170.09382509284205,139.06989732760505,160.9019248040001
1.84,170.04193305662758,139.0739532512925,160.87036093109057
1.88,170.04479477657225,139.07554066846282,160.87277603825336
1.92,169.94672928954586,139.0175465423918,160.9174518799
1.96,169.90649773052743,139.01696885846744,160.90977936357675
2.0,169.90313842568997,139.009563338916,160.91830626956963
2.04,169.94970751717275,139.20164567101142,160.52087429306536
2.08,170.0181703439404,139.3509575475133,160.11240321367023
2.12,170.0171776013981,139.3426126847739,160.13773149833733
2.16,170.0329182747154,139.3750552197869,160.11408286608898
2.2,170.04573654700357,139.36689725478774,160.08689288574965
2.24,170.02209762372874,139.36687055511055,160.09910920167965
2.28,170.03274836767883,139.3681667030753,160.08543411247845
2.32,170.0172358552392,139.34155197941698,160.09520133983835
2.36,170.00691521638873,139.3286171994466,160.10662637442655
2.4,170.02714871720187,139.3368649724508,160.09750722104906
