t,L,a,b
0.0,149.5493371932695,157.4237595854764,162.19200894040557
0.04,149.54626106823352,157.43828774451188,162.1808277122059
0.08,149.45408411380708,157.42180291821856,162.1903478710278
0.12,149.5760249141336,157.43652559972995,162.1982031463057
0.16,149.62597142045271,157.46340593598686,162.208632983765
0.2,149.66467567191305,157.45810233789317,162.20916315286607
0.24,149.6865918708676,157.45191194615924,162.22220378708562
0.28,149.62155652308238,157.45152099412428,162.21310700071135
0.32,149.59112329101515,157.44551749653388,162.2141520822487
0.36,149.58854300758446,157.4226248710335,162.25043624525853
0.4,149.6448553572825,157.4500773322196,162.18965750694656
0.44,149.7132547996514,157.43718545048162,162.2305796960491
0.48,149.81543821908951,157.43636540474978,162.22959945533708
0.52,149.71815791029462,157.4219135290382,162.26248328918436
0.56,149.65488470729136,157.4555830811216,162.23380075940048
0.6,149.74915563895865,157.42988132221885,162.26806150724406
0.64,149.75516295071526,157.40320695093646,162.26800620183423
0.68,149.7326822551639,157.41199288276587,162.2588769950473
0.72,149.68392576869752,157.3814032698847,162.28767394981702
0.76,149.64064642488668,157.43307759348997,162.22096990432163
0.8,149.52780050385135,157.4162800055687,162.23040615148724
0.84,149.61899531048266,157.41938664393425,162.22535238127932
0.88,149.6777086778002,157.42888582484204,162.23713815482083
0.92,149.6969358895875,157.43889991818614,162.23149128176962
0.96,149.68303706797417,157.4477201775113,162.21910096288624
1.0,149.76172522365317,157.41493932615126,162.23052629772238
1.04,149.72213036438637,157.42149397075679,162.23388848522296
1.08,149.73367965962382,157.41127009827198,162.23337547986978
1.12,149.7646239899611,157.44267594271886,162.23259548288297
1.16,149.74730767543736,157.4488606132035,162.2261514490971
1.2,149.80339117516368,157.44947660104393,162.22887476376007
1.24,149.80461170834596,157.4781667591602,162.2194442378438
1.28,149.77518923032034,157.46626274646664,162.23153705176395
1.32,149.8418951828988,157.4454316777945,162.24563611710252
1.36,149.85448765259048,157.48220405407724,162.21297350489453
1.4000000000000001,149.95028806490186,157.466445826444,162.2417189684206
1.44,149.96280997251893,157.44484429620053,162.25162245094506
1.48,149.75852513821584,157.45282925312904,162.2494560045465
1.52,149.59040622777056,157.44743602212978,162.24132038805328
