t,L,a,b
0.0,55.13326834177816,40.384092960334776,46.01566520588469
0.04,55.12083335880024,40.379436590449295,46.02243023594583
0.08,55.114857802959456,40.39012861808395,46.0090641827261
0.12,55.07366558483231,40.37453370087178,46.02798202239866
0.16,55.07252772327859,40.373100423158185,46.029277778796455
0.2,55.07309207001159,40.37448276705111,46.027599000067234
0.24,55.08751958405405,40.37190245969607,46.02811037562674
0.28,55.08563707004216,40.36932011498819,46.032056728052105
0.32,55.110516204085705,40.37544643493816,46.02425570407858
0.36,55.10937121179709,40.37694898264787,46.02329407354436
0.4,55.10706085369158,40.37786579141989,46.02262785917002
0.44,55.11224082325353,40.379372413835256,46.02061495457722
0.48,55.110960347001935,40.37967597940644,46.01577216690809
0.52,55.10786458938173,40.37831808374742,46.01765671827281
0.56,55.09883198562444,40.37322164565137,46.02926657335591
0.6,55.09236237172317,40.37210619497874,46.03098711781808
0.64,55.09167272779133,40.37180059205473,46.030914791792725
0.68,55.093417720487416,40.37442877720121,46.02870732000497
0.72,55.12461468564665,40.37672792986616,46.02293346209403
0.76,55.12000313752336,40.37621044224818,46.02386555101226
0.8,55.13139092114833,40.378508576236726,46.02106419087552
0.84,55.1196486381315,40.37663319295972,46.02456538170824
0.88,55.11798310219565,40.376502802378816,46.02478134110788
0.92,55.12694236125118,40.38173370576143,46.02037658429649
0.96,55.11891620979029,40.37519787789329,46.02618405852907
1.0,55.11837325526197,40.37296595787162,46.02872871220965
1.04,55.130991599994296,40.37883251533617,46.02152259526152
1.08,55.08675761409685,40.37245152628287,46.02645604513144
1.12,55.08587442164647,40.37193200131205,46.02696436466171
1.16,55.096544038400026,40.37393675649356,46.02408864114678
1.2,55.10755287439923,40.39826173056824,46.00191816768636
1.24,55.114705001497455,40.389947293682376,46.01248387944576
1.28,55.107499903225744,40.39696189946479,46.00249371985991
1.32,55.10985406441702,40.38287258599157,46.01707301668796
1.36,55.11082995642102,40.38136901960544,46.02010663504695
1.4,55.10954642414018,40.383073265245,46.01678371258656
1.44,55.10973487927666,40.38556698510492,46.01074703616098
1.48,55.10709345133681,40.38647971917128,46.01019083883928
1.52,55.09226152275825,40.37566239433779,46.02863091927397
1.56,55.0914343575106,40.3759914268193,46.02708151244924
1.6,55.09107374606027,40.37587835373742,46.027977947693
1.64,55.09781330921108,40.37761723437503,46.02612905000275
1.68,55.12683234419853,40.38638090755919,46.01333753028016
1.72,55.08316066768127,40.37697139352896,46.02285400533379
1.76,55.085148105363736,40.37844949300475,46.02065875766299
1.8,55.10291585936561,40.3809992400674,46.01645060539939
1.84,55.10138173268709,40.38111842520776,46.01681834758462
1.88,55.1181389596869,40.38610280889834,46.0104669001473
1.92,55.1201060238411,40.38271570982391,46.0135697885024
1.96,55.11318309893589,40.380443042745696,46.016907991108994
2.0,55.11906086184099,40.38241112557632,46.01474228505418
2.04,55.09689955646829,40.37094286651468,46.03100952869917
2.08,55.09512604083263,40.37110178003516,46.03024450271273
2.12,55.09612638107055,40.37226918320488,46.02858406015896
2.16,55.12346256262313,40.36987223760424,46.028691021182354
2.2,55.12560483912044,40.37043149095517,46.02903329645725
2.24,55.14594475106605,40.3733836152011,46.02432293672186
2.28,55.16698347503122,40.37587122300253,46.02003532769802
2.32,55.1659678546471,40.37561960992843,46.02132497203733
2.36,55.17363135730483,40.37948650559356,46.01684992655344
2.4,55.16998755177423,40.379734043962,46.01414330332312
2.44,55.15686088751164,40.37879788033812,46.0155816744188
2.48,55.15243983187764,40.38303557421771,46.017920555463874
2.52,55.14244559758615,40.38193845972052,46.01996198299625
2.56,55.14141469705582,40.38102165094849,46.0206669070743
2.6,55.1478394891949,40.38268005614945,46.01834839955749
2.64,55.169261235491504,40.388682097576975,46.00647572595975
2.68,55.143448993853305,40.38274219541066,46.01499287945187
2.72,55.14311690534255,40.38604168831354,46.01086520262493
2.76,55.15035867596514,40.38382606711448,46.011060788496295
2.8,55.14816954035283,40.38508922586705,46.01025399677691
2.84,55.1593810929583,40.38833269156719,46.00505874706876
2.88,55.17056615997702,40.394652560035695,46.00076095128078
2.92,55.16025613599738,40.39113405170394,46.00427945961253
2.96,55.16329484773844,40.39192454460071,46.00300509541942
3.0,55.15035052655384,40.37823760831077,46.02047335855576
3.04,55.14913932029835,40.37768548569473,46.020474377232176
3.08,55.15305511243132,40.37908209105745,46.01852361190058
3.12,55.15427446809811,40.37646103664586,46.02503295418197
3.16,55.14995018672339,40.37587427903177,46.02669339673575
3.2,55.15715222896586,40.377415536445184,46.024373870542526
3.24,55.154842889536766,40.38018939231877,46.01757624283616
3.28,55.1545556227882,40.38079346743189,46.018907652908425
3.32,55.16318381200938,40.38572487994899,46.012991180299615
3.36,55.15411962928328,40.39074287996121,46.010808156745775
3.4,55.14868193458875,40.38869534037035,46.01190425256655
3.44,55.12608667306395,40.37393675649356,46.02894670896211
3.48,55.124078861853214,40.37362096680541,46.02781292211404
3.52,55.12379872583954,40.372876314347245,46.02940001996605
3.56,55.134326746571645,40.375830475946,46.02674433055642
3.6,55.13866528941615,40.38108073418047,46.01868558145031
3.64,55.135632689733576,40.38030348407707,46.021193562780006
3.68,55.15226563821096,40.38662335254557,46.0133181754283
3.72,55.15914577870681,40.37708752264008,46.02081461515424
3.76,55.15738041248245,40.37592113814679,46.02270731593026
3.8,55.16161403165639,40.37749703055825,46.01938439346988
3.84,55.15493151438473,40.376760527511394,46.01701495213239
3.88,55.14740553304281,40.37529974553463,46.01973074345042
3.92,55.15677531869292,40.37931333060328,46.01500408489242
3.96,55.11758683707086,40.37448378572753,46.02573074752512
4.0,55.10772706806592,40.37391128958322,46.02571546737892
4.04,55.10871009080481,40.37445016940589,46.025724635466645
4.08,55.12788056222789,40.38175815399535,46.02262887784644
4.12,55.11972402018609,40.3795741117651,46.02506453315079
4.16,55.14693082983418,40.38390959858037,46.01893719452441
4.2,55.13441639009602,40.382019953833584,46.025015636682944
4.24,55.13233217815428,40.38138633710447,46.02584382060701
4.28,55.13300042988145,40.38159109106356,46.024082529088304
4.32,55.149059863538106,40.38790892217924,46.016662490093374
4.36,55.147753920376175,40.38354185639515,46.02331444707263
4.4,55.13653116233016,40.37330212108803,46.03294399520814
4.44,55.13795017857397,40.37312894609776,46.03259051449271
4.48,55.13715662964797,40.373100423158185,46.032570140964445
4.52,55.14139228617473,40.37466103542345,46.03121530133467
4.56,55.14047751475553,40.38160025915128,46.02703363465782
4.6,55.14171215056852,40.38042266921743,46.02860035898157
4.64,55.14415595528418,40.38298056569138,46.026349084108034
4.68,55.159240515613256,40.3826922802664,46.02376775807657
4.72,55.15908160209277,40.38180093840471,46.02565129076488
4.76,55.16601675111494,40.384213164151554,46.022932443417616
4.8,55.178424229829695,40.39688244270455,46.01360238614763
4.84,55.14836920092985,40.39085799039592,46.021665209959394
4.88,55.15295018876074,40.39194084342332,46.02016775563175
4.92,55.13404253585232,40.3774623955602,46.02313516002388
4.96,55.13263778107829,40.37873472240049,46.02161325746231
5.0,55.14264423948675,40.38379041344001,46.01533515472676
5.04,55.15870061711417,40.38401248489812,46.0141942371438
5.08,55.1363202963126,40.37822538419381,46.02074840118737
5.12,55.138637785152994,40.38008752467744,46.01848592087329
5.16,55.1512245509165,40.3817387991435,46.01531885590415
5.2,55.15034135846612,40.38132623519608,46.01612462894712
5.24,55.169782797815145,40.38703387914016,46.01087946409472
5.28,55.170107755591005,40.387279380155775,46.01045263867751
