t,L,a,b
0.0,162.39277109054692,150.2607375796605,161.6079684991483
0.04,162.3625948001948,150.25508113582424,161.6251130644525
0.08,162.4643824426045,150.274163580748,161.61234419009776
0.12,162.55602456365497,150.28646602397097,161.60044375381713
0.16,162.43443292539936,150.27197315830568,161.61969370163354
0.2,162.56680144207107,150.30053368998566,161.5971452353158
0.24,162.72982814203215,150.26950700033242,161.61500877457462
0.28,162.6746449582918,150.2665769881949,161.62370088621915
0.32,162.6974562753026,150.24723169257808,161.629164057487
0.36,162.81908141413672,150.26577812824536,161.6146299603405
0.4,162.77882918055008,150.2660976722252,161.6143052624255
0.44,162.8116133620923,150.2635954367058,161.62587584685596
0.48,162.84112479480896,150.24016049354083,161.6257109209309
0.52,162.8376046570958,150.236895475618,161.6315606373356
0.56,162.84892527567112,150.23950078984058,161.63034430863826
0.6,162.84047282201144,150.26220129724547,161.61143709750988
0.64,162.8109716971651,150.25610676892074,161.62376273344103
0.68,162.82107856401058,150.25172850100373,161.6206291408648
0.72,162.8325074152242,150.2673835790472,161.61640033706735
0.76,162.82273813113156,150.26851229084687,161.59079043326557
0.8,162.8838895717853,150.26312127467125,161.600732374186
0.84,162.88040293465068,150.25115899116872,161.63196264427796
0.88,162.87387289880505,150.2622863371756,161.62952998688323
0.92,162.8357183168279,150.25855488812095,161.61277969761863
0.96,162.75834486526324,150.25650104496034,161.61709869528133
1.0,162.70501452121232,150.2505199032091,161.61834337062206
1.04,162.73829348052973,150.24195148600836,161.62754056791212
1.08,162.84247512582044,150.2675691207129,161.62693240356344
1.12,162.73986027681786,150.2417710982778,161.63530497122815
1.16,162.74449108755763,150.2428302319529,161.63290323744437
1.2,162.8264335026401,150.23016185933363,161.64767956954333
1.24,162.82953359463784,150.2328522134863,161.6306973531966
1.28,162.8303943018093,150.23957552190035,161.63500604298898
1.32,162.88579137385872,150.2670459962943,161.61850056564438
1.36,162.8826629352176,150.2706228272942,161.60342272833864
1.4,162.8925739525271,150.27591591870183,161.60150288749216
1.44,162.74570226231984,150.2213099756992,161.64522629640797
1.48,162.7342759880738,150.2159266904263,161.6516687153559
1.52,162.72415881335797,150.22409825461986,161.65417610481043
1.56,162.46972191942854,150.2726534777466,161.6311302837499
1.6,162.4345411580377,150.2718340020564,161.62066779537847
1.64,162.382342102754,150.27084186953843,161.62574184454186
1.68,162.08620214249083,150.29902358698425,161.64171388959755
1.72,162.05295410678437,150.28962280925543,161.6512100151268
1.76,162.04763782266855,150.2956992988071,161.6554774734379
1.8,161.8449309759234,150.35170711217282,161.6432781089181
1.84,161.77173221183705,150.32336304576953,161.65677368813024
1.88,161.356335345945,150.4109103653367,161.6378510151964
1.92,161.29742071315002,150.41940662744523,161.63086227912166
1.96,161.2373825224905,150.41367287458158,161.63901838150974
2.0,161.2056342819151,150.41447946543386,161.6432935707236
2.04,161.0119262059564,150.43576006370265,161.6498519532126
2.08,160.95053510731782,150.44145000811744,161.63733304471296
2.12,160.9348748753392,150.45085336281383,161.62905324788107
2.16,160.64321368472864,150.4633413477025,161.6381705591762
2.2,160.57564817177035,150.4749943950955,161.63181833409354
2.24,160.41718012745682,150.50041618026404,161.62885997531265
2.28,159.70506090662874,150.61817844469698,161.66529056597938
2.32,159.3723692382226,150.63544412747743,161.66609973379926
2.36,159.1652171224034,150.6555650903356,161.65628921822534
2.4,158.87091454002416,150.60524979835228,161.7177833955671
2.44,158.93744411201564,150.60133280763193,161.71525281340436
2.48,158.97296761009449,150.60274240889774,161.71292838864795
2.52,159.4358631424058,150.58459024927006,161.66929259662984
2.56,159.85828739888623,150.53891607589685,161.6881663071797
2.6,160.5513319056933,150.49242242683346,161.68083741138452
2.64,161.73790435842523,150.37020973939127,161.64873870321838
2.68,161.8745738339866,150.36708903165288,161.65095747230404
2.72,161.9370884904897,150.3492950705187,161.6557532089689
2.76,162.2719963510139,150.33547994732675,161.63199099092134
2.8,162.25409931117656,150.33308594444574,161.64160307999165
2.84,162.33168149711508,150.27989991057922,161.65190837334077
2.88,162.33697716549028,150.29179776989227,161.643664654055
2.92,162.3299111203882,150.28263149621316,161.64773883979765
2.96,162.33320706192197,150.28510538508914,161.64629058401815
3.0,162.36077546108393,150.29702386014282,161.62511821838768
3.04,162.33547994732675,150.3042264845266,161.61809598173446
3.08,162.33095736922533,150.31100133229225,161.61632302803997
3.12,162.1979523415616,150.29955186533795,161.64133507536343
3.16,162.1929401396201,150.29746709856644,161.6441594318302
3.2,162.1700515135819,150.31406792371146,161.6451129098345
3.24,162.09023251978468,150.3360829577403,161.63597498279873
3.28,162.08588002154346,150.33128979804306,161.64540153020334
3.32,162.08590063728408,150.34081684718325,161.6392580394946
3.36,161.8869329704963,150.32697595431551,161.66531118172003
3.4,161.86767786874472,150.3381161851603,161.66288110129287
3.44,161.87911960479624,150.33377914872452,161.6609947610249
3.48,161.9708132651983,150.33737144152988,161.65408591094516
3.52,161.92710274112042,150.33105271702576,161.65500331140333
3.56,161.93422032557407,150.33410900057467,161.65497496475996
3.6,161.98467992774184,150.3273393067442,161.64066506379282
3.64,161.97945641445884,150.33506505554652,161.63275892725994
3.68,161.98087632359497,150.338399651594,161.62983922299273
3.72,161.87309980853132,150.3796285558931,161.6357430557166
3.76,161.83293776880993,150.36516661383882,161.6400749382172
3.8,161.6396059301178,150.3658623950852,161.64318791505283
3.84,161.6375752796654,150.3653805021479,161.64332449433454
3.88,161.63599559853938,150.36849347898354,161.64193808577696
3.92,161.65247530620815,150.36981804031925,161.63926577039734
3.96,161.87534692426036,150.37088232792942,161.61523554772157
4.0,161.85969700015204,150.35639203923176,161.6224330181702
4.04,161.8787072899836,150.3483802470281,161.6216676587992
4.08,162.03703875501543,150.32821805268867,161.62101826296924
4.12,162.03629143441745,150.31817818700023,161.62730606386242
4.16,162.05380966002068,150.3180467616537,161.62945267785585
4.2,162.39165010964996,150.31642069511125,161.6339134087354
4.24,162.3716786109114,150.29952094172702,161.65121516906197
4.28,162.40590847126552,150.32031707009094,161.62893470737245
4.32,162.24565201145205,150.3125629746452,161.62670047648132
4.36,162.24259315093556,150.3055381610244,161.63508335201635
4.4,162.24743269604926,150.30129904935666,161.63933792548957
4.44,162.3506067470165,150.31051943935492,161.6274194504359
4.48,162.33245458738884,150.30555619979745,161.63511169865973
4.52,162.32706872514837,150.29574826119114,161.64158246425103
4.56,162.3803758764911,150.33085686748976,161.58026352070465
4.6,162.37068647839342,150.3288726024538,161.58572153803732
4.64,162.37584041355177,150.3292050312715,161.58952771915176
4.68,162.51992897877352,150.3362324218599,161.60243574975584
4.72,162.39473473984225,150.31700824371927,161.6093574846735
4.76,162.3334492968744,150.2888961043981,161.6193767346213
4.8,162.3391547030947,150.28398955812736,161.6193638497834
4.84,162.32570550929898,150.28808693657825,161.61921180869624
4.88,162.33294936516404,150.2844431044213,161.6209229151688
4.92,162.60624450783786,150.2985236552739,161.6015724656168
4.96,162.49421599626857,150.2911509510299,161.60127353737764
5.0,162.5416682772714,150.29956990411102,161.600113901967
5.04,162.6918049854015,150.22999951037616,161.6376113572115
5.08,162.6945752255491,150.23015670539849,161.62967172010008
5.12,162.7014531520179,150.23126737842512,161.63052985030396
5.16,162.76587734149717,150.25498063408864,161.57216926553846
5.2,162.66002582121516,150.23577707168866,161.59125171046222
5.24,162.6689163593633,150.24034345823895,161.59114090085632
5.28,162.45290720597444,150.1554529922459,161.62208512754702
5.32,162.44460421643436,150.14968573880373,161.6259686176888
5.36,162.45074255320793,150.15016247780588,161.63008403491276
5.4,162.5118424545101,150.15728006225953,161.60407727810377
5.44,162.44914741027642,150.13316737662123,161.61522266288367
5.48,162.4703171989393,150.14373036672825,161.60452824743012
5.52,162.45499712668115,150.11905074822255,161.6240023914259
5.56,162.44366362326795,150.12816548255006,161.61861395221786
5.6,162.4753783632648,150.1301291318454,161.61309408766328
5.64,162.5515921794188,150.11493017706346,161.60583476999275
5.68,162.51704019811726,150.10444449598378,161.60952241059854
5.72,162.44753422857187,150.05316026419072,161.62426008818383
5.76,162.4529999768073,150.05493579485275,161.62446366862258
5.8,162.44133146760882,150.0590151345306,161.62227840011545
5.84,162.44748011225272,150.05607223755518,161.62479867440788
5.88,162.6022399002198,150.0571932184521,161.62165735092887
5.92,162.51520797416848,150.0235947151549,161.6338386766756
5.96,162.5188698450985,150.034665367875,161.62575215241216
6.0,162.5450337969298,150.00781078873246,161.66734440914
6.04,162.54045194857403,150.00183737788396,161.66697847974373
6.08,162.5575423975591,150.00638572566118,161.65878372284195
6.12,162.60018090312406,149.98043050820377,161.67071765970113
6.16,162.58604365898472,149.96439919289375,161.68144557573322
6.2,162.6315657912708,149.98899377146935,161.66698878761406
6.24,162.64078618126905,149.93226956111664,161.68892393564798
6.28,162.63643110606026,149.930620301866,161.68855027534897
6.32,162.64768987741363,149.9301847943451,161.68828227072075
6.36,162.7970869958485,149.89271826271153,161.70093002759933
6.4,162.8056116046004,149.8858068356642,161.70600923069787
6.44,162.80426642752408,149.8978696209023,161.6971625009986
6.48,162.89657856014514,149.89613274475394,161.69630179382713
6.52,162.88954859258916,149.89195290334052,161.69356505425804
6.56,162.90016569901533,149.88733497743866,161.7016747712297
6.6,163.00216722973408,149.85032199209903,161.72548337469365
6.64,162.9818246476641,149.85249179880068,161.71188729374597
6.68,163.0881271372725,149.78938959368952,161.75863348563212
6.72,163.08535174318973,149.79907383785203,161.7525492651777
6.76,163.0800303051387,149.7892066289914,161.76244739764928
6.8,163.0856017090449,149.7883897302688,161.7609476025182
6.84,163.22756685298145,149.76878416092646,161.76322048792304
6.88,163.21625911924403,149.75665952846649,161.76496509497414
6.92,163.22163982754932,149.76279786524006,161.75946842312777
6.96,163.3253679265461,149.70699105534553,161.79567997155027
7.0,163.3487023679755,149.6976572787738,161.7962597892556
7.04,163.4003190285863,149.66665635879636,161.82133110683336
7.08,163.46702383437315,149.65744112273325,161.81839078682552
7.12,163.45985728753547,149.67257049939056,161.803580954148
7.16,163.49347125263816,149.64269056031006,161.8248022821625
7.2,163.60411335564987,149.58341515205396,161.87206644453207
7.24,163.62812811652017,149.56621904739816,161.86651050243137
7.28,163.66847569790724,149.54737883742683,161.8832556377608
7.32,163.83072415365942,149.5242969388202,161.89465871929866
7.36,163.83771031276655,149.52489994923374,161.8954910798267
7.4,163.90235869842522,149.51334740357632,161.91763496223453
7.44,164.09937044682042,149.40100707892995,162.07180977856115
7.48,164.10908561459388,149.4047127583088,162.08210476403997
7.52,164.14953369771655,149.38900871788132,162.08637479931866
7.56,164.36416675041812,149.33500320832462,162.13527018216584
7.6,164.35766506121587,149.3066514110186,162.15749910450376
7.64,164.6324703068911,149.21677708972743,162.24166801957463
7.68,164.64563603425304,149.23407885005398,162.2252166585492
7.72,164.6669836336789,149.20845090747915,162.24663125913213
