t,r,g,b
0.0,25.285397085965094,22.7946620535697,21.725306263498084
0.03348624957455367,25.211132428549828,22.735874268631715,21.639933071804954
0.06697249914910734,25.19685681272707,22.753622308622877,21.662405683056296
0.100458748723661,25.14829655166397,22.702084956980617,21.589990650699672
0.13394499829821468,25.093471071936783,22.652452240536316,21.55481518047203
0.16743124787276836,25.024857676410488,22.593957317947943,21.512301066857432
0.200917497447322,24.926337182589073,22.490071518027815,21.42508030995669
0.2344037470218757,24.829212056089986,22.393083432206183,21.372240163120814
0.26788999659642937,24.70312796860884,22.263275255227658,21.259618656143495
0.301376246170983,24.64355416875075,22.199840446362447,21.197124593361174
0.3348624957455367,24.573608897780982,22.13807205698178,21.160214243894117
0.3683487453200904,24.51470430717274,22.079993103134075,21.111406921874938
0.401834994894644,24.511547040212168,22.067355795887664,21.100026971931744
0.43532124446919773,24.468302042984487,22.019473346981663,21.075105318971566
0.4688074940437514,24.43975044783585,21.98318034698554,21.035778643076767
0.502293743618305,24.461705430639725,21.999864049831917,21.037628752806246
0.5357799931928587,24.4468620229385,21.981553791676845,21.00578842373414
0.5692662427674124,24.43666818368637,21.968178815425716,20.96384137499176
0.602752492341966,24.454086647512476,21.979184235984288,20.952507711112922
0.6362387419165197,24.459710525499503,21.98639129124064,20.952706304985906
0.6697249914910735,24.447925511909332,21.964424070498282,20.92025747168553
0.703211241065627,24.458055132276364,21.968694505189855,20.91585484302481
0.7366974906401808,24.45558258403223,21.97666164547686,20.913531331061197
0.7701837402147345,24.449275683676674,21.966478105479883,20.89197547468661
0.803669989789288,24.49441332049925,22.004878211913596,20.92609557417984
0.8371562393638418,24.506872874718407,22.005289455113665,20.925886196380866
0.8706424889383955,24.512030862869175,21.998954807353037,20.914954566956308
0.9041287385129492,24.545213124304496,22.044102622263065,20.962879788063137
0.9376149880875028,24.551965921824532,22.044851438696895,20.972408780102906
0.9711012376620565,24.557415439480124,22.046658170387,20.95490343903035
1.00458748723661,24.513880366760112,22.06375105658241,20.926998031267086
1.0380737368111639,24.56114158882853,22.057645658124827,20.945762183655347
1.0715599863857175,24.592995004013076,22.073803371951904,20.944191971330753
1.105046235960271,24.619483234266614,22.104669391486077,20.97483346710248
1.138532485534825,24.60132540508788,22.084997571799136,20.95166874590453
1.1720187351093785,24.627934076042916,22.10381322046319,20.960702162019643
1.205504984683932,24.649323569154774,22.12322901278368,20.99063143400528
1.238991234258486,24.63070457568038,22.095865830512547,20.96403972652933
1.2724774838330395,24.722732176714864,22.18248959411726,21.053616226003946
1.305963733407593,24.80215155075279,22.26365959919661,21.140252833385677
1.339449982982147,24.859815626369194,22.317476236589158,21.190300064558155
1.3729362325567005,24.91173635263874,22.368286218481856,21.238622109907833
1.406422482131254,24.937782805429865,22.399799152407653,21.277088373909976
1.439908731705808,24.94849911983777,22.40587001806853,21.278005613457566
1.4733949812803615,24.967013060909554,22.422543421659746,21.296444551718256
1.506881230854915,24.972454823831846,22.427420906567097,21.307613064011445
1.540367480429469,24.97214584617711,22.429087568387054,21.293051492398423
1.5738537300040225,24.986506764066117,22.447702805662505,21.30837121035877
1.607339979578576,24.98821910611189,22.44789509881469,21.319647319576436
1.64082622915313,24.990627314303218,22.445400498047746,21.31515393630262
1.6743124787276835,25.000368955670066,22.467133865114167,21.33754148782313
1.7077987283022373,24.99546711605346,22.46274686708775,21.335382521606626
1.741284977876791,24.999546711605348,22.46938746331042,21.337243172926676
1.7747712274513445,25.012078966449145,22.48488408612407,21.36094418239908
1.8082574770258983,25.00487966592609,22.478874531323306,21.358117824448346
1.841743726600452,25.021243364856325,22.491824814758807,21.364406791983157
1.8752299761750055,25.039214474597433,22.5142856727425,21.400241656876315
1.9087162257495593,25.045377912387025,22.518272453830257,21.409339534211945
1.942202475324113,25.066283704009585,22.543927777260794,21.436854418453162
1.9756887248986665,25.09342418003389,22.572717224619726,21.48181175772662
2.00917497447322,24.99849267371572,22.590345308580225,21.426805616947195
2.042661224047774,25.093883769149343,22.614080487346214,21.492857890634998
2.0761474736223278,25.119516434218536,22.633830096701523,21.53966655131501
2.109633723196881,25.131807080653104,22.64423004222452,21.553440048156894
2.143119972771435,25.162104338967147,22.6808777001012,21.59382924368086
2.1766062223459888,25.199271321639195,22.72169716215535,21.645049135928843
2.210092471920542,25.231433108639937,22.75443631328347,21.67899996413436
2.243578721495096,25.26896589662165,22.796518706355393,21.729428267747675
2.27706497106965,25.28778481681381,22.818657258236495,21.764560965774486
2.310551220644203,25.308641777850156,22.842934904830035,21.78161192794302
2.344037470218757,25.33733986475745,22.88202506135933,21.823218010755816
2.377523719793311,25.34867583082274,22.90226515759557,21.845404302713767
2.411009969367864,25.368451733570627,22.922239654216444,21.85598418228276
2.444496218942418,25.402814168479335,22.95311354965162,21.894775660412474
2.477982468516972,25.412198728611475,22.949966218443084,21.90247720108411
2.511468718091525,25.433982622612028,22.9531868561148,21.91204787481534
2.544954967666079,25.463583772445105,22.967863537050178,21.947612172217116
2.578441217240633,25.454403016397382,22.94693496589856,21.9374248760212
2.611927466815186,25.46021664301473,22.94235337253351,21.93472319964173
2.64541371638974,25.466482467517363,22.94251731244208,21.95580395743427
2.678899965964294,25.452201520315462,22.91089920494597,21.939049250311157
2.712386215538847,25.46319215841369,22.902524819993253,21.931442462786972
2.745872465113401,25.455562954863574,22.895557555630518,21.936034718910307
2.779358714687955,25.428227519997517,22.8633022271594,21.90068900805329
2.812844964262508,25.42781143008914,22.863972163415493,21.891390113490523
2.846331213837062,25.42044770498668,22.844591267394836,21.88736504340712
2.879817463411616,25.40181259620716,22.817542757660707,21.852683573923933
2.913303712986169,25.399501079846612,22.81714278305746,21.84302141857336
2.946789962560723,25.37192730809943,22.78855374708713,21.824098657655668
2.980276212135277,25.360589766853945,22.77162904167006,21.793858711667383
3.01376246170983,25.284331537143235,22.773428382129993,21.696286233991323
3.047248711284384,25.312136981547614,22.729856716762242,21.722966757397046
3.080734960858938,25.29352453112944,22.701849891627603,21.688472128519194
3.114221210433491,25.27974582407612,22.690977513212125,21.676429754717788
3.147707460008045,25.249593845843656,22.66271744756831,21.64881926915516
3.181193709582599,25.22912898350956,22.63728846541583,21.613065828961602
3.214679959157152,25.22317880088559,22.629913592884257,21.613928906543833
3.248166208731706,25.197309010612354,22.60237980648063,21.591102122082766
3.28165245830626,25.182087196159856,22.587823202743625,21.565115526139266
3.3151387078808137,25.171859308781848,22.58459432566778,21.564443408864435
3.348624957455367,25.143920216395834,22.56607020650855,21.541631891534546
3.382111207029921,25.128671623879924,22.56509650280915,21.518369630331865
3.4155974566044747,25.121687517205814,22.568303085026773,21.516423071107027
3.449083706179028,25.098172984835617,22.554258414854967,21.48778023667446
3.482569955753582,25.099294270803043,22.5571598967845,21.47348535518617
3.5160562053281357,25.110034334081664,22.572070310228106,21.490578120213875
3.549542454902689,25.103048531059645,22.569730198288532,21.483211123583306
3.583028704477243,25.117664385805735,22.590547052813612,21.50120343767327
3.6165149540517967,25.123000369319172,22.59852982373491,21.520361021608565
3.65000120362635,25.122118389574535,22.597797486109332,21.51068941517679
3.683487453200904,25.138609435765606,22.616705222231268,21.52370682552238
3.7169737027754577,25.14200600894896,22.623640377151453,21.5373838728689
3.750459952350011,25.147705616753324,22.634627137883037,21.532817425467318
3.783946201924565,25.17196375534592,22.66033153423521,21.560103666244032
3.8174324514991187,25.168085782859713,22.66602472015106,21.570886259388075
3.850918701073672,25.19795071479254,22.69182859519129,21.597830807228963
