t,L,a,b
0.0,161.1947273968743,158.00395216785418,164.26367330776398
0.04,161.23077411215831,157.98174184754328,164.3108581813936
0.08,161.20802820583762,157.9947431344727,164.30388540997714
0.12,161.25686045065373,157.98677787902864,164.3082081728902
0.16,161.2266163401961,157.985927541051,164.32834722218698
0.2,161.19917453758114,158.0056985336112,164.29014800957455
0.24,161.29756498739724,157.9954234048548,164.31379502031928
0.28,161.28216498587423,158.0291044037354,164.29363820276626
0.32,161.2649780054371,158.01748650247106,164.3114191506266
0.36,161.3182040861913,158.00780280281552,164.3463058526098
0.4,161.0271219740025,158.09701214079567,164.30466721325206
0.44,160.93725774886346,158.12699734237654,164.28523889420526
0.48,160.74356852581855,158.10470325742904,164.34433865281082
0.52,160.45208535870302,158.0554750343308,164.4315427161572
0.56,160.44638174844718,158.048436266534,164.45648173296343
0.6,160.52032561598736,158.08252085866368,164.41261444660765
0.64,160.71920570817923,158.0273021948873,164.426334078754
0.68,160.72900109401692,158.0526295750087,164.43291087188834
0.72,160.7565495061694,158.05637613875484,164.4002680468371
0.76,161.02750779899534,158.08109432151915,164.36797804858855
0.8,160.9723652848886,158.05181223522126,164.4151629222182
0.84,161.10914785981353,158.055365886471,164.38779726927285
0.88,161.31044951149988,158.06094258061077,164.35060577062197
0.92,161.26260975071136,158.0389759392427,164.36963811138665
0.96,161.82606653958132,158.0397145910382,164.3226766101213
1.0,161.8626361492635,158.02178895880556,164.32366147918194
1.04,161.83280070869958,158.01654986153451,164.32098608745537
1.08,161.8772010427428,158.00295714550424,164.31776749475202
1.12,162.35280141942985,158.01473749939714,164.28699541325156
1.16,162.42774030931994,158.0011574749785,164.29056937107987
1.2,162.68440784747727,158.01973037940303,164.27144818903395
1.24,163.48978706014046,158.00216011229537,164.21035838572854
1.28,163.50536728254826,157.96244805957951,164.23284792149477
1.32,163.6911115567277,157.97373597894207,164.2250019671998
1.36,164.03909524039182,157.9567012978442,164.21165039179004
1.4000000000000001,163.97662205142134,157.9530689586025,164.21458976903804
1.44,164.07200712760908,157.94345125532732,164.21527003942015
1.48,164.2496033871373,157.95756940407807,164.1797056053772
1.52,164.11218623163205,157.94663431151815,164.1832084901805
1.56,164.15714499658597,157.94441327948707,164.18283028015463
1.6,164.1711159226421,157.98970964130967,164.13646020799013
1.6400000000000001,164.16036105096697,157.9653975901168,164.17438274346952
1.68,164.18656922893382,157.97865270927832,164.16484626650862
1.72,164.30690093689478,157.9997157079,164.14429093235117
1.76,164.29232335180387,157.96697134995597,164.18953145108273
1.8,164.36190384327384,157.9998806988509,164.15745467190914
1.84,164.38530209843105,158.01180319879379,164.17063617972337
1.8800000000000001,164.3253646934595,157.98625752295277,164.18201547868952
1.92,164.4011259997817,157.98207182944503,164.18540921563303
1.96,164.30659887653854,157.97359129456976,164.1969712738063
2.0,164.29161515987624,157.97958935021487,164.19174740646918
2.04,164.39004114620482,157.98483098580823,164.1710448496171
2.08,164.39409230862952,157.9523633049972,164.195704650968
2.12,164.39428775944828,157.95228969364987,164.19948928954898
2.16,164.3989278126515,157.95379238046405,164.19770738727945
2.2,164.40281144580302,157.96535951528196,164.1998649612525
2.24,164.41241899578893,157.95316033820606,164.20435271511647
2.2800000000000002,164.49801376278361,157.97791405748285,164.18052294516463
2.32,164.61094879950045,157.9958777645503,164.15969601051881
2.36,164.55832937778104,157.97886846667564,164.17263891603483
2.4,164.60679356586058,158.0047898142202,164.1415495442442
2.44,164.5031005607154,157.9594274560172,164.18066762953694
2.48,164.38698246780774,157.94309589020233,164.2071397930252
2.52,164.46184774635051,157.96378321712046,164.20262665593802
2.56,164.48053233695722,157.96123981815458,164.20629960833688
2.6,164.41402321549594,157.94961176360096,164.21673972804416
2.64,164.4150334677798,157.96596617431675,164.203400844246
2.68,164.4837331614043,157.9673343300479,164.1780125443889
2.72,164.51353560377805,157.966055015598,164.17701244539435
2.7600000000000002,164.5228740915979,157.95872687905657,164.17862681839065
2.8000000000000003,164.53371780455427,157.97250489261629,164.18505892715268
2.84,164.47758534474224,157.9445605021817,164.21401864651577
2.88,164.4590352852186,157.95553874622107,164.18481270988752
2.92,164.4926452110742,157.97206830117702,164.1655138452791
2.96,164.4312711156688,157.95219323740167,164.18296481123767
3.0,164.49180756470818,157.9671820307086,164.17558844657214
3.04,164.46776457568134,157.96814913151303,164.1750477839177
3.08,164.4674345937796,157.93783648635272,164.21741238345928
3.12,164.46414492805124,157.96820243628176,164.17962945570756
3.16,164.49718119306226,157.99098895575958,164.15704600201542
3.2,164.5108525970845,157.96751708925504,164.18328210152782
3.24,164.5816692515249,157.98417102200472,164.16045750721517
3.2800000000000002,164.60084881498423,158.018473909854,164.14919497107581
3.3200000000000003,164.65800929533634,157.9901538477159,164.1803884140816
3.36,164.71813453615968,158.0185652894576,164.1667322399933
