t,L,a,b
0.0,314.9322212979037,198.21548004675685,220.8541576946842
0.04,314.91859547571346,198.19097282592705,220.87834125542665
0.08,314.947735583083,198.20197191914383,220.87888960516145
0.12,314.81444914925544,198.1937600475058,220.8866173241068
0.16,314.81024424299653,198.1938643676993,220.8847957330366
0.2,314.8704236202317,198.1990696778646,220.8819764129368
0.24,314.86752137895246,198.19175388993952,220.88984055059663
0.28,314.8676283740227,198.19771619022652,220.8897228560194
0.32,314.85604883255,198.21263130301276,220.87616123087128
0.36,314.8358882864472,198.21012761837,220.8820486346092
0.4,314.8359177100915,198.21570741128104,220.87799619632528
0.44,314.83361464120543,198.2249624848535,220.8642339554205
0.48,314.8353586608497,198.21181279072567,220.87615588111777
0.52,314.93931774593483,198.22194789875056,220.85846959601332
0.56,314.7584024566068,198.21234509119992,220.90116865365428
0.6,314.6539190956777,198.20270751025143,220.90512479637505
0.64,314.6929375229036,198.20962474154004,220.90530133824083
0.68,314.7392396395336,198.2597171585319,220.8472431382724
0.72,314.6951362715963,198.25051558249453,220.86195228554843
0.76,314.7167920738052,198.25213388293133,220.83818065582628
0.8,314.68588387290055,198.2569673852277,220.8625193594205
0.84,314.67618476978674,198.24301255319665,220.8822519252425
0.88,314.693916527796,198.25755050836037,220.8666440193768
0.92,314.66522847459805,198.2336344352934,220.88077004352024
0.96,314.6568882088758,198.2171973176336,220.8980256734671
1.0,314.6549890463797,198.2197839234557,220.91898868259645
1.04,314.67122822315963,198.1788877327477,220.94461935166336
1.08,314.5043720860561,198.1785667475371,220.95286332182243
1.12,314.5082693814883,198.17757169338424,220.95290879472728
1.16,314.5911691618809,198.22735649954927,220.9135827566745
1.2,314.5503532174755,198.18108113168685,220.95380755331695
1.24,314.56512121204014,198.18736174230773,220.9424527014918
1.28,314.6233586287512,198.2049383574652,220.9247530420036
1.32,314.5799480538934,198.1898975254715,220.9467191299161
1.36,314.60028246698533,198.2001342788131,220.9299476526619
1.4,314.6563264847572,198.2210839135587,220.9276740074201
1.44,314.6529641646761,198.2196073815899,220.93255030774455
1.48,314.6799081982298,198.22133000222016,220.92451230309564
1.52,314.67024654339053,198.17405958020484,220.98231638977236
