t,L,a,b
0.0,208.6850889977444,167.85000310405687,192.2568784421773
0.04,208.6786769031564,167.84291846381706,192.2608043350371
0.08,208.6808320054868,167.85464736436012,192.24854035421723
0.12,208.6843942802579,167.84456509207223,192.25808458998364
0.16,208.70018801715804,167.84124818560483,192.25925230660988
0.2,208.5945200093417,167.85094466796937,192.2609166723328
0.24,208.5468106554881,167.8524819151735,192.2685245678709
0.28,208.5566386907384,167.8432953850065,192.26385074512143
0.32,208.606074491452,167.83865703719252,192.26422766631092
0.36,208.5607981269234,167.84107820153903,192.2646563217813
0.4,208.602299367068,167.83919211746934,192.27357235556528
0.44,208.5671584872305,167.85780758986243,192.2511448057304
0.48,208.5568278903943,167.84473359801578,192.26418775700853
0.52,208.55875979625563,167.8488945123231,192.2561423372661
0.56,208.54846171811025,167.8367679968782,192.25770323442725
0.6,208.5636745529419,167.8277337133093,192.2646518874144
0.64,208.53881697002663,167.81792045928216,192.22839798147615
0.68,208.55925644535236,167.82982969074726,192.21579994501383
0.72,208.451202748125,167.80707547588148,192.237028737654
0.76,208.54555720776784,167.81923598813955,192.22853692497347
0.8,208.5896229901232,167.840238628066,192.19527030422717
0.84,208.57893320956524,167.83159309066505,192.2063399622192
0.88,208.5954660076212,167.82863832416405,192.20422772543583
0.92,208.601189297212,167.83361811823204,192.1951890075
0.96,208.5911424998596,167.8287831801506,192.2035256173378
1.0,208.59449635938475,167.82364966136217,192.2037739418861
1.04,208.6659384450745,167.8537087566922,192.1704363712689
1.08,208.64481164287383,167.847105984326,192.1846869484756
1.12,208.7088586826383,167.85608705549166,192.1777042986753
1.16,208.67873307180423,167.83686407482847,192.2042838940837
1.2,208.55305276601027,167.82707742700293,192.2146662252008
1.24,208.60590007301923,167.83599346078688,192.20392914472887
1.28,208.53903425400645,167.83543768679772,192.21871184596785
1.32,208.53257338138212,167.8416576254852,192.21791218179723
1.36,208.52326268894095,167.84420147398356,192.21621825362809
1.4,208.56742011487967,167.8387945025675,192.20924003819468
1.44,208.56332867232095,167.84203159043005,192.20742342587369
1.48,208.60045171417843,167.8404677370243,192.20171787375065
1.52,208.64455888395847,167.84904971516582,192.1904767535704
1.56,208.62302411999988,167.84072197406192,192.20210514179627
1.6,208.64090348748175,167.83303869428588,192.208696089184
1.64,208.64825123349303,167.84059781178772,192.20413460373015
1.68,208.5758232402215,167.83186063080348,192.2210916228896
1.72,208.5873200755616,167.83961486045047,192.21175875861377
1.76,208.60159282460305,167.82616542553663,192.2131851466445
