t,L,a,b
0.0,261.54067672238074,229.15328169588258,227.9479005299633
0.04,261.51509172441905,229.12728903383612,227.98905829596413
0.08,261.512091316755,229.13839380350592,227.9684957195271
0.12,261.5153689359967,229.13953526294333,227.9582225845903
0.16,261.5462535670607,229.14796575621688,227.94343253159397
0.2,261.4867183041174,229.2057072971871,227.90503057480635
0.24,261.5930207908683,229.23378719934774,227.89806767223808
0.28,261.5762413371382,229.19313493681207,227.93984508764777
0.32,261.5835792906645,229.15964125560538,227.98212800652263
0.36,261.5610599266205,229.1913086017122,227.95468406033427
0.4,261.5608153281696,229.16781084386466,227.9497105584998
0.44,261.5516836526702,229.14168772931106,227.98781899714635
0.48,261.5916673461068,229.1727028128822,227.96626172034243
0.52,261.39714635140643,229.30384019567876,227.80640847941297
0.56,261.35670607419485,229.3534610680799,227.78550346514473
0.6,261.36381573583367,229.30618834080718,227.8093110476967
0.64,261.54162250305745,229.24231553200164,227.85744802282917
0.68,261.51905421932327,229.21956787607013,227.89894822666122
0.72,261.52225030574806,229.201956787607,227.90413371381982
0.76,261.5088626172034,229.26243783122706,227.87262943334693
0.8,261.492278842234,229.2178393803506,227.90478597635547
0.84,261.51262943334694,229.22325315939665,227.89136567468407
0.88,261.59231960864247,229.2097024052181,227.8788096208724
0.92,261.5959885854056,229.21477374643294,227.8879576029352
0.96,261.4831797798614,229.14858540562577,227.99869547492867
1.0,261.4868813697513,229.1647941296372,227.99262943334693
1.04,261.46423155320014,229.1423726049735,228.00520179372197
1.08,261.4697431716266,229.13174072564206,228.01214838972686
1.12,261.4799836934366,229.16678353037096,228.00322869955156
1.16,261.4273787199348,229.16816958825927,228.01143090093763
1.2,261.51054219323277,229.1908683245006,227.981769262128
1.24,261.52652262535673,229.239624949042,227.9510803098247
1.28,261.52347329800244,229.22366082348145,227.9528740317978
1.32,261.50922136159807,229.2225682837342,227.95845087647777
1.36,261.52582144313084,229.28195678760702,227.90798206278026
1.4000000000000001,261.5124826742764,229.2295474928659,227.94959641255605
1.44,261.4916918059519,229.24241337138199,227.90821035466774
1.48,261.33330615572766,229.1825682837342,227.95768446799838
1.52,261.3271748878924,229.17038728088056,227.97046881369752
1.56,261.3603261312678,229.18351406441093,227.96420709335507
1.6,261.46165511618426,229.32547900529963,227.8661231145536
1.6400000000000001,261.47132490827556,229.25206685690992,227.94147574398696
1.68,261.4602038320424,229.2762168772931,227.93102323685284
1.72,261.39804321239296,229.3273542600897,227.90142682429678
1.76,261.39571137382796,229.29710558499795,227.9160211985324
1.8,261.3983693436608,229.33174072564208,227.900644109254
1.84,261.5633102323685,229.3338768854464,227.8576437015899
1.8800000000000001,261.4636119037913,229.27854871585814,227.90201386057888
1.92,261.3921891561353,229.2051528740318,228.0021361598043
1.96,261.4164370158989,229.18447615165104,228.00608234814513
2.0,261.3885038728088,229.17571952710966,228.00706074194864
2.04,261.38124745209944,229.20658785161027,227.98565022421525
2.08,261.4151977170811,229.23818997146353,227.9655279249898
2.12,261.3986954749287,229.18105177333877,228.00210354667755
2.16,261.4380758255198,229.21475743986954,227.9639788014676
2.2,261.407990216062,229.24123929881776,227.9406114961272
2.24,261.4007990216062,229.2588503872809,227.94896045658376
2.2800000000000002,261.39587443946186,229.2564370158989,227.9595923359152
2.32,261.4118711781492,229.22250305748062,227.93933958418265
2.36,261.3846555238483,229.22015491235223,227.9437749694252
2.4,261.51894007337955,229.22561761108847,227.935067264574
2.44,261.3879168365267,229.13987770077455,228.04813697513248
2.48,261.3305503465145,229.12578883000407,228.06931920097838
2.52,261.35414594374237,229.15161842641663,228.05126783530372
2.56,261.3975703220546,229.14441092539747,228.04427231960864
2.6,261.3846881369751,229.11430900937629,228.06286180187524
2.64,261.34155727680394,229.16644109253974,228.03046066041583
2.68,261.3867590705259,229.19171626579697,228.03396657154505
2.72,261.37219730941706,229.15863024867508,228.05143090093762
2.7600000000000002,261.3843946188341,229.17969832857725,228.03323277619242
2.8000000000000003,261.4455279249898,229.20797390949858,228.0322543823889
2.84,261.4051528740318,229.15757032205462,228.05116999592335
2.88,261.21024052181,229.18543823889115,228.02008968609866
2.92,261.1920587036282,229.19003668976762,228.0100611496127
2.96,261.1612229922544,229.17558907460253,228.02705258866695
3.0,261.1796331023237,229.1946351406441,228.01123522217694
3.04,261.3122869955157,229.1795515695067,227.97710558499796
3.08,261.27931512433753,229.16916428862618,227.99169995923359
3.12,261.3443293925805,229.23908683245006,227.95003668976764
3.16,261.34189971463513,229.28463106400326,227.93927435792907
3.2,261.32487566245413,229.25144720750103,227.9629841011007
3.24,261.32365267019975,229.26956379942928,227.94012229922544
3.2800000000000002,261.51039543416226,229.31421116999593,227.89697513249084
3.3200000000000003,261.3924989808398,229.23990216061964,227.96029351814104
3.36,261.49470852017936,229.31137382796575,227.91393395841826
3.4,261.3597880146759,229.184932735426,228.02858540562576
3.44,261.3432042397065,229.16348960456583,228.03802690582958
3.48,261.3497431716266,229.19085201793723,228.01392580513658
3.52,261.42959641255607,229.30154097024052,227.90933550754178
3.56,261.3877537708928,229.23302079086832,227.96446799836934
3.6,261.449571952711,229.25413779046065,227.9384264166327
3.64,261.426139421117,229.2411903791276,227.96777823073788
3.68,261.4029841011007,229.22388911536893,227.98116591928252
3.72,261.399624949042,229.24026090501428,227.96670199755403
3.7600000000000002,261.48112515287403,229.25082755809214,227.9639624949042
3.8000000000000003,261.469302894415,229.2348634325316,227.95471667346106
3.84,261.43298817774155,229.16720750101916,227.99758662861802
3.88,261.40430493273544,229.16194048104362,227.98662861801876
3.92,261.3720342437831,229.13516510395434,228.01987770077457
3.96,261.4007664084794,229.15571137382796,227.99320016306564
4.0,261.51458622095396,229.2485283326539,227.92882185079495
4.04,261.53395841826335,229.21834488381575,227.9669139828781
4.08,261.5104769669792,229.27354260089686,227.91995108030983
4.12,261.4878271504281,229.25456176110885,227.97084386465554
