t,L,a,b
0.0,262.34144313086017,227.99607011822255,230.7990052996331
0.04,262.3274684060334,227.9572278842234,230.82759070525887
0.08,262.2826090501427,227.9537382796576,230.83975540154916
0.12,262.237961679576,227.98439461883407,230.8190786791684
0.16,261.861019160212,227.90667753770893,231.01302894415
0.2,261.7896616388096,227.8383856502242,231.0992254382389
0.24,261.6427395026498,227.8909090909091,231.04388096208723
0.28,260.2625845902976,227.4968120668569,231.91610273134933
0.32,259.5881288218508,227.45661638809625,231.937774154097
0.36,259.0085772523441,227.4618181818182,231.91735833673053
0.4,257.2039298817774,227.55983693436607,231.9447533632287
0.44,256.5758499796168,227.4940236445169,231.9858622095393
0.48,256.154048104362,227.5566408479413,231.93761108846311
0.52,255.3976844679984,227.60978393803504,232.03324908275584
0.56,255.40784345699143,227.5968528332654,232.0428536485936
0.6,255.52683245006116,227.64130452507132,232.0130941704036
0.64,256.1494822666123,227.5673216469629,232.2665470852018
0.68,256.5633265389319,227.50393803505912,232.37094170403589
0.72,257.5602445984509,227.01656746840604,233.3715776600081
0.76,257.8404076640848,227.0241500203832,233.35279249898085
0.8,258.0276070118223,226.9995923359152,233.38486750917244
0.84,258.29314309009374,227.00905014268244,233.38441092539748
0.88,259.2590460660416,226.98883000407665,233.3728821850795
0.92,259.2405218100285,226.95678760701185,233.39882592743575
0.96,259.46917244190786,227.00053811659197,233.3826172034244
1.0,260.4177904606604,226.94114961271916,233.41477374643293
1.04,260.430052996331,226.9212229922544,233.43002038320424
1.08,260.61436608234817,226.93545862209535,233.41845902975948
1.12,261.42556869139827,226.8337871993477,233.6449245821443
1.16,261.4688789237668,226.7140644109254,233.7580269058296
1.2,261.80370158988995,226.75947818997147,233.72035874439464
1.24,262.4262861801875,226.1601793721973,234.6309498573176
1.28,262.41479005299635,226.14535670607415,234.65531186302488
1.32,262.4428047289034,226.1775621687729,234.60815328169588
1.36,262.5324908275581,226.2039298817774,234.6430004076641
1.4,262.5491072156543,226.163538524256,234.67665715450468
1.44,262.5528740317978,226.19610273134936,234.6489033836119
