t,r,g,b
0.0,72.17010342875913,74.18065675168923,72.68656027522923
0.03348624825662483,72.13348056115345,74.26767523297431,72.86526404083192
0.06697249651324966,72.18856245238868,74.2652886280062,72.7061514916623
0.10045874476987449,71.92469939550165,74.22543160456162,72.63414250721345
0.13394499302649931,71.8795304833771,74.19086229860478,72.62366379608586
0.16743124128312414,71.66226684335088,74.101231900062,72.54134293286889
0.20091748953974897,71.50242914563606,73.8804335948165,72.31994155691646
0.2344037377963738,71.29419782816467,73.858595719119,72.32654373622968
0.26788998605299863,71.35763542373016,73.73483545634315,72.06484647734709
0.30137623430962346,71.12641231140344,73.57968346590849,72.04890441887585
0.3348624825662483,71.18889455559585,73.61467525333083,71.9147633517581
0.3683487308228731,71.01011215482822,73.52568953652596,71.98148374864357
0.40183497907949794,70.92074393680515,73.37818616686172,71.88224472152574
0.4353212273361228,70.9350350992839,73.38924058205721,71.82530561242669
0.4688074755927476,70.77687081593781,73.33203694988642,71.84675304348573
0.5022937238493724,70.7409849170079,73.29941297202687,71.79558800020189
0.5357799721059973,70.74338771509272,73.27809433457729,71.82923517740076
0.5692662203626221,70.73507315531562,73.21471849458771,71.78454874701382
0.6027524686192469,70.74753418119492,73.15940446758816,71.73776372437047
0.6362387168758717,70.81102717155426,73.19652499013051,71.7847569303603
0.6697249651324966,70.7316691272276,73.12823557412106,71.78060443452115
0.7032112133891214,70.77137162404173,73.13162327699231,71.72721950471514
0.7366974616457462,70.77372550194318,73.16061261687209,71.82728443526172
0.7701837099023711,70.833258019153,73.16818497077765,71.76142654468993
0.8036699581589959,70.9393601248234,73.22284193447852,71.76989885942574
0.8371562064156207,70.85956314388353,73.20095980609916,71.84488471307729
0.8706424546722455,70.74871767151487,73.15592376539452,71.73057218503493
0.9041287029288704,70.87775105607815,73.19008677796447,71.81849870679197
0.9376149511854952,70.88855103482044,73.20870351172498,71.84414212218962
0.97110119944212,70.91948526789703,73.13358988112367,71.77416734804405
1.0045874476987449,70.94922355191552,73.12256407723709,71.67393963068321
1.0380736959553696,70.94496759389219,73.05928332020957,71.72397765311464
1.0715599442119945,70.97836093070649,73.05095755260544,71.72980256092059
1.1050461924686195,70.99850203342324,73.02343191442216,71.73548804430712
1.1385324407252442,71.03247076286056,73.03403325820193,71.7541762230738
1.172018688981869,71.04165988799942,73.00675794120465,71.71953624283704
1.2055049372384938,71.05081297262652,73.0341444572405,71.75648414040113
1.2389911854951188,71.03860172001245,73.02141984178152,71.75374750526949
1.2724774337517435,71.02529903551338,72.98918184192553,71.70656137805747
1.3059636820083682,70.96616832227846,72.97615962197072,71.69814328629373
1.3394499302649931,70.93241594416867,72.94296966372652,71.65730900344658
1.372936178521618,70.88754593444486,72.88263365783514,71.54710919523468
1.4064224267782428,70.85066167687307,72.86374842496465,71.53998930879828
1.4399086750348675,70.82997384744122,72.8544651572415,71.53516919891689
1.4733949232914925,70.72779649126468,72.78918980960523,71.43511215826446
1.5068811715481174,70.73527270416268,72.80713834161631,71.44625127659396
1.5403674198047421,70.61604248249722,72.68240137957378,71.32625637936358
1.5738536680613668,70.60086604900687,72.69338055928057,71.30418762609057
1.6073399163179918,70.58722473997145,72.69854743371931,71.33110642056201
1.6408261645746167,70.52840035490996,72.6562212119241,71.27757732528133
1.6743124128312414,70.55302467543595,72.66796665370384,71.28930703776999
1.7077986610878662,70.59586309593226,72.69279838409838,71.34104517762773
1.741284909344491,70.58816887744334,72.64638701112825,71.30318495328845
1.774771157601116,70.59543771265642,72.65845033057984,71.3008364982343
1.8082574058577408,70.56465290844164,72.63212301733405,71.3017612827203
1.8417436541143655,70.51008956956814,72.59855303399453,71.219993008411
1.8752299023709904,70.51768542457798,72.58775043049565,71.20487179030427
1.9087161506276153,70.41224331777607,72.50192113717091,71.14113958820974
1.94220239888424,70.44453767913602,72.52181098231148,71.14340849242741
1.9756886471408648,70.41503345944523,72.51476716162365,71.14228798024764
2.0091748953974897,70.57204564416367,72.64224854274465,71.13879311609719
2.0426611436541147,70.55056715119765,72.54878886134446,71.09005571282866
2.076147391910739,70.51239327183904,72.54970540304389,71.0918718991458
2.109633640167364,70.35847853706669,72.41016438355356,70.94243715684539
2.143119888423989,70.2910008860376,72.34198669694283,70.87162625502351
2.176606136680614,70.23492359907964,72.29027921546444,70.83213571273103
2.210092384937239,70.22971519986383,72.28636281846751,70.84726079852483
2.2435786331938634,70.25690991054061,72.28937773521339,70.83831257442469
2.2770648814504884,70.16172869301369,72.3325759752587,70.86452857363938
2.3105511297071133,70.08776804227485,72.27758351738017,70.78128909459103
2.344037377963738,70.16640638039073,72.34341955330542,70.82498027052361
2.3775236262203627,70.20851135501493,72.38659379619806,70.86722066518321
2.4110098744769877,70.21593178774356,72.3547654963429,70.85556332176539
2.4444961227336126,70.26796058605377,72.37730555099019,70.85976316784229
2.4779823709902375,70.29705902044667,72.41909912996542,70.91111970758905
2.511468619246862,70.32370206034372,72.37988519809932,70.90081825168082
2.544954867503487,70.36143123008809,72.3703017264618,70.90773901926153
2.578441115760112,70.37810282767714,72.39218216099556,70.96068801579935
2.6119273640167364,70.33677002343164,72.31285829687141,70.89499436793007
2.6454136122733614,70.37159126788562,72.36005842465006,70.91974277002629
2.6788998605299863,70.25885948955468,72.33705611307687,70.89544634366365
2.7123861087866112,70.23453871411508,72.3041775868889,70.81706951039314
2.745872357043236,70.37536447571382,72.39014691520839,70.91410676120343
2.7793586052998607,70.35422455558691,72.37206800701713,70.93321526670366
2.8128448535564856,70.25028602799576,72.29499110469457,70.80291337774398
2.8463311018131106,70.34407170053547,72.40117109132683,70.90049913270242
2.879817350069735,70.37589669593122,72.39828807623928,70.8943032456762
2.91330359832636,70.37966118203225,72.37914302776232,70.8637494948112
2.946789846582985,70.39968477221987,72.41631461817008,70.91679974132333
2.98027609483961,70.36758211268366,72.34408359746288,70.87059078624294
3.013762343096235,70.72149337008065,72.33243138729846,70.747674501733
3.0472485913528593,70.75707539450951,72.34266023941484,70.8147985626931
3.0807348396094842,70.7145929445218,72.31524448067344,70.81582024550318
3.114221087866109,70.77038139654218,72.35655460263064,70.84225574203997
3.1477073361227337,70.8072611658865,72.38558600840727,70.89624891531055
3.1811935843793586,70.76232641813318,72.3627001831006,70.86204411235776
3.2146798326359836,70.77994956073881,72.35334211530825,70.85092262196514
3.2481660808926085,70.72911328443178,72.37229502225745,70.87133152778536
3.2816523291492334,70.66174885862175,72.34567081004731,70.81937414724024
3.315138577405858,70.6435176647383,72.38400939473442,70.82603468856814
3.348624825662483,70.67215680821752,72.42951439527874,70.88585888292698
3.382111073919108,70.62669479955296,72.40430271318938,70.87517652478698
3.4155973221757323,70.72227215265791,72.51389500410998,70.98313002394502
3.4490835704323572,70.68367839290308,72.52138078149605,70.98880044763494
3.482569818688982,70.70773836290091,72.56905512043775,71.03335197256214
3.516056066945607,70.82749232655951,72.67806412810944,71.16520265637709
3.549542315202232,70.87467840056743,72.68832321278944,71.20609616159369
3.5830285634588566,70.81340315149623,72.63909293008939,71.10234481685254
3.6165148117154815,70.93326760122058,72.73541221223476,71.2155830728806
3.6500010599721064,70.9608190670892,72.76999249442174,71.24829870137219
3.683487308228731,71.04692192150858,72.84761309960567,71.31254448262828
3.716973556485356,71.06773512721787,72.87723152433884,71.37725976100785
3.750459804741981,71.11210390987392,72.91126604059109,71.40941897534069
3.7839460529986058,71.14287338113279,72.9254060115651,71.42625185582021
3.8174323012552307,71.19285835757653,73.02636081485889,71.50743403854102
3.850918549511855,71.08432464538146,72.94637699109332,71.44157443316033
3.88440479776848,71.1125265429216,72.97028691742788,71.47520664504037
3.917891046025105,71.13381252082273,72.97942589428641,71.52622776508082
3.9513772942817296,71.0887308792647,72.92493125998263,71.42713004704865
3.9848635425383545,71.09465398463021,72.90860397594776,71.40705816435843
4.0183497907949794,71.00165327095337,72.89085260176292,71.54005304608168
4.051836039051604,70.97918327767627,72.83074481117822,71.52825526290805
4.085322287308229,71.0259875759709,72.84512844454298,71.54044025717626
4.118808535564854,70.98848063038729,72.80170702864689,71.52085800136425
4.152294783821478,70.91624692117246,72.7019577451983,71.42622930255335
4.185781032078103,70.94538990732582,72.73145133332312,71.4474195141656
4.219267280334728,70.81077070248696,72.65545923809867,71.38444318026856
4.252753528591353,70.74655510993135,72.60057498221036,71.27014355505642
4.286239776847978,70.74923555517037,72.6100229420091,71.29688311758872
4.319726025104603,70.65195419435736,72.5636791526645,71.24819814100238
4.353212273361228,70.68170095123465,72.58595868667408,71.25957146935862
4.386698521617853,70.70270557224079,72.61555104689515,71.28763592480692
4.420184769874478,70.68807711579532,72.60963382721724,71.28009565471811
4.453671018131102,70.679245689935,72.56278114044161,71.24809396956333
4.487157266387727,70.66375781724439,72.58348024139919,71.25609992367828
4.520643514644352,70.59109066180983,72.56786103737807,71.24582913727858
4.554129762900977,70.66492391662503,72.61299014883647,71.29202968427951
4.587616011157602,70.65814557561913,72.62047957627965,71.29838611511582
4.621102259414227,70.63947797116221,72.54229044531726,71.22585585475389
4.6545885076708515,70.70214682367683,72.59387740015723,71.26556263024628
4.688074755927476,70.64465092584372,72.56563494947036,71.2583839188095
4.7215610041841005,70.57277368624645,72.5078176068591,71.18246659311582
4.7550472524407255,70.55763323252377,72.57201984056724,71.22601469467857
4.78853350069735,70.63109265747659,72.58676798245588,71.32099062840321
4.822019748953975,70.57819586653783,72.53465967365783,71.23922098446204
