t,L,a,b
0.0,55.143282949597925,40.357770361813486,46.06292466072982
0.04,55.152395010115455,40.350367640317586,46.06771855193111
0.08,55.12863132674453,40.346990728007285,46.07326931970752
0.12,55.130313161503,40.35452485876051,46.060392231166205
0.16,55.13531588136902,40.36621926398592,46.048627537268274
0.2,55.09935864133015,40.36823216857872,46.05084417714375
0.24,55.11786697308453,40.36237376052547,46.05658136270381
0.28,55.08701432055302,40.38376902123533,46.03367031149087
0.32,55.105892431845454,40.36815169314207,46.04830563552165
0.36,55.10381025725654,40.36901451206418,46.047191203525436
0.4,55.111483946678405,40.36983047187129,46.04605028594247
0.44,55.094787840263386,40.3685357341499,46.045415650536945
0.48,55.11257087441146,40.371510269276925,46.04183092823832
0.52,55.10474336485118,40.38129974960934,46.01656164112845
0.56,55.106920276346536,40.37492996599658,46.02409067849961
0.6,55.11125576316181,40.380147626585824,46.019769453154126
0.64,55.130825555738916,40.37336324167283,46.02192904715046
0.68,55.12327410748666,40.36706884011466,46.03420206057865
0.72,55.162185509124285,40.37946816941811,46.01959322213462
0.76,55.17612609584115,40.379171734581824,46.02334806339427
0.8,55.17040622778012,40.37372792782881,46.028508678104366
0.84,55.203316606666625,40.380294315989346,46.020357229444635
0.88,55.21592068992916,40.38379856285132,46.01569169147144
0.92,55.203165842557446,40.37946205735963,46.020625141341355
0.96,55.17837329600903,40.38582369156108,46.01784415473287
1.0,55.16565919569385,40.375216214068736,46.0278332956423
1.04,55.1328904128288,40.369290573372204,46.03450868217907
1.08,55.157837798192055,40.371761882351024,46.0303789679993
1.12,55.17305987983693,40.375825382563924,46.031608510430225
1.16,55.17101743362814,40.37336324167283,46.034153164110805
1.2,55.16590775273871,40.38621690065664,46.02083091397685
1.24,55.16655766829044,40.37897207400481,46.02840375443379
1.28,55.15992812219228,40.376930646472424,46.02959458716101
1.32,55.16107922653937,40.37959346661695,46.027159950533076
1.36,55.14154101293108,40.37661383810787,46.02343872559506
1.4000000000000001,55.13839839619585,40.375000254669104,46.026170815735696
1.44,55.17083305319732,40.380008067917196,46.01910527613261
1.48,55.123017401030495,40.369711286730926,46.03777150273107
1.52,55.11166628975639,40.36700568217703,46.04148254090495
1.56,55.14126087691741,40.37556765743135,46.03065808533656
1.6,55.145239826987996,40.3729038186104,46.03225129524706
1.6400000000000001,55.142076836724506,40.37053132124368,46.03483567730776
1.68,55.1463226800154,40.37735034115473,46.027900528285585
1.72,55.16669417092983,40.39001248897283,46.01717590300571
1.76,55.169237805933996,40.37559821772375,46.031880497032596
1.8,55.161845271202225,40.3869534037035,46.02077488677412
1.84,55.16985410516408,40.392224035466235,46.01286282707153
1.8800000000000001,55.16625614007208,40.38364168668366,46.021462493353134
1.92,55.17386055949783,40.37152860545236,46.03339323150644
1.96,55.15590129433025,40.37050076095128,46.03455757864691
2.0,55.14324525857064,40.367300079660495,46.038339924169726
2.04,55.15578618389554,40.37306680683654,46.03006114095833
2.08,55.15934034590176,40.372304836879344,46.02953652260545
2.12,55.15438855985641,40.36951366350673,46.03417863102114
2.16,55.16417294680676,40.37021451287912,46.03243669435429
2.2,55.170069045887296,40.38137207563469,46.02038677106063
2.24,55.14412946969743,40.37345492255003,46.029368440997246
2.2800000000000002,55.1484191160741,40.3763571316517,46.02637862572402
2.32,55.15295630081922,40.37681961074337,46.02987777920392
2.36,55.13964831215505,40.37361383607052,46.03389543897823
2.4,55.128748474532074,40.383229122736246,46.023276756045334
2.44,55.130288713269074,40.37314422624396,46.04033754861633
2.48,55.107198375007385,40.37024405449511,46.04333755065368
2.52,55.12868022321238,40.372886501111374,46.04023669965141
2.56,55.12173285007324,40.375869185649705,46.03715927820664
2.6,55.10874166977363,40.37349159490091,46.0400604686319
2.64,55.140473440049874,40.37750925467522,46.03493245156703
2.68,55.13658820820931,40.390901793481696,46.020124971222394
2.72,55.11590296495957,40.38516053321598,46.02638779381174
2.7600000000000002,55.120470709997086,40.38556291039926,46.02544959283504
2.8000000000000003,55.12255695929165,40.38600195993342,46.02588354898713
2.84,55.119852373414176,40.38476324941477,46.02872260015117
2.88,55.133329462362966,40.381188713880285,46.02772735329532
2.92,55.12537563692743,40.38093710080618,46.0282978120868
2.96,55.078977982328,40.37209397086178,46.03797625669016
3.0,55.10502961292334,40.37517139230655,46.03402888558838
3.04,55.12378548304617,40.38145458842417,46.02366181572959
3.08,55.096733512212914,40.373867486497446,46.03113075119236
3.12,55.12833591058466,40.38910077358287,46.01579355911277
3.16,55.14180586879855,40.38367020962323,46.023488640739316
3.2,55.11868089553881,40.37944270250778,46.028025825484434
3.24,55.15465850910595,40.38366715359399,46.02361597529099
3.2800000000000002,55.169323374752715,40.38557513451622,46.02161936952079
3.3200000000000003,55.14901504177592,40.38303149951206,46.02506147712155
3.36,55.15304900037284,40.386094659487036,46.020650608251685
3.4,55.13069516515801,40.38554864892947,46.01600035042468
3.44,55.09695660234744,40.37633268341778,46.02740647022511
3.48,55.12657563774237,40.38436087223149,46.0179073126705
3.52,55.137095509063165,40.38887259006628,46.016067583067965
3.56,55.14103880545929,40.37767835495983,46.026582361006696
3.6,55.139032012924964,40.38699822546569,46.01667165818109
3.64,55.14478040392557,40.3824477979272,46.02166215393016
3.68,55.134763758752975,40.38099618403815,46.022988470620355
3.72,55.145006550089334,40.38509533792553,46.02001189814051
3.7600000000000002,55.166475155500954,40.38206477559577,46.02182106745064
3.8000000000000003,55.157577017030235,40.38165730503043,46.02124245924785
3.84,55.172242901353414,40.37086544710726,46.03526454007778
3.88,55.1647097892766,40.371661033386104,46.03495180641888
3.92,55.16025002393889,40.369267143814696,46.03677421852239
3.96,55.187072792579144,40.37296392051879,46.032778969629184
4.0,55.1800632801788,40.377121138961726,46.02786487461112
4.04,55.176489763320724,40.37444507602382,46.03065197327808
4.08,55.16165376003651,40.389157819462014,46.01611342350657
4.12,55.15596343359147,40.38125390917074,46.02540069636719
4.16,55.154381429121514,40.3814953354807,46.02614636750178
4.2,55.152140341012114,40.382744232763486,46.02408151041189
4.24,55.15640146444921,40.38362844389029,46.02024619371558
4.28,55.149807572025516,40.380531667593665,46.0249056196303
4.32,55.16699468047177,40.38445662781435,46.01998744990659
4.36,55.11917291624646,40.370337772725144,46.04015520553834
4.4,55.11867478348033,40.36949023394922,46.041248245329875
4.44,55.119464257700685,40.37057410565304,46.040378295672866
4.48,55.13160789922438,40.3713941401658,46.041825834856255
4.5200000000000005,55.12775017164697,40.3692977041071,46.04419527619373
4.5600000000000005,55.13221808639599,40.37182605896506,46.03966216615427
4.6000000000000005,55.12458208800142,40.37719855836914,46.030835335032485
4.64,55.12372436246137,40.376358150328116,46.032446881118425
4.68,55.13249211035118,40.37878667489757,46.02936945967366
4.72,55.154715554985096,40.37725967895394,46.03134059853351
4.76,55.150010288631776,40.37222639879552,46.036633641177346
4.8,55.12836137749499,40.37774660627953,46.028508678104366
4.84,55.11387681757339,40.37622572239438,46.02948253275554
4.88,55.112313149278876,40.375597199047334,46.03009271992715
4.92,55.11358955082482,40.37610449990119,46.028317166938656
4.96,55.12965917124562,40.37032452993177,46.0335124166468
5.0,55.12189583829938,40.36916527617336,46.0362333013469
5.04,55.147040846886824,40.37404779222261,46.02979730376727
5.08,55.152737285390344,40.37937750721732,46.025959949718136
5.12,55.15099127401784,40.37761315966938,46.027112072741645
5.16,55.150234397442716,40.38009669276516,46.025048234328175
5.2,55.15332506168086,40.38552623804838,46.01450187742063
5.24,55.135586849294974,40.380893297720405,46.021701882310275
5.28,55.13958311686459,40.38944101150493,46.013251961461435
5.32,55.09297255889478,40.367108568494785,46.03935350720102
5.36,55.09258240582846,40.3666980419002,46.03920783647391
5.4,55.12835119073086,40.3718515258754,46.0332608035727
5.44,55.13631825895977,40.37512860789719,46.03029339918058
5.48,55.11948768725819,40.37338972725958,46.033395268859266
5.5200000000000005,55.126227250409,40.37581621447621,46.03191615070706
5.5600000000000005,55.12392300436197,40.37613709754642,46.03088117547109
5.6000000000000005,55.12224728166199,40.376771732951944,46.030984061788836
5.64,55.13851452530698,40.3797493241082,46.02662005203399
5.68,55.139928448168725,40.38672929489256,46.02437081451329
5.72,55.106089036393236,40.38286138055102,46.02845876296011
5.76,55.118695157008595,40.37035916492982,46.040082879512994
5.8,55.119660862248466,40.370430472278755,46.0404037625832
5.84,55.11805339086818,40.3702654466998,46.04010121568843
5.88,55.1213865000927,40.370947959896746,46.03819629079544
5.92,55.14234780465046,40.379068848264076,46.02849034192892
5.96,55.12870059674064,40.37542198670423,46.03279526845179
6.0,55.135261891519114,40.38062538582369,46.027086605831315
6.04,55.12165441198941,40.37870823681374,46.0230149562071
6.08,55.116870707552266,40.37680942397923,46.024294413782286
6.12,55.12948395890252,40.38232555675759,46.01829848441323
6.16,55.14157564792913,40.37816222625618,46.02376266469451
6.2,55.120548129404504,40.375533022433295,46.027208847000914
6.24,55.123475805416504,40.38264236512215,46.01919084495134
6.28,55.087541994935144,40.373520117840485,46.031341617209925
6.32,55.08509819021948,40.37237512555187,46.032440769059946
6.36,55.090840469161606,40.374058997663155,46.03117251692531
6.4,55.108245574360325,40.37652113855425,46.02721903376505
6.44,55.10694676193329,40.37491774187962,46.029165724390985
6.48,55.11160822520083,40.37709159734574,46.02670154614706
6.5200000000000005,55.11033589836054,40.37584168138654,46.02656198747843
6.5600000000000005,55.110438784678294,40.374455262787954,46.0283436525254
6.6000000000000005,55.11893760199498,40.37741859247443,46.02474772478623
6.640000000000001,55.1239250417148,40.388137105695826,46.01207437152759
6.68,55.1342238602539,40.37753777761479,46.02610969515089
6.72,55.106573926365996,40.378732685047666,46.02674636790925
6.76,55.09093215003881,40.37737173335941,46.02831920429148
6.8,55.090345392424716,40.37623183445286,46.028750104414335
6.84,55.093081557271006,40.37748786247054,46.02794535004777
6.88,55.108417730674184,40.366185647664274,46.03208117628603
6.92,55.10549107333859,40.36589838091571,46.03374671222188
6.96,55.1066044866584,40.3677421852239,46.03205978408135
7.0,55.10458241397787,40.376957132059175,46.02735451772803
7.04,55.10169141031675,40.37523556892059,46.02772124123683
7.08,55.10580482567391,40.377702803193756,46.02556470326975
7.12,55.13326834177816,40.384092960334776,46.01566520588469
7.16,55.12083335880024,40.379436590449295,46.02243023594583
7.2,55.114857802959456,40.39012861808395,46.0090641827261
7.24,55.07366558483231,40.37453370087178,46.02798202239866
