t,L,a,b
0.0,162.16257057669958,151.70690343844785,157.4877916160937
0.04,162.22710815275232,151.7219632369805,157.47805067864442
0.08,162.1622948411686,151.7531316598506,157.48703656459298
0.12,162.17953990820843,151.75346666563587,157.4780017162604
0.16,162.0546600593218,151.74907808984855,157.48397512710892
0.2,162.03378662193052,151.7575331204758,157.48235679146921
0.24,162.0551651449673,151.75835775010114,157.47501758780373
0.28,162.04608391121832,151.73791724326315,157.47945770294265
0.32,162.01825523833085,151.7903946110454,157.45395603177917
0.36,162.02949081697602,151.73649991109463,157.5239387403267
0.4,161.9854607489183,151.77741442534912,157.46787681064185
0.44,161.98401764707398,151.77191775350275,157.47655088351334
0.48,162.01964164688843,151.77109054690982,157.4796355137056
0.52,161.93958299510635,151.76054301860827,157.47082743852
0.56,161.9249020108078,151.73685810958813,157.47739355191172
0.6,161.92432219310248,151.75226322177642,157.47441715435778
0.64,161.9445745813072,151.77797878124895,157.46897202186298
0.68,161.91030864340695,151.7327014608829,157.49631622484557
0.72,161.91283407163453,151.7544407593808,157.49243531167136
0.76,161.90663388763906,151.75002125998253,157.50782496205414
0.8,161.9029179003899,151.75360582188515,157.48590012189058
0.84,161.93380543379385,151.7467459341894,157.49135556225568
0.88,161.9872929728671,151.7649702489093,157.4896315709452
0.92,161.99441828822353,151.7529074636712,157.49034023702947
0.96,161.97727372291928,151.7420816228711,157.5019056675248
1.0,162.01588185119044,151.74720721138607,157.49323932555603
1.04,161.9710735389238,151.73790435842525,157.49952197251406
1.08,161.9915011609239,151.7444678948494,157.49507928040757
1.12,162.13086872154062,151.76947994217284,157.47336059765033
1.16,162.08949550705702,151.74427462228098,157.49671565482035
1.2,162.0791180586157,151.7401153966082,157.50168662528057
1.24,162.06373871610322,151.7494543271151,157.4803905652063
1.28,162.07852020213733,151.7295730222418,157.50253960154927
1.32,162.06288058589934,151.75223745210062,157.4868845235058
1.36,162.13039713647362,151.7672946736657,157.47940616359105
1.4000000000000001,162.14052977299494,151.7483307692506,157.49551478792844
1.44,162.29130041514946,151.76522279173204,157.48734580070249
1.48,162.13843985228823,151.76535164011102,157.47987517169045
1.52,161.98048462452294,151.74381849901945,157.4940484933759
1.56,162.00053858622405,151.74624342551147,157.49167510623548
1.6,162.13842439048275,151.7698329867312,157.48130281172934
