t,temp
0,24.2
1,24.1
2,23.6
3,23.2
4,22.6
5,22.5
6,22.5
7,22.5
8,22.5
9,22.5
10,22.5
11,22.5
12,22.5
13,22.5
14,22.4
15,22.4
16,22.4
17,22.5
18,22.5
19,22.5
20,22.5
21,22.5
22,22.5
23,22.5
24,22.6
25,22.6
26,22.6
27,22.7
28,22.7
29,22.7
30,22.8
31,22.8
32,22.8
33,22.8
34,22.8
35,22.8
36,22.8
37,22.8
38,22.8
39,22.8
40,22.8
41,22.8
42,22.8
43,22.9
44,22.9
45,22.9
46,22.9
47,23.1
48,23.5
49,24.6
50,25.5
51,26.1
52,26.2
53,27.6
54,28.7
55,28.9
56,29.0
57,29.1
58,29.6
59,30.2
60,30.7
61,31.3
62,31.9
63,32.7
64,33.6
65,34.3
66,35.3
67,36.3
68,37.2
69,38.1
70,38.7
71,39.6
72,40.2
73,40.8
74,41.2
75,41.8
76,42.5
77,43.2
78,44.0
79,44.5
80,45.2
81,45.8
82,46.5
83,47.3
84,48.1
85,49.0
86,50.0
87,51.0
88,52.0
89,52.9
90,53.8
91,54.7
92,55.5
93,55.9
94,57.2
95,57.7
96,58.4
97,59.1
98,60.0
99,60.8
100,61.5
101,62.3
102,63.1
103,63.4
104,64.5
105,65.3
106,65.9
107,66.6
108,66.9
109,67.2
110,67.7
111,68.2
112,67.8
113,67.4
114,67.0
115,66.8
116,66.1
117,65.5
118,64.9
119,64.6
120,64.2
121,64.1
122,64.1
123,63.6
124,62.5
125,61.7
126,61.1
127,60.5
128,60.0
129,59.5
130,59.0
131,58.5
132,57.9
133,57.2
134,56.2
135,55.2
136,54.2
137,53.2
138,52.4
139,51.6
140,50.8
141,50.2
142,49.5
143,48.7
144,48.0
145,47.3
146,46.6
147,45.8
148,45.1
149,44.3
150,43.6
151,42.9
152,42.2
153,41.4
154,40.7
155,39.9
156,39.2
157,38.4
158,37.7
159,36.9
160,36.2
161,35.4
162,34.6
163,33.9
164,33.2
165,32.6
166,32.0
167,31.5
168,31.0
169,30.8
170,30.5
171,30.3
172,29.7
173,29.2
174,28.8
175,28.2
176,27.8
177,27.4
178,26.9
179,26.5
180,26.1
181,25.6
182,25.2
183,24.7
184,24.4
185,23.9
186,23.4
187,23.0
188,22.6
189,22.1
190,21.3
191,21.3
192,20.9
193,20.3
194,19.7
195,19.2
196,18.7
197,18.0
198,17.6
199,17.3
200,17.0
201,16.9
202,16.2
203,14.9
204,14.2
205,13.7
206,13.2
207,12.9
208,12.1
209,11.7
210,11.0
211,10.8
212,10.3
213,9.8
214,9.3
215,8.6
216,8.1
217,7.6
218,7.4
219,6.6
220,5.8
221,4.8
222,3.8
223,3.1
224,2.3
225,1.6
226,1.0
227,0.3
228,-0.4
229,-1.0
230,-1.2
231,-1.4
232,-1.9
233,-2.4
234,-2.7
235,-3.2
236,-3.8
237,-4.3
238,-4.8
239,-4.4
240,-4.8
241,-5.7
242,-6.7
243,-7.2
244,-7.7
245,-8.4
246,-8.7
247,-9.2
248,-9.7
249,-10.1
250,-10.5
251,-10.9
252,-11.2
253,-11.6
254,-11.8
255,-12.2
256,-12.4
257,-12.7
258,-13.1
259,-13.7
260,-14.5
261,-15.0
262,-15.4
263,-15.7
264,-16.0
265,-14.8
266,-14.0
267,-14.7
268,-15.9
269,-16.7
270,-16.9
271,-17.2
272,-17.4
273,-16.8
274,-16.7
275,-17.2
276,-18.2
277,-18.1
278,-18.1
279,-18.0
280,-17.7
281,-17.6
282,-17.1
283,-16.0
284,-15.5
285,-15.8
286,-16.5
287,-16.5
288,-16.5
289,-15.8
290,-14.6
291,-13.9
292,-13.4
293,-12.8
294,-11.9
295,-11.5
296,-11.7
297,-12.3
298,-12.7
299,-12.2
300,-11.7
301,-11.3
302,-10.8
303,-10.0
304,-9.1
305,-7.6
306,-6.4
307,-5.6
308,-5.5
309,-4.9
310,-4.1
311,-3.8
312,-2.5
313,-1.4
314,-0.4
315,0.7
316,1.7
317,2.7
318,3.9
319,4.9
320,5.9
321,6.9
322,8.0
323,9.1
324,9.9
325,10.7
326,11.3
327,11.9
328,12.6
329,13.3
330,13.9
331,14.5
332,15.1
333,15.6
334,15.8
335,16.5
336,16.9
337,17.3
338,17.7
339,18.0
340,18.3
341,18.6
342,18.9
343,19.2
344,19.4
345,19.7
346,19.9
347,20.1
348,20.3
349,20.4
350,21.2
351,21.9
352,22.7
353,22.3
354,22.5
355,22.6
356,22.4
357,22.1
358,22.1
359,22.3
360,22.3
361,22.4
362,22.3
363,23.2
364,23.5
365,23.7
366,23.0
367,22.7
368,22.6
369,22.1
370,22.1
371,22.1
372,22.2
373,22.1
374,22.2
375,22.8
376,22.9
377,22.5
378,22.4
379,22.3
380,22.3
381,22.3
382,22.3
383,22.3
384,22.6
385,23.0
386,23.0
387,22.6
388,22.4
389,22.4
390,22.8
391,23.4
392,23.4
393,22.5
394,22.2
395,22.2
396,22.1
397,22.1
398,22.1
399,22.2
400,22.1
401,22.5
402,22.9
403,22.9
404,22.2
405,22.2
406,22.2
407,22.2
408,22.2
409,22.8
410,23.4
411,24.0
412,23.5
413,22.8
414,22.5
415,22.3
416,22.3
417,22.3
418,22.3
419,22.3
420,22.4
421,22.9
422,23.2
423,22.9
424,22.3
425,22.3
426,22.3
427,22.3
428,22.3
429,22.3
430,22.4
431,22.5
432,23.1
433,23.1
434,22.7
435,22.4
436,22.4
437,22.4
438,22.8
