t,temp
168,61.3
169,60.7
170,58.9
171,57.8
172,56.1
173,56.2
174,57.4
175,57.1
176,55.8
177,55.1
178,55.4
179,55.7
180,56.9
181,56.6
182,54.8
183,52.8
184,51.4
185,51.7
186,53.7
187,55.8
188,57.4
189,57.1
190,55.2
191,53.0
192,51.1
193,49.3
194,48.1
195,48.2
196,48.2
197,47.5
198,47.9
199,49.6
200,49.9
201,48.4
202,47.0
203,47.0
204,46.7
205,46.4
206,46.5
207,46.6
208,45.4
209,44.2
210,44.3
211,44.6
212,43.6
213,42.6
214,42.8
215,43.5
216,44.2
217,44.3
218,43.3
219,41.8
220,40.8
221,41.3
222,41.8
223,40.4
224,39.7
225,38.9
226,39.9
227,42.2
228,43.3
229,42.3
230,40.8
231,39.6
232,38.4
233,37.3
234,36.3
235,35.4
236,34.5
237,33.9
238,34.9
239,37.7
240,40.6
241,41.5
242,40.7
243,39.3
244,38.1
245,37.0
246,36.0
247,35.0
248,34.1
249,33.3
250,32.5
251,31.8
252,31.0
253,30.4
254,29.7
255,29.2
256,28.6
257,28.2
258,29.6
259,32.2
260,33.9
261,33.8
262,32.7
263,31.9
264,31.1
265,30.4
266,29.7
267,29.1
268,28.6
269,28.0
270,27.5
271,27.0
272,26.5
273,26.1
274,25.7
275,25.3
276,25.0
277,24.7
278,24.3
279,24.0
280,23.7
281,23.4
282,23.2
283,22.9
284,22.7
285,22.5
286,22.3
287,22.1
288,21.9
289,21.7
290,21.6
291,21.4
292,21.3
293,21.1
294,21.0
295,20.8
296,20.7
297,20.6
298,20.5
299,20.4
300,20.3
301,20.2
302,20.1
303,20.1
304,20.0
305,19.9
306,19.9
307,19.8
308,19.8
309,19.7
310,19.6
311,19.6
312,19.5
313,19.5
314,18.6
315,17.0
316,15.8
317,15.5
318,15.8
319,16.1
320,15.5
321,14.0
322,12.8
323,12.7
324,13.3
325,13.6
326,13.9
327,14.2
328,14.5
329,14.1
330,12.7
331,10.7
332,9.0
333,7.5
334,6.9
335,7.2
336,8.1
337,8.8
338,9.4
339,9.9
340,10.4
341,10.9
342,11.4
343,11.1
344,9.9
345,8.0
346,6.5
347,5.7
348,6.1
349,7.0
350,7.8
351,7.7
352,6.8
353,5.9
354,5.4
355,5.4
356,5.7
357,5.9
358,5.7
359,5.2
360,4.5
361,3.1
362,1.8
363,1.2
364,1.7
365,2.8
366,3.3
367,2.8
368,2.0
369,1.7
370,1.3
371,0.6
372,0.5
373,0.2
374,-0.9
375,-1.9
376,-2.4
377,-2.4
378,-2.1
379,-1.9
380,-2.1
381,-2.7
382,-2.6
383,-2.7
384,-3.5
385,-4.4
386,-5.3
387,-6.1
388,-6.8
389,-7.4
390,-7.7
391,-7.0
392,-5.8
393,-5.5
394,-6.2
395,-7.0
396,-7.8
397,-8.4
398,-8.8
399,-8.1
400,-6.8
401,-6.4
402,-7.1
403,-7.8
404,-8.5
405,-9.2
406,-9.7
407,-10.3
408,-10.8
409,-11.2
410,-11.6
411,-12.0
412,-12.3
413,-12.7
414,-13.0
415,-13.2
416,-13.5
417,-13.7
418,-14.0
419,-14.2
420,-14.3
421,-14.5
422,-14.7
423,-14.9
424,-15.0
425,-15.2
426,-15.3
427,-15.4
428,-15.5
429,-15.6
430,-15.7
431,-15.8
432,-15.9
433,-16.0
434,-16.1
435,-16.2
436,-16.3
437,-16.3
438,-16.4
439,-16.5
440,-16.5
441,-16.6
442,-16.7
443,-16.7
444,-16.7
445,-16.8
446,-16.8
447,-16.9
448,-16.9
449,-16.9
450,-16.1
451,-15.2
452,-14.9
453,-14.3
454,-13.6
455,-13.3
456,-12.9
457,-12.2
458,-12.0
459,-11.7
460,-10.4
461,-9.3
462,-9.4
463,-10.2
464,-10.9
465,-11.5
466,-11.1
467,-9.7
468,-7.8
469,-7.0
470,-7.3
471,-8.3
472,-8.3
473,-7.2
474,-5.5
475,-4.8
476,-5.3
477,-6.4
478,-7.4
479,-7.5
480,-6.4
481,-4.7
482,-3.2
483,-1.9
484,-1.5
485,-2.2
486,-3.7
487,-4.1
488,-3.3
489,-1.9
490,-0.6
491,0.6
492,1.0
493,0.3
494,-0.6
495,-0.2
496,1.0
497,2.1
498,2.4
499,2.3
500,2.3
501,2.8
502,2.6
503,2.7
504,3.7
505,4.6
506,4.9
507,4.0
508,2.7
509,2.6
510,3.6
511,4.6
512,5.5
513,6.3
514,7.0
515,7.6
516,8.3
517,8.9
518,9.4
519,9.5
520,8.9
521,8.3
522,8.8
523,9.4
524,10.0
525,10.5
526,10.9
527,11.4
528,11.8
529,12.1
530,12.5
531,12.8
532,12.9
533,12.1
534,11.3
535,11.4
536,11.9
537,12.3
538,12.7
539,13.0
540,13.3
541,13.6
542,13.9
543,14.1
544,14.3
545,14.6
546,14.8
547,15.0
548,15.2
549,15.3
550,15.5
551,15.6
552,15.8
553,15.9
554,16.0
555,16.2
556,16.3
557,16.4
558,16.5
559,16.6
560,16.6
561,16.7
562,16.8
563,16.9
564,16.9
565,17.0
566,17.1
567,17.1
568,17.2
569,17.2
570,17.3
571,17.3
572,17.4
573,17.4
574,17.5
575,17.5
576,17.6
577,17.6
578,17.6
579,17.6
580,17.6
581,17.6
582,17.7
583,17.7
584,17.7
585,17.7
586,17.8
587,17.8
588,17.8
589,17.8
590,17.8
591,17.9
592,17.9
593,17.9
594,17.9
595,17.9
596,17.9
597,18.0
598,18.0
599,18.0
600,18.0
601,18.0
602,18.0
603,18.0
604,18.0
605,18.1
