t,temp
17:58:23,19.3
17:58:24,19.2
17:58:25,19.2
17:58:26,19.1
17:58:27,19.1
17:58:28,19.2
17:58:29,19.1
17:58:30,19.1
17:58:31,19.1
17:58:32,19.1
17:58:33,19.1
17:58:34,19.3
17:58:35,19.3
17:58:36,19.2
17:58:37,19.2
17:58:38,19.1
17:58:39,19.2
17:58:40,19.1
17:58:41,19.1
17:58:42,19.1
17:58:43,19.1
17:58:44,19.1
17:58:45,19.1
17:58:46,19.1
17:58:47,19.1
17:58:48,19.1
17:58:49,19.1
17:58:50,19.1
17:58:51,19.2
17:58:52,19.1
17:58:53,19.2
17:58:54,19.0
17:58:55,19.1
17:58:56,19.0
17:58:57,19.0
17:58:58,19.1
17:58:59,19.0
17:59:00,19.0
17:59:01,19.0
17:59:02,19.0
17:59:03,19.1
17:59:04,23.7
17:59:05,29.0
17:59:06,33.8
17:59:07,37.9
17:59:08,41.6
17:59:09,44.2
17:59:10,47.3
17:59:11,49.9
17:59:12,52.4
17:59:13,54.3
17:59:14,56.3
17:59:15,58.0
17:59:16,59.0
17:59:17,60.4
17:59:18,61.5
17:59:19,62.6
17:59:20,63.5
17:59:21,64.5
17:59:22,65.2
17:59:23,65.9
17:59:24,66.2
17:59:25,67.0
17:59:26,67.5
17:59:27,67.9
17:59:28,68.4
17:59:29,68.8
17:59:30,69.1
17:59:31,69.4
17:59:32,69.7
17:59:33,69.9
17:59:34,70.2
17:59:35,70.4
17:59:36,70.7
17:59:37,70.8
17:59:38,70.9
17:59:39,71.1
17:59:40,71.3
17:59:41,71.3
17:59:42,71.5
17:59:43,71.5
17:59:44,71.6
17:59:45,71.7
17:59:46,71.8
17:59:47,71.8
17:59:48,71.8
17:59:49,71.9
17:59:50,72.0
17:59:51,72.0
17:59:52,72.1
17:59:53,72.2
17:59:54,72.2
17:59:55,72.3
17:59:56,72.3
17:59:57,72.3
17:59:58,72.3
17:59:59,72.4
18:00:00,72.4
18:00:01,72.4
18:00:02,72.5
18:00:03,72.4
18:00:04,72.5
18:00:05,72.5
18:00:06,72.5
18:00:07,72.5
18:00:08,72.5
18:00:09,72.5
18:00:10,72.6
18:00:11,72.6
18:00:12,72.7
18:00:13,72.7
18:00:14,72.7
18:00:15,72.7
18:00:16,72.7
18:00:17,72.7
18:00:18,72.7
18:00:19,72.7
18:00:20,72.7
18:00:21,72.7
18:00:22,72.7
18:00:23,72.7
18:00:24,72.7
18:00:25,72.7
18:00:26,72.7
18:00:27,72.7
18:00:28,72.8
18:00:29,72.8
18:00:30,72.8
18:00:31,72.8
18:00:32,72.8
18:00:33,72.8
18:00:34,72.8
18:00:35,69.2
18:00:36,65.6
18:00:37,62.1
18:00:38,59.1
18:00:39,56.0
18:00:40,53.2
18:00:41,46.1
18:00:42,40.0
18:00:43,34.5
18:00:44,29.6
18:00:45,25.3
18:00:46,21.5
18:00:47,18.8
18:00:48,15.7
18:00:49,12.9
18:00:50,10.5
18:00:51,8.3
18:00:52,6.4
18:00:53,4.6
18:00:54,3.3
18:00:55,1.9
18:00:56,0.5
18:00:57,-0.6
18:00:58,-1.8
18:00:59,-2.7
18:01:00,-3.5
18:01:01,-4.2
18:01:02,-4.9
18:01:03,-5.6
18:01:04,-6.2
18:01:05,-6.7
18:01:06,-7.3
18:01:07,-7.7
18:01:08,-8.1
18:01:09,-8.5
18:01:10,-8.9
18:01:11,-9.2
18:01:12,-9.5
18:01:13,-9.9
18:01:14,-10.1
18:01:15,-10.3
18:01:16,-10.5
18:01:17,-10.8
18:01:18,-10.9
18:01:19,-11.1
18:01:20,-11.4
18:01:21,-11.5
18:01:22,-11.6
18:01:23,-11.8
18:01:24,-11.9
18:01:25,-12.0
18:01:26,-12.1
18:01:27,-12.3
18:01:28,-12.4
18:01:29,-12.5
18:01:30,-12.6
18:01:31,-12.7
18:01:32,-12.7
18:01:33,-12.4
18:01:34,-12.9
18:01:35,-13.0
18:01:36,-13.0
18:01:37,-13.1
18:01:38,-13.2
18:01:39,-13.3
18:01:40,-13.3
18:01:41,-13.4
18:01:42,-13.4
18:01:43,-13.5
18:01:44,-13.5
18:01:45,-13.6
18:01:46,-13.6
18:01:47,-13.7
18:01:48,-13.8
18:01:49,-13.8
18:01:50,-13.9
18:01:51,-14.0
18:01:52,-14.0
18:01:53,-14.1
18:01:54,-14.1
18:01:55,-14.2
18:01:56,-14.3
18:01:57,-14.3
18:01:58,-14.4
18:01:59,-14.4
18:02:00,-14.5
18:02:01,-14.6
18:02:02,-14.6
18:02:03,-14.6
18:02:04,-14.6
18:02:05,-14.6
18:02:06,-14.7
18:02:07,-14.8
18:02:08,-14.8
