Date/Time,999 [°C]
18/6/2025 4:13:21 P.M.,19.3
18/6/2025 4:13:22 P.M.,19.3
18/6/2025 4:13:23 P.M.,19.4
18/6/2025 4:13:24 P.M.,19.4
18/6/2025 4:13:25 P.M.,19.3
18/6/2025 4:13:26 P.M.,19.4
18/6/2025 4:13:27 P.M.,19.4
18/6/2025 4:13:28 P.M.,19.4
18/6/2025 4:13:29 P.M.,19.4
18/6/2025 4:13:30 P.M.,19.4
18/6/2025 4:13:31 P.M.,19.4
18/6/2025 4:13:32 P.M.,19.3
18/6/2025 4:13:33 P.M.,19.4
18/6/2025 4:13:34 P.M.,19.4
18/6/2025 4:13:35 P.M.,19.4
18/6/2025 4:13:36 P.M.,19.5
18/6/2025 4:13:37 P.M.,21.0
18/6/2025 4:13:38 P.M.,23.2
18/6/2025 4:13:39 P.M.,25.4
18/6/2025 4:13:40 P.M.,26.4
18/6/2025 4:13:41 P.M.,26.6
18/6/2025 4:13:42 P.M.,26.4
18/6/2025 4:13:43 P.M.,28.0
18/6/2025 4:13:44 P.M.,29.6
18/6/2025 4:13:45 P.M.,29.9
18/6/2025 4:13:46 P.M.,29.1
18/6/2025 4:13:47 P.M.,29.5
18/6/2025 4:13:48 P.M.,31.1
18/6/2025 4:13:49 P.M.,33.1
18/6/2025 4:13:50 P.M.,33.5
18/6/2025 4:13:51 P.M.,33.5
18/6/2025 4:13:52 P.M.,33.4
18/6/2025 4:13:53 P.M.,34.7
18/6/2025 4:13:54 P.M.,37.3
18/6/2025 4:13:55 P.M.,39.0
18/6/2025 4:13:56 P.M.,38.8
18/6/2025 4:13:57 P.M.,37.5
18/6/2025 4:13:58 P.M.,36.4
18/6/2025 4:13:59 P.M.,35.6
18/6/2025 4:14:00 P.M.,36.7
18/6/2025 4:14:01 P.M.,39.8
18/6/2025 4:14:02 P.M.,43.3
18/6/2025 4:14:03 P.M.,44.9
18/6/2025 4:14:04 P.M.,44.3
18/6/2025 4:14:05 P.M.,42.6
18/6/2025 4:14:06 P.M.,42.1
18/6/2025 4:14:07 P.M.,43.7
18/6/2025 4:14:08 P.M.,46.2
18/6/2025 4:14:09 P.M.,46.6
18/6/2025 4:14:10 P.M.,45.1
18/6/2025 4:14:11 P.M.,44.2
18/6/2025 4:14:12 P.M.,45.6
18/6/2025 4:14:13 P.M.,48.7
18/6/2025 4:14:14 P.M.,50.7
18/6/2025 4:14:15 P.M.,50.8
18/6/2025 4:14:16 P.M.,50.3
18/6/2025 4:14:17 P.M.,51.1
18/6/2025 4:14:18 P.M.,53.0
18/6/2025 4:14:19 P.M.,53.0
18/6/2025 4:14:20 P.M.,51.3
18/6/2025 4:14:21 P.M.,51.2
18/6/2025 4:14:22 P.M.,52.9
18/6/2025 4:14:23 P.M.,55.5
18/6/2025 4:14:24 P.M.,57.8
18/6/2025 4:14:25 P.M.,58.4
