Date/Time,999 [°C]
9/6/2025 3:23:08 P.M.,19.3
9/6/2025 3:23:09 P.M.,19.3
9/6/2025 3:23:10 P.M.,19.3
9/6/2025 3:23:11 P.M.,19.2
9/6/2025 3:23:12 P.M.,19.2
9/6/2025 3:23:13 P.M.,19.3
9/6/2025 3:23:14 P.M.,19.3
9/6/2025 3:23:15 P.M.,19.3
9/6/2025 3:23:16 P.M.,19.4
9/6/2025 3:23:17 P.M.,19.4
9/6/2025 3:23:18 P.M.,19.3
9/6/2025 3:23:19 P.M.,19.2
9/6/2025 3:23:20 P.M.,19.3
9/6/2025 3:23:21 P.M.,19.3
9/6/2025 3:23:22 P.M.,19.4
9/6/2025 3:23:23 P.M.,19.4
9/6/2025 3:23:24 P.M.,19.4
9/6/2025 3:23:25 P.M.,19.4
9/6/2025 3:23:26 P.M.,19.4
9/6/2025 3:23:27 P.M.,19.4
9/6/2025 3:23:28 P.M.,19.4
9/6/2025 3:23:29 P.M.,19.5
9/6/2025 3:23:30 P.M.,19.6
9/6/2025 3:23:31 P.M.,19.9
9/6/2025 3:23:32 P.M.,20.3
9/6/2025 3:23:33 P.M.,20.7
9/6/2025 3:23:34 P.M.,21.2
9/6/2025 3:23:35 P.M.,21.6
9/6/2025 3:23:36 P.M.,22.0
9/6/2025 3:23:37 P.M.,22.3
9/6/2025 3:23:38 P.M.,22.7
9/6/2025 3:23:39 P.M.,23.2
9/6/2025 3:23:40 P.M.,23.7
9/6/2025 3:23:41 P.M.,24.1
9/6/2025 3:23:42 P.M.,24.8
9/6/2025 3:23:43 P.M.,25.2
9/6/2025 3:23:44 P.M.,25.5
9/6/2025 3:23:45 P.M.,26.0
9/6/2025 3:23:46 P.M.,26.2
9/6/2025 3:23:47 P.M.,26.5
9/6/2025 3:23:48 P.M.,26.8
9/6/2025 3:23:49 P.M.,27.2
9/6/2025 3:23:50 P.M.,27.8
9/6/2025 3:23:51 P.M.,28.2
9/6/2025 3:23:52 P.M.,28.7
9/6/2025 3:23:53 P.M.,29.3
9/6/2025 3:23:54 P.M.,29.5
9/6/2025 3:23:55 P.M.,30.1
9/6/2025 3:23:56 P.M.,30.6
9/6/2025 3:23:57 P.M.,31.2
9/6/2025 3:23:58 P.M.,31.8
9/6/2025 3:23:59 P.M.,32.3
9/6/2025 3:24:00 P.M.,32.9
9/6/2025 3:24:01 P.M.,33.8
9/6/2025 3:24:02 P.M.,34.1
9/6/2025 3:24:03 P.M.,34.7
9/6/2025 3:24:04 P.M.,35.3
9/6/2025 3:24:05 P.M.,35.9
9/6/2025 3:24:06 P.M.,36.5
9/6/2025 3:24:07 P.M.,37.0
9/6/2025 3:24:08 P.M.,37.5
9/6/2025 3:24:09 P.M.,38.4
9/6/2025 3:24:10 P.M.,38.7
9/6/2025 3:24:11 P.M.,39.7
9/6/2025 3:24:12 P.M.,40.0
9/6/2025 3:24:13 P.M.,40.6
9/6/2025 3:24:14 P.M.,41.2
9/6/2025 3:24:15 P.M.,41.7
9/6/2025 3:24:16 P.M.,42.2
9/6/2025 3:24:17 P.M.,42.6
9/6/2025 3:24:18 P.M.,43.3
9/6/2025 3:24:19 P.M.,43.4
9/6/2025 3:24:20 P.M.,43.9
9/6/2025 3:24:21 P.M.,44.1
9/6/2025 3:24:22 P.M.,44.3
9/6/2025 3:24:23 P.M.,44.6
9/6/2025 3:24:24 P.M.,45.0
9/6/2025 3:24:25 P.M.,45.4
