Date/Time,999 [°C]
2/6/2025 5:19:41 P.M.,16.5
2/6/2025 5:19:42 P.M.,16.5
2/6/2025 5:19:43 P.M.,16.5
2/6/2025 5:19:44 P.M.,16.5
2/6/2025 5:19:45 P.M.,16.5
2/6/2025 5:19:46 P.M.,16.5
2/6/2025 5:19:47 P.M.,16.5
2/6/2025 5:19:48 P.M.,16.5
2/6/2025 5:19:49 P.M.,16.5
2/6/2025 5:19:50 P.M.,16.5
2/6/2025 5:19:51 P.M.,16.5
2/6/2025 5:19:52 P.M.,16.5
2/6/2025 5:19:53 P.M.,16.4
2/6/2025 5:19:54 P.M.,16.5
2/6/2025 5:19:55 P.M.,16.4
2/6/2025 5:19:56 P.M.,16.5
2/6/2025 5:19:57 P.M.,16.4
2/6/2025 5:19:58 P.M.,16.5
2/6/2025 5:19:59 P.M.,16.5
2/6/2025 5:20:00 P.M.,16.5
2/6/2025 5:20:01 P.M.,16.5
2/6/2025 5:20:02 P.M.,16.5
2/6/2025 5:20:03 P.M.,17.2
2/6/2025 5:20:04 P.M.,19.8
2/6/2025 5:20:05 P.M.,23.7
2/6/2025 5:20:06 P.M.,27.5
2/6/2025 5:20:07 P.M.,30.9
2/6/2025 5:20:08 P.M.,34.0
2/6/2025 5:20:09 P.M.,36.6
2/6/2025 5:20:10 P.M.,39.0
2/6/2025 5:20:11 P.M.,41.1
2/6/2025 5:20:12 P.M.,43.2
2/6/2025 5:20:13 P.M.,44.9
2/6/2025 5:20:14 P.M.,46.5
2/6/2025 5:20:15 P.M.,48.0
2/6/2025 5:20:16 P.M.,49.4
2/6/2025 5:20:17 P.M.,50.6
2/6/2025 5:20:18 P.M.,51.7
2/6/2025 5:20:19 P.M.,52.8
2/6/2025 5:20:20 P.M.,53.7
2/6/2025 5:20:21 P.M.,54.6
2/6/2025 5:20:22 P.M.,55.4
2/6/2025 5:20:23 P.M.,56.1
2/6/2025 5:20:24 P.M.,56.7
2/6/2025 5:20:25 P.M.,57.3
2/6/2025 5:20:26 P.M.,57.9
2/6/2025 5:20:27 P.M.,58.4
2/6/2025 5:20:28 P.M.,58.9
2/6/2025 5:20:29 P.M.,59.3
2/6/2025 5:20:30 P.M.,59.7
2/6/2025 5:20:31 P.M.,60.1
2/6/2025 5:20:32 P.M.,60.5
2/6/2025 5:20:33 P.M.,60.8
2/6/2025 5:20:34 P.M.,61.1
2/6/2025 5:20:35 P.M.,61.4
2/6/2025 5:20:36 P.M.,61.6
2/6/2025 5:20:37 P.M.,61.8
2/6/2025 5:20:38 P.M.,62.0
2/6/2025 5:20:39 P.M.,62.2
2/6/2025 5:20:40 P.M.,62.4
2/6/2025 5:20:41 P.M.,62.6
2/6/2025 5:20:42 P.M.,62.7
2/6/2025 5:20:43 P.M.,62.8
2/6/2025 5:20:44 P.M.,63.0
2/6/2025 5:20:45 P.M.,63.1
2/6/2025 5:20:46 P.M.,63.2
2/6/2025 5:20:47 P.M.,63.3
2/6/2025 5:20:48 P.M.,63.4
2/6/2025 5:20:49 P.M.,63.5
2/6/2025 5:20:50 P.M.,63.5
2/6/2025 5:20:51 P.M.,63.6
2/6/2025 5:20:52 P.M.,63.7
2/6/2025 5:20:53 P.M.,63.8
2/6/2025 5:20:54 P.M.,63.8
2/6/2025 5:20:55 P.M.,63.8
2/6/2025 5:20:56 P.M.,63.9
2/6/2025 5:20:57 P.M.,63.9
2/6/2025 5:20:58 P.M.,64.0
2/6/2025 5:20:59 P.M.,64.0
2/6/2025 5:21:00 P.M.,64.1
2/6/2025 5:21:01 P.M.,64.1
2/6/2025 5:21:02 P.M.,64.1
2/6/2025 5:21:03 P.M.,64.2
2/6/2025 5:21:04 P.M.,64.2
2/6/2025 5:21:05 P.M.,64.2
2/6/2025 5:21:06 P.M.,64.2
2/6/2025 5:21:07 P.M.,64.2
2/6/2025 5:21:08 P.M.,64.3
2/6/2025 5:21:09 P.M.,64.3
2/6/2025 5:21:10 P.M.,64.3
2/6/2025 5:21:11 P.M.,64.3
2/6/2025 5:21:12 P.M.,64.4
2/6/2025 5:21:13 P.M.,64.4
2/6/2025 5:21:14 P.M.,64.4
2/6/2025 5:21:15 P.M.,64.4
2/6/2025 5:21:16 P.M.,64.4
2/6/2025 5:21:17 P.M.,64.4
2/6/2025 5:21:18 P.M.,64.4
2/6/2025 5:21:19 P.M.,64.4
2/6/2025 5:21:20 P.M.,64.5
2/6/2025 5:21:21 P.M.,64.5
2/6/2025 5:21:22 P.M.,64.5
2/6/2025 5:21:23 P.M.,64.5
2/6/2025 5:21:24 P.M.,64.5
2/6/2025 5:21:25 P.M.,64.5
2/6/2025 5:21:26 P.M.,64.5
2/6/2025 5:21:27 P.M.,64.5
2/6/2025 5:21:28 P.M.,64.6
2/6/2025 5:21:29 P.M.,64.6
2/6/2025 5:21:30 P.M.,64.6
2/6/2025 5:21:31 P.M.,64.5
2/6/2025 5:21:32 P.M.,64.5
2/6/2025 5:21:33 P.M.,64.5
2/6/2025 5:21:34 P.M.,64.5
2/6/2025 5:21:35 P.M.,64.6
2/6/2025 5:21:36 P.M.,64.6
2/6/2025 5:21:37 P.M.,64.6
2/6/2025 5:21:38 P.M.,64.6
2/6/2025 5:21:39 P.M.,64.6
2/6/2025 5:21:40 P.M.,64.6
2/6/2025 5:21:41 P.M.,64.6
2/6/2025 5:21:42 P.M.,64.6
2/6/2025 5:21:43 P.M.,64.4
2/6/2025 5:21:44 P.M.,63.3
2/6/2025 5:21:45 P.M.,61.0
2/6/2025 5:21:46 P.M.,58.3
2/6/2025 5:21:47 P.M.,55.9
2/6/2025 5:21:48 P.M.,53.6
2/6/2025 5:21:49 P.M.,51.5
2/6/2025 5:21:50 P.M.,49.4
2/6/2025 5:21:51 P.M.,47.6
2/6/2025 5:21:52 P.M.,45.9
2/6/2025 5:21:53 P.M.,44.2
2/6/2025 5:21:54 P.M.,42.6
2/6/2025 5:21:55 P.M.,41.2
2/6/2025 5:21:56 P.M.,39.9
2/6/2025 5:21:57 P.M.,38.6
2/6/2025 5:21:58 P.M.,37.4
2/6/2025 5:21:59 P.M.,36.2
2/6/2025 5:22:00 P.M.,35.1
2/6/2025 5:22:01 P.M.,34.1
2/6/2025 5:22:02 P.M.,33.2
2/6/2025 5:22:03 P.M.,32.3
2/6/2025 5:22:04 P.M.,31.4
2/6/2025 5:22:05 P.M.,30.6
2/6/2025 5:22:06 P.M.,29.9
2/6/2025 5:22:07 P.M.,29.1
2/6/2025 5:22:08 P.M.,28.5
2/6/2025 5:22:09 P.M.,27.8
2/6/2025 5:22:10 P.M.,27.2
2/6/2025 5:22:11 P.M.,26.6
2/6/2025 5:22:12 P.M.,26.1
2/6/2025 5:22:13 P.M.,25.6
2/6/2025 5:22:14 P.M.,25.1
2/6/2025 5:22:15 P.M.,24.7
2/6/2025 5:22:16 P.M.,24.3
2/6/2025 5:22:17 P.M.,23.9
2/6/2025 5:22:18 P.M.,23.4
2/6/2025 5:22:19 P.M.,23.1
2/6/2025 5:22:20 P.M.,22.7
2/6/2025 5:22:21 P.M.,22.4
2/6/2025 5:22:22 P.M.,22.1
2/6/2025 5:22:23 P.M.,21.8
2/6/2025 5:22:24 P.M.,21.6
2/6/2025 5:22:25 P.M.,21.3
2/6/2025 5:22:26 P.M.,21.1
2/6/2025 5:22:27 P.M.,20.8
2/6/2025 5:22:28 P.M.,20.6
2/6/2025 5:22:29 P.M.,20.4
2/6/2025 5:22:30 P.M.,20.2
2/6/2025 5:22:31 P.M.,20.0
2/6/2025 5:22:32 P.M.,19.9
2/6/2025 5:22:33 P.M.,19.8
2/6/2025 5:22:34 P.M.,19.6
2/6/2025 5:22:35 P.M.,19.4
2/6/2025 5:22:36 P.M.,19.3
2/6/2025 5:22:37 P.M.,19.2
2/6/2025 5:22:38 P.M.,19.1
2/6/2025 5:22:39 P.M.,19.0
2/6/2025 5:22:40 P.M.,18.9
2/6/2025 5:22:41 P.M.,18.8
2/6/2025 5:22:42 P.M.,18.6
2/6/2025 5:22:43 P.M.,18.6
2/6/2025 5:22:44 P.M.,18.5
2/6/2025 5:22:45 P.M.,18.4
2/6/2025 5:22:46 P.M.,18.3
2/6/2025 5:22:47 P.M.,18.3
2/6/2025 5:22:48 P.M.,18.1
2/6/2025 5:22:49 P.M.,18.0
2/6/2025 5:22:50 P.M.,18.0
2/6/2025 5:22:51 P.M.,17.9
2/6/2025 5:22:52 P.M.,17.9
2/6/2025 5:22:53 P.M.,17.8
2/6/2025 5:22:54 P.M.,17.8
2/6/2025 5:22:55 P.M.,17.7
2/6/2025 5:22:56 P.M.,17.7
2/6/2025 5:22:57 P.M.,17.6
2/6/2025 5:22:58 P.M.,17.6
2/6/2025 5:22:59 P.M.,17.5
2/6/2025 5:23:00 P.M.,17.5
2/6/2025 5:23:01 P.M.,17.4
2/6/2025 5:23:02 P.M.,17.4
2/6/2025 5:23:03 P.M.,17.4
2/6/2025 5:23:04 P.M.,17.4
2/6/2025 5:23:05 P.M.,17.4
2/6/2025 5:23:06 P.M.,17.3
2/6/2025 5:23:07 P.M.,17.3
2/6/2025 5:23:08 P.M.,17.2
2/6/2025 5:23:09 P.M.,17.2
2/6/2025 5:23:10 P.M.,17.2
2/6/2025 5:23:11 P.M.,17.1
2/6/2025 5:23:12 P.M.,17.1
2/6/2025 5:23:13 P.M.,17.1
2/6/2025 5:23:14 P.M.,17.1
2/6/2025 5:23:15 P.M.,17.1
2/6/2025 5:23:16 P.M.,17.0
2/6/2025 5:23:17 P.M.,17.0
2/6/2025 5:23:18 P.M.,17.1
2/6/2025 5:23:19 P.M.,17.1
2/6/2025 5:23:20 P.M.,17.0
2/6/2025 5:23:21 P.M.,17.0
2/6/2025 5:23:22 P.M.,17.0
2/6/2025 5:23:23 P.M.,17.0
2/6/2025 5:23:24 P.M.,17.0
2/6/2025 5:23:25 P.M.,17.0
2/6/2025 5:23:26 P.M.,17.0
2/6/2025 5:23:27 P.M.,17.0
2/6/2025 5:23:28 P.M.,17.0
2/6/2025 5:23:29 P.M.,16.9
2/6/2025 5:23:30 P.M.,16.9
2/6/2025 5:23:31 P.M.,17.0
2/6/2025 5:23:32 P.M.,17.0
2/6/2025 5:23:33 P.M.,17.0
2/6/2025 5:23:34 P.M.,16.9
2/6/2025 5:23:35 P.M.,16.9
2/6/2025 5:23:36 P.M.,16.9
2/6/2025 5:23:37 P.M.,16.9
2/6/2025 5:23:38 P.M.,16.9
2/6/2025 5:23:39 P.M.,16.9
2/6/2025 5:23:40 P.M.,16.8
2/6/2025 5:23:41 P.M.,15.6
2/6/2025 5:23:42 P.M.,13.5
2/6/2025 5:23:43 P.M.,11.2
2/6/2025 5:23:44 P.M.,9.3
2/6/2025 5:23:45 P.M.,7.5
2/6/2025 5:23:46 P.M.,5.9
2/6/2025 5:23:47 P.M.,4.4
2/6/2025 5:23:48 P.M.,3.1
2/6/2025 5:23:49 P.M.,1.9
2/6/2025 5:23:50 P.M.,0.8
2/6/2025 5:23:51 P.M.,-0.2
2/6/2025 5:23:52 P.M.,-1.2
2/6/2025 5:23:53 P.M.,-2.1
2/6/2025 5:23:54 P.M.,-2.9
2/6/2025 5:23:55 P.M.,-3.6
2/6/2025 5:23:56 P.M.,-4.4
2/6/2025 5:23:57 P.M.,-5.0
2/6/2025 5:23:58 P.M.,-5.6
2/6/2025 5:23:59 P.M.,-6.2
2/6/2025 5:24:00 P.M.,-6.7
2/6/2025 5:24:01 P.M.,-7.2
2/6/2025 5:24:02 P.M.,-7.7
2/6/2025 5:24:03 P.M.,-8.2
2/6/2025 5:24:04 P.M.,-8.6
2/6/2025 5:24:05 P.M.,-9.0
2/6/2025 5:24:06 P.M.,-9.4
2/6/2025 5:24:07 P.M.,-9.7
2/6/2025 5:24:08 P.M.,-10.0
2/6/2025 5:24:09 P.M.,-10.4
2/6/2025 5:24:10 P.M.,-10.6
2/6/2025 5:24:11 P.M.,-10.9
2/6/2025 5:24:12 P.M.,-11.2
2/6/2025 5:24:13 P.M.,-11.4
2/6/2025 5:24:14 P.M.,-11.6
