Date/Time,999 [°C]
23/6/2025 4:53:14 P.M.,14.9
23/6/2025 4:53:15 P.M.,14.9
23/6/2025 4:53:16 P.M.,14.9
23/6/2025 4:53:17 P.M.,14.9
23/6/2025 4:53:18 P.M.,15.0
23/6/2025 4:53:19 P.M.,14.9
23/6/2025 4:53:20 P.M.,14.9
23/6/2025 4:53:21 P.M.,14.9
23/6/2025 4:53:22 P.M.,14.8
23/6/2025 4:53:23 P.M.,14.8
23/6/2025 4:53:24 P.M.,14.9
23/6/2025 4:53:25 P.M.,14.9
23/6/2025 4:53:26 P.M.,14.8
23/6/2025 4:53:27 P.M.,14.8
23/6/2025 4:53:28 P.M.,14.8
23/6/2025 4:53:29 P.M.,14.9
23/6/2025 4:53:30 P.M.,15.0
23/6/2025 4:53:31 P.M.,16.2
23/6/2025 4:53:32 P.M.,17.4
23/6/2025 4:53:33 P.M.,18.2
23/6/2025 4:53:34 P.M.,18.6
23/6/2025 4:53:35 P.M.,18.8
23/6/2025 4:53:36 P.M.,19.0
23/6/2025 4:53:37 P.M.,19.3
23/6/2025 4:53:38 P.M.,20.1
23/6/2025 4:53:39 P.M.,20.7
23/6/2025 4:53:40 P.M.,22.1
23/6/2025 4:53:41 P.M.,22.6
23/6/2025 4:53:42 P.M.,22.7
23/6/2025 4:53:43 P.M.,22.8
23/6/2025 4:53:44 P.M.,23.1
23/6/2025 4:53:45 P.M.,23.7
23/6/2025 4:53:46 P.M.,24.6
23/6/2025 4:53:47 P.M.,25.1
23/6/2025 4:53:48 P.M.,26.1
23/6/2025 4:53:49 P.M.,26.2
23/6/2025 4:53:50 P.M.,26.4
23/6/2025 4:53:51 P.M.,27.0
23/6/2025 4:53:52 P.M.,28.1
23/6/2025 4:53:53 P.M.,29.2
23/6/2025 4:53:54 P.M.,29.9
23/6/2025 4:53:55 P.M.,30.2
23/6/2025 4:53:56 P.M.,30.5
23/6/2025 4:53:57 P.M.,30.8
23/6/2025 4:53:58 P.M.,31.3
23/6/2025 4:53:59 P.M.,31.6
23/6/2025 4:54:00 P.M.,33.2
23/6/2025 4:54:01 P.M.,34.4
23/6/2025 4:54:02 P.M.,35.3
23/6/2025 4:54:03 P.M.,35.6
23/6/2025 4:54:04 P.M.,35.7
23/6/2025 4:54:05 P.M.,36.0
23/6/2025 4:54:06 P.M.,36.6
23/6/2025 4:54:07 P.M.,37.4
23/6/2025 4:54:08 P.M.,37.9
23/6/2025 4:54:09 P.M.,38.3
23/6/2025 4:54:10 P.M.,38.7
23/6/2025 4:54:11 P.M.,39.4
23/6/2025 4:54:12 P.M.,40.5
23/6/2025 4:54:13 P.M.,41.5
23/6/2025 4:54:14 P.M.,42.1
23/6/2025 4:54:15 P.M.,42.2
23/6/2025 4:54:16 P.M.,42.2
23/6/2025 4:54:17 P.M.,42.6
23/6/2025 4:54:18 P.M.,43.4
23/6/2025 4:54:19 P.M.,44.4
23/6/2025 4:54:20 P.M.,45.5
23/6/2025 4:54:21 P.M.,46.2
23/6/2025 4:54:22 P.M.,46.7
23/6/2025 4:54:23 P.M.,46.8
23/6/2025 4:54:24 P.M.,47.2
23/6/2025 4:54:25 P.M.,47.7
23/6/2025 4:54:26 P.M.,48.7
23/6/2025 4:54:27 P.M.,49.7
23/6/2025 4:54:28 P.M.,50.7
23/6/2025 4:54:29 P.M.,51.4
23/6/2025 4:54:30 P.M.,52.0
23/6/2025 4:54:31 P.M.,52.2
23/6/2025 4:54:32 P.M.,52.7
23/6/2025 4:54:33 P.M.,52.9
23/6/2025 4:54:34 P.M.,53.4
23/6/2025 4:54:35 P.M.,54.2
23/6/2025 4:54:36 P.M.,54.6
23/6/2025 4:54:37 P.M.,55.8
23/6/2025 4:54:38 P.M.,56.3
23/6/2025 4:54:39 P.M.,56.7
23/6/2025 4:54:40 P.M.,57.3
23/6/2025 4:54:41 P.M.,58.1
23/6/2025 4:54:42 P.M.,58.9
23/6/2025 4:54:43 P.M.,59.6
23/6/2025 4:54:44 P.M.,60.3
23/6/2025 4:54:45 P.M.,60.8
23/6/2025 4:54:46 P.M.,61.2
23/6/2025 4:54:47 P.M.,61.7
23/6/2025 4:54:48 P.M.,62.0
23/6/2025 4:54:49 P.M.,62.9
23/6/2025 4:54:50 P.M.,63.6
23/6/2025 4:54:51 P.M.,64.0
23/6/2025 4:54:52 P.M.,65.0
23/6/2025 4:54:53 P.M.,65.6
23/6/2025 4:54:54 P.M.,66.3
23/6/2025 4:54:55 P.M.,66.8
23/6/2025 4:54:56 P.M.,67.3
23/6/2025 4:54:57 P.M.,67.9
23/6/2025 4:54:58 P.M.,68.5
23/6/2025 4:54:59 P.M.,68.8
23/6/2025 4:55:00 P.M.,69.1
23/6/2025 4:55:01 P.M.,68.9
23/6/2025 4:55:02 P.M.,67.6
23/6/2025 4:55:03 P.M.,66.7
23/6/2025 4:55:04 P.M.,66.2
23/6/2025 4:55:05 P.M.,66.0
23/6/2025 4:55:06 P.M.,65.9
23/6/2025 4:55:07 P.M.,65.7
23/6/2025 4:55:08 P.M.,65.3
23/6/2025 4:55:09 P.M.,64.7
23/6/2025 4:55:10 P.M.,63.8
23/6/2025 4:55:11 P.M.,62.9
23/6/2025 4:55:12 P.M.,62.2
23/6/2025 4:55:13 P.M.,62.1
23/6/2025 4:55:14 P.M.,62.2
23/6/2025 4:55:15 P.M.,62.0
23/6/2025 4:55:16 P.M.,61.5
23/6/2025 4:55:17 P.M.,61.1
23/6/2025 4:55:18 P.M.,60.1
23/6/2025 4:55:19 P.M.,59.9
23/6/2025 4:55:20 P.M.,59.9
23/6/2025 4:55:21 P.M.,59.6
23/6/2025 4:55:22 P.M.,58.8
23/6/2025 4:55:23 P.M.,57.8
23/6/2025 4:55:24 P.M.,56.8
23/6/2025 4:55:25 P.M.,56.1
23/6/2025 4:55:26 P.M.,55.6
23/6/2025 4:55:27 P.M.,55.1
23/6/2025 4:55:28 P.M.,54.4
23/6/2025 4:55:29 P.M.,53.9
23/6/2025 4:55:30 P.M.,53.9
23/6/2025 4:55:31 P.M.,54.1
23/6/2025 4:55:32 P.M.,53.8
23/6/2025 4:55:33 P.M.,52.9
23/6/2025 4:55:34 P.M.,51.6
23/6/2025 4:55:35 P.M.,50.4
23/6/2025 4:55:36 P.M.,49.4
23/6/2025 4:55:37 P.M.,48.8
23/6/2025 4:55:38 P.M.,48.6
23/6/2025 4:55:39 P.M.,48.5
23/6/2025 4:55:40 P.M.,48.2
23/6/2025 4:55:41 P.M.,47.5
23/6/2025 4:55:42 P.M.,47.1
23/6/2025 4:55:43 P.M.,45.7
23/6/2025 4:55:44 P.M.,44.9
23/6/2025 4:55:45 P.M.,44.5
23/6/2025 4:55:46 P.M.,44.3
23/6/2025 4:55:47 P.M.,44.1
23/6/2025 4:55:48 P.M.,43.6
23/6/2025 4:55:49 P.M.,43.0
23/6/2025 4:55:50 P.M.,42.1
23/6/2025 4:55:51 P.M.,41.1
23/6/2025 4:55:52 P.M.,40.0
23/6/2025 4:55:53 P.M.,39.3
23/6/2025 4:55:54 P.M.,38.8
23/6/2025 4:55:55 P.M.,38.7
23/6/2025 4:55:56 P.M.,37.9
23/6/2025 4:55:57 P.M.,37.2
23/6/2025 4:55:58 P.M.,36.9
23/6/2025 4:55:59 P.M.,36.2
23/6/2025 4:56:00 P.M.,35.7
23/6/2025 4:56:01 P.M.,35.3
23/6/2025 4:56:02 P.M.,34.7
23/6/2025 4:56:03 P.M.,33.8
23/6/2025 4:56:04 P.M.,33.0
23/6/2025 4:56:05 P.M.,32.2
23/6/2025 4:56:06 P.M.,31.3
23/6/2025 4:56:07 P.M.,30.5
23/6/2025 4:56:08 P.M.,29.7
23/6/2025 4:56:09 P.M.,29.3
23/6/2025 4:56:10 P.M.,28.5
23/6/2025 4:56:11 P.M.,28.0
23/6/2025 4:56:12 P.M.,27.5
23/6/2025 4:56:13 P.M.,26.9
23/6/2025 4:56:14 P.M.,26.3
23/6/2025 4:56:15 P.M.,25.8
23/6/2025 4:56:16 P.M.,25.2
23/6/2025 4:56:17 P.M.,24.8
23/6/2025 4:56:18 P.M.,23.8
23/6/2025 4:56:19 P.M.,23.2
23/6/2025 4:56:20 P.M.,23.0
23/6/2025 4:56:21 P.M.,21.9
23/6/2025 4:56:22 P.M.,21.1
23/6/2025 4:56:23 P.M.,20.4
23/6/2025 4:56:24 P.M.,19.7
23/6/2025 4:56:25 P.M.,19.5
23/6/2025 4:56:26 P.M.,18.8
23/6/2025 4:56:27 P.M.,18.2
23/6/2025 4:56:28 P.M.,17.4
23/6/2025 4:56:29 P.M.,16.6
23/6/2025 4:56:30 P.M.,16.0
23/6/2025 4:56:31 P.M.,15.5
23/6/2025 4:56:32 P.M.,15.1
23/6/2025 4:56:33 P.M.,14.9
23/6/2025 4:56:34 P.M.,14.5
23/6/2025 4:56:35 P.M.,13.4
23/6/2025 4:56:36 P.M.,12.4
23/6/2025 4:56:37 P.M.,11.4
23/6/2025 4:56:38 P.M.,10.9
23/6/2025 4:56:39 P.M.,10.0
23/6/2025 4:56:40 P.M.,9.7
23/6/2025 4:56:41 P.M.,9.4
23/6/2025 4:56:42 P.M.,9.2
23/6/2025 4:56:43 P.M.,8.4
23/6/2025 4:56:44 P.M.,8.0
23/6/2025 4:56:45 P.M.,6.8
23/6/2025 4:56:46 P.M.,6.0
23/6/2025 4:56:47 P.M.,5.4
23/6/2025 4:56:48 P.M.,4.7
23/6/2025 4:56:49 P.M.,3.9
23/6/2025 4:56:50 P.M.,3.0
23/6/2025 4:56:51 P.M.,2.2
23/6/2025 4:56:52 P.M.,1.9
23/6/2025 4:56:53 P.M.,1.1
23/6/2025 4:56:54 P.M.,0.5
23/6/2025 4:56:55 P.M.,-0.1
23/6/2025 4:56:56 P.M.,-0.6
23/6/2025 4:56:57 P.M.,-1.3
23/6/2025 4:56:58 P.M.,-1.9
23/6/2025 4:56:59 P.M.,-2.6
23/6/2025 4:57:00 P.M.,-3.3
23/6/2025 4:57:01 P.M.,-3.9
23/6/2025 4:57:02 P.M.,-4.6
23/6/2025 4:57:03 P.M.,-5.2
23/6/2025 4:57:04 P.M.,-5.8
23/6/2025 4:57:05 P.M.,-6.4
23/6/2025 4:57:06 P.M.,-6.9
23/6/2025 4:57:07 P.M.,-7.5
23/6/2025 4:57:08 P.M.,-8.0
23/6/2025 4:57:09 P.M.,-8.2
23/6/2025 4:57:10 P.M.,-9.0
23/6/2025 4:57:11 P.M.,-9.5
23/6/2025 4:57:12 P.M.,-9.9
23/6/2025 4:57:13 P.M.,-10.3
23/6/2025 4:57:14 P.M.,-10.5
23/6/2025 4:57:15 P.M.,-11.1
23/6/2025 4:57:16 P.M.,-11.5
23/6/2025 4:57:17 P.M.,-11.6
23/6/2025 4:57:18 P.M.,-12.0
23/6/2025 4:57:19 P.M.,-12.5
23/6/2025 4:57:20 P.M.,-12.8
23/6/2025 4:57:21 P.M.,-13.2
23/6/2025 4:57:22 P.M.,-13.5
23/6/2025 4:57:23 P.M.,-13.7
23/6/2025 4:57:24 P.M.,-14.0
23/6/2025 4:57:25 P.M.,-14.3
23/6/2025 4:57:26 P.M.,-14.4
23/6/2025 4:57:27 P.M.,-14.8
23/6/2025 4:57:28 P.M.,-15.0
23/6/2025 4:57:29 P.M.,-15.2
23/6/2025 4:57:30 P.M.,-15.3
23/6/2025 4:57:31 P.M.,-15.6
23/6/2025 4:57:32 P.M.,-15.8
23/6/2025 4:57:33 P.M.,-16.0
23/6/2025 4:57:34 P.M.,-16.2
23/6/2025 4:57:35 P.M.,-16.3
23/6/2025 4:57:36 P.M.,-16.3
23/6/2025 4:57:37 P.M.,-16.0
23/6/2025 4:57:38 P.M.,-15.8
23/6/2025 4:57:39 P.M.,-15.0
23/6/2025 4:57:40 P.M.,-14.5
23/6/2025 4:57:41 P.M.,-14.4
23/6/2025 4:57:42 P.M.,-13.8
23/6/2025 4:57:43 P.M.,-13.2
23/6/2025 4:57:44 P.M.,-12.8
23/6/2025 4:57:45 P.M.,-11.9
23/6/2025 4:57:46 P.M.,-11.4
23/6/2025 4:57:47 P.M.,-10.9
23/6/2025 4:57:48 P.M.,-10.3
23/6/2025 4:57:49 P.M.,-9.7
23/6/2025 4:57:50 P.M.,-9.3
23/6/2025 4:57:51 P.M.,-8.8
23/6/2025 4:57:52 P.M.,-8.5
23/6/2025 4:57:53 P.M.,-8.4
23/6/2025 4:57:54 P.M.,-7.9
23/6/2025 4:57:55 P.M.,-6.6
23/6/2025 4:57:56 P.M.,-5.7
23/6/2025 4:57:57 P.M.,-5.3
23/6/2025 4:57:58 P.M.,-4.5
23/6/2025 4:57:59 P.M.,-3.9
23/6/2025 4:58:00 P.M.,-3.3
23/6/2025 4:58:01 P.M.,-3.0
23/6/2025 4:58:02 P.M.,-2.6
23/6/2025 4:58:03 P.M.,-2.2
23/6/2025 4:58:04 P.M.,-1.3
23/6/2025 4:58:05 P.M.,-0.4
23/6/2025 4:58:06 P.M.,0.0
23/6/2025 4:58:07 P.M.,1.1
23/6/2025 4:58:08 P.M.,1.6
23/6/2025 4:58:09 P.M.,1.9
23/6/2025 4:58:10 P.M.,2.4
23/6/2025 4:58:11 P.M.,3.3
