t,temp
0,18.0
1,18.1
2,18.2
3,18.0
4,18.0
5,18.0
6,17.9
7,17.9
8,17.9
9,17.9
10,17.9
11,18.3
12,19.2
13,20.7
14,21.8
15,22.5
16,22.5
17,22.6
18,23.0
19,24.1
20,25.5
21,26.3
22,26.9
23,27.2
24,27.5
25,28.2
26,29.3
27,30.3
28,31.0
29,31.3
30,31.6
31,32.6
32,33.7
33,34.7
34,35.5
35,36.0
36,36.2
37,36.7
38,37.6
39,39.0
40,40.3
41,41.1
42,41.3
43,41.6
44,41.7
45,42.3
46,43.3
47,44.4
48,45.5
49,46.0
50,46.5
51,47.0
52,47.6
53,48.5
54,49.5
55,50.6
56,51.8
57,52.6
58,52.9
59,52.6
60,51.8
61,50.8
62,49.9
63,49.1
64,48.7
65,48.5
66,48.0
67,47.7
68,47.3
69,46.9
70,46.3
71,45.5
72,44.4
73,44.1
74,43.4
75,42.7
76,42.1
77,41.4
78,40.7
79,40.1
80,39.4
81,38.9
82,38.4
83,37.9
84,37.1
85,36.3
86,35.6
87,34.5
88,34.2
89,33.5
90,32.5
91,31.7
92,31.0
93,30.5
94,29.9
95,29.2
96,28.4
97,27.4
98,26.5
99,25.8
100,25.3
101,24.7
102,24.2
103,23.4
104,22.5
105,21.5
106,20.6
107,20.0
108,19.3
109,18.6
110,17.8
111,16.9
112,15.9
113,15.0
114,14.1
115,13.2
116,12.7
117,12.0
118,11.4
119,10.6
120,9.9
121,9.3
122,8.5
123,7.7
124,6.8
125,6.0
126,5.0
127,4.2
128,3.6
129,2.9
130,2.0
131,1.3
132,0.5
133,-0.2
134,-0.8
135,-1.2
136,-1.9
137,-2.4
138,-2.9
139,-3.5
140,-4.0
141,-4.6
142,-4.9
143,-5.3
144,-5.7
145,-6.3
146,-6.7
147,-7.2
148,-7.5
149,-7.8
150,-8.1
151,-8.6
152,-8.9
153,-9.2
154,-9.5
155,-9.8
156,-10.0
157,-10.4
158,-10.5
159,-9.8
160,-9.6
161,-9.4
162,-8.7
163,-8.5
164,-8.1
165,-7.6
166,-6.9
167,-6.5
168,-6.0
169,-5.4
170,-5.0
171,-4.6
172,-4.0
173,-3.5
174,-2.9
175,-2.4
176,-1.9
177,-1.4
178,-1.0
179,-0.4
180,0.5
181,1.7
182,2.6
183,3.2
184,3.7
185,4.1
186,4.6
187,5.3
188,6.4
189,7.3
190,8.3
191,8.9
192,9.6
193,10.3
194,11.4
195,12.6
196,13.7
197,14.5
198,15.0
199,15.9
200,16.9
201,18.1
202,19.2
203,20.0
204,20.5
205,20.9
206,21.7
207,23.1
208,24.3
209,25.2
210,25.8
211,26.1
212,26.3
213,27.4
214,28.7
215,29.8
216,30.4
217,30.9
218,31.1
219,31.6
220,32.6
221,33.9
222,35.2
223,35.8
224,36.2
225,36.5
226,37.1
227,38.0
228,39.3
229,40.2
230,40.7
231,41.2
232,41.8
233,42.4
234,43.4
235,44.1
236,45.0
237,45.5
238,46.3
239,47.2
240,47.9
241,48.7
242,49.3
243,49.5
244,50.0
245,50.6
246,51.8
247,52.3
248,52.3
249,51.7
250,50.9
251,49.8
252,49.0
253,48.3
254,47.7
255,47.6
256,47.2
257,46.9
258,46.3
259,45.7
260,45.0
261,44.7
262,44.1
263,43.3
264,42.6
265,42.0
266,41.5
267,41.0
268,40.5
269,40.0
270,39.2
271,38.4
272,37.6
273,37.2
274,36.7
275,36.0
276,34.9
277,33.8
278,33.0
279,32.3
280,31.7
281,31.1
282,30.7
283,30.1
284,29.3
285,28.4
286,27.3
287,26.2
288,25.3
289,24.9
290,24.4
291,23.8
292,23.3
293,22.4
294,21.5
295,20.5
296,19.7
297,18.8
298,18.4
299,18.1
300,17.6
301,17.0
302,16.0
303,15.3
304,14.3
305,13.3
306,12.2
307,11.2
308,10.4
309,9.5
310,8.9
311,8.1
312,7.4
313,6.5
314,5.8
315,4.9
316,4.1
317,3.5
318,2.7
319,2.0
320,1.4
321,0.7
322,-0.1
323,-0.6
324,-1.1
325,-1.7
326,-2.4
327,-2.9
328,-3.5
329,-4.0
330,-4.4
331,-4.8
332,-5.2
333,-5.7
334,-6.1
335,-6.4
336,-6.9
337,-7.4
338,-7.6
339,-7.9
340,-8.2
341,-8.6
342,-8.7
343,-8.9
344,-9.4
345,-9.5
346,-9.6
347,-10.0
348,-10.2
349,-10.2
350,-10.4
351,-10.3
352,-9.9
353,-9.3
354,-8.6
355,-8.0
356,-7.5
357,-6.9
358,-6.0
359,-5.4
360,-5.0
361,-4.4
362,-3.8
363,-3.2
364,-2.5
365,-1.7
366,-1.2
367,-0.5
368,0.1
369,1.1
370,2.5
371,3.7
372,4.7
373,5.4
374,6.0
375,6.5
376,6.8
377,7.9
378,9.3
379,10.6
380,11.3
381,12.1
382,12.7
383,13.1
384,13.6
385,14.3
386,15.6
387,16.8
388,18.1
389,19.2
390,19.6
391,19.9
392,20.5
393,21.5
394,22.2
395,22.9
396,23.5
397,24.4
398,25.1
399,25.7
400,26.3
401,26.9
402,28.1
403,29.1
404,29.8
405,30.4
406,30.7
407,31.6
408,32.5
409,33.8
410,35.2
411,36.3
412,36.7
413,36.9
414,37.0
415,37.4
416,38.6
417,39.8
418,40.6
419,41.3
420,42.0
421,42.9
422,43.8
423,44.8
424,45.2
425,45.4
426,45.7
427,46.5
428,47.8
429,48.7
430,49.7
431,50.4
432,50.7
433,51.2
434,52.0
435,52.9
436,53.4
437,53.3
438,52.4
439,51.4
440,50.4
441,50.0
442,49.6
443,49.4
444,48.7
445,48.4
446,47.7
447,47.1
448,46.4
449,45.8
450,45.2
451,44.5
452,43.9
453,43.2
454,42.6
455,41.9
456,41.0
457,40.5
458,39.8
459,39.1
460,38.5
461,37.8
462,37.0
463,36.3
464,35.6
465,34.8
