t,temp
0,19.3
1,19.3
2,19.3
3,19.2
4,19.2
5,19.3
6,19.3
7,19.3
8,19.4
9,19.4
10,19.3
11,19.2
12,19.3
13,19.3
14,19.4
15,19.4
16,19.4
17,19.4
18,19.4
19,19.4
20,19.4
21,19.5
22,19.6
23,19.9
24,20.3
25,20.7
26,21.2
27,21.6
28,22.0
29,22.3
30,22.7
31,23.2
32,23.7
33,24.1
34,24.8
35,25.2
36,25.5
37,26.0
38,26.2
39,26.5
40,26.8
41,27.2
42,27.8
43,28.2
44,28.7
45,29.3
46,29.5
47,30.1
48,30.6
49,31.2
50,31.8
51,32.3
52,32.9
53,33.8
54,34.1
55,34.7
56,35.3
57,35.9
58,36.5
59,37.0
60,37.5
61,38.4
62,38.7
63,39.7
64,40.0
65,40.6
66,41.2
67,41.7
68,42.2
69,42.6
70,43.3
71,43.4
72,43.9
73,44.1
74,44.3
75,44.6
76,45.0
77,45.4
78,45.8
79,46.1
80,46.8
81,47.3
82,47.5
83,47.9
84,48.4
85,48.9
86,49.3
87,49.7
88,50.4
89,50.6
90,51.0
91,51.5
92,52.0
93,52.5
94,53.1
95,53.7
96,54.3
97,54.9
98,55.7
99,55.9
100,56.3
101,56.7
102,57.2
103,57.6
104,58.0
105,58.3
106,58.7
107,59.0
108,59.2
109,59.4
110,59.7
111,60.1
112,60.4
113,60.8
114,61.0
115,61.5
116,61.9
117,62.1
118,62.5
119,62.9
120,63.2
121,63.5
122,63.8
123,64.2
124,64.5
125,64.7
126,65.0
127,65.3
128,65.6
129,66.0
130,66.2
131,66.3
132,66.4
133,66.6
134,66.7
135,66.7
136,66.7
137,66.7
138,66.7
139,66.7
140,66.7
141,66.6
142,66.5
143,66.5
144,66.4
145,66.3
146,66.1
147,65.8
148,65.6
149,65.3
150,64.9
151,64.5
152,64.3
153,64.0
154,63.6
155,63.3
156,62.9
157,62.5
158,62.2
159,61.9
160,61.5
161,61.1
162,60.7
163,60.3
164,59.8
165,59.4
166,59.0
167,58.6
168,58.2
169,57.7
170,57.5
171,57.1
172,56.8
173,56.5
174,56.2
175,55.8
176,55.5
177,55.1
178,54.7
179,54.3
180,53.9
181,53.5
182,53.0
183,52.5
184,52.1
185,51.6
186,51.2
187,50.8
188,50.4
189,50.1
190,49.7
191,49.4
192,49.0
193,48.7
194,48.4
195,48.0
196,47.7
197,47.4
198,47.1
199,46.8
200,46.5
201,46.2
202,45.9
203,45.5
204,45.2
205,44.9
206,44.6
207,44.3
208,43.9
209,43.6
210,43.2
211,42.8
212,42.4
213,42.0
214,41.5
215,41.1
216,40.7
217,40.3
218,39.8
219,39.3
220,38.8
221,38.3
222,37.7
223,37.2
224,36.7
225,36.1
226,35.5
227,34.8
228,34.2
229,33.6
230,32.9
231,32.1
232,31.4
233,30.8
234,30.1
235,29.6
236,29.1
237,28.6
238,28.1
239,27.7
240,27.3
241,26.9
242,26.3
243,25.8
244,25.3
245,24.8
246,24.3
247,23.7
248,23.0
249,22.3
250,21.6
251,20.9
252,20.2
253,19.5
254,18.9
255,18.2
256,17.5
257,16.9
258,16.3
259,15.7
260,15.1
261,14.6
262,14.0
263,13.5
264,13.0
265,12.6
266,12.1
267,11.7
268,11.2
269,10.8
270,10.4
271,10.1
272,9.8
273,9.5
274,9.2
275,8.9
276,8.6
277,8.3
278,8.1
279,7.8
280,7.5
281,7.2
282,6.9
283,6.5
284,6.1
285,5.7
286,5.3
287,4.9
288,4.6
289,4.2
290,3.8
291,3.4
292,3.0
293,2.6
294,2.2
295,1.9
296,1.6
297,1.2
298,0.9
299,0.6
300,0.2
301,-0.2
302,-0.6
303,-1.0
304,-1.4
305,-1.7
306,-2.1
307,-2.5
308,-2.9
309,-3.3
310,-3.7
311,-4.0
312,-4.3
313,-4.6
314,-5.0
315,-5.3
316,-5.6
317,-5.8
318,-6.1
319,-6.4
320,-6.7
321,-7.0
322,-7.2
323,-7.5
324,-7.7
325,-8.1
326,-8.4
327,-8.7
328,-9.0
329,-9.3
330,-9.5
331,-9.9
332,-10.1
333,-10.4
334,-10.7
335,-11.0
336,-11.2
337,-11.4
338,-11.7
339,-11.9
340,-12.1
341,-12.3
342,-12.4
