t,temp
544,41.1
545,42.5
546,43.1
547,43.1
548,43.2
549,44.1
550,44.8
551,45.1
552,46.3
553,46.9
554,46.9
555,47.4
556,48.6
557,49.8
558,51.0
559,51.6
560,51.8
561,51.8
562,52.5
563,53.7
564,54.8
565,55.6
566,55.8
567,55.6
568,56.1
569,57.3
570,58.6
571,58.7
572,59.0
573,59.2
574,60.1
575,61.2
576,61.6
577,61.0
578,59.9
579,58.7
580,57.7
581,56.9
582,55.9
583,55.6
584,55.6
585,55.3
586,54.5
587,54.0
588,52.8
589,52.5
590,52.3
591,51.8
592,51.2
593,50.4
594,49.6
595,48.9
596,48.2
597,47.5
598,47.2
599,47.0
600,46.5
601,45.9
602,45.2
603,44.9
604,43.8
605,43.1
606,42.6
607,41.9
608,41.2
609,40.6
610,40.1
611,39.4
612,38.8
613,38.4
614,37.4
615,36.4
616,35.5
617,34.9
618,34.6
619,33.8
620,33.4
621,32.9
622,32.2
623,31.3
624,30.7
625,30.0
626,29.4
627,28.9
628,28.1
629,27.6
630,26.3
631,25.7
632,25.3
633,25.0
634,24.7
635,24.0
636,22.9
637,21.9
638,21.0
639,20.4
640,20.0
641,19.6
642,18.8
643,17.9
644,17.4
645,16.8
646,16.0
647,15.2
648,14.8
649,14.3
650,13.6
651,12.7
652,12.1
653,11.4
654,10.5
655,10.1
656,9.5
657,8.9
658,8.2
659,7.5
660,6.7
661,5.8
662,5.1
663,4.3
664,3.9
665,3.6
666,3.3
667,2.7
668,2.0
669,1.5
670,0.8
671,-0.1
672,-0.8
673,-1.5
674,-2.1
675,-2.9
676,-3.3
677,-3.9
678,-4.5
679,-5.1
680,-5.7
681,-6.2
682,-6.7
683,-7.1
684,-7.3
685,-8.1
686,-8.5
687,-8.7
688,-9.4
689,-9.6
690,-9.8
691,-10.2
692,-10.6
693,-10.8
694,-11.1
695,-11.6
696,-11.9
697,-11.9
698,-12.3
699,-12.6
700,-12.7
701,-12.9
702,-12.9
703,-13.4
704,-13.3
705,-13.5
706,-13.7
707,-14.0
708,-14.3
709,-14.4
710,-14.4
711,-14.1
712,-13.9
713,-12.9
714,-12.4
715,-12.0
716,-10.8
717,-10.5
718,-10.4
719,-9.7
720,-9.4
721,-8.7
722,-7.7
723,-7.3
724,-6.6
725,-6.0
726,-5.4
727,-5.0
728,-4.7
729,-4.5
730,-4.0
731,-2.9
732,-2.3
733,-1.8
734,-0.9
735,-0.4
736,0.2
737,1.3
738,2.0
739,2.2
740,3.1
741,3.5
742,4.0
743,4.4
744,5.3
745,5.5
746,7.1
747,8.1
748,9.4
749,10.0
750,10.4
751,10.5
752,11.1
753,11.3
754,12.1
755,14.1
756,14.7
757,15.3
758,16.2
759,16.4
760,16.6
761,17.0
762,17.0
763,17.3
764,17.5
765,17.7
766,17.7
767,17.9
768,18.0
769,18.1
770,18.2
771,18.3
772,18.4
773,18.4
774,18.5
775,18.6
776,18.8
777,18.8
778,18.8
779,19.0
780,19.0
781,19.0
782,19.1
783,19.1
784,19.2
785,19.2
786,19.3
787,19.3
788,19.3
789,19.4
790,19.4
791,19.4
792,19.4
793,19.5
794,19.6
795,19.6
