Date/Time,999 [°C]
9/6/2025 5:38:30 P.M.,21.1
9/6/2025 5:38:31 P.M.,21.1
9/6/2025 5:38:32 P.M.,21.1
9/6/2025 5:38:33 P.M.,21.1
9/6/2025 5:38:34 P.M.,21.1
9/6/2025 5:38:35 P.M.,21.1
9/6/2025 5:38:36 P.M.,21.1
9/6/2025 5:38:37 P.M.,21.1
9/6/2025 5:38:38 P.M.,21.0
9/6/2025 5:38:39 P.M.,21.1
9/6/2025 5:38:40 P.M.,21.1
9/6/2025 5:38:41 P.M.,21.1
9/6/2025 5:38:42 P.M.,21.0
9/6/2025 5:38:43 P.M.,21.0
9/6/2025 5:38:44 P.M.,21.0
9/6/2025 5:38:45 P.M.,21.0
9/6/2025 5:38:46 P.M.,21.0
9/6/2025 5:38:47 P.M.,21.0
9/6/2025 5:38:48 P.M.,21.0
9/6/2025 5:38:49 P.M.,21.0
9/6/2025 5:38:50 P.M.,20.9
9/6/2025 5:38:51 P.M.,20.0
9/6/2025 5:38:52 P.M.,18.4
9/6/2025 5:38:53 P.M.,16.4
9/6/2025 5:38:54 P.M.,14.6
9/6/2025 5:38:55 P.M.,13.0
9/6/2025 5:38:56 P.M.,11.6
9/6/2025 5:38:57 P.M.,10.2
9/6/2025 5:38:58 P.M.,9.0
9/6/2025 5:38:59 P.M.,7.9
9/6/2025 5:39:00 P.M.,6.8
9/6/2025 5:39:01 P.M.,5.8
9/6/2025 5:39:02 P.M.,4.9
9/6/2025 5:39:03 P.M.,4.1
9/6/2025 5:39:04 P.M.,3.3
9/6/2025 5:39:05 P.M.,2.6
9/6/2025 5:39:06 P.M.,1.9
9/6/2025 5:39:07 P.M.,1.3
9/6/2025 5:39:08 P.M.,0.7
9/6/2025 5:39:09 P.M.,0.1
9/6/2025 5:39:10 P.M.,-0.4
9/6/2025 5:39:11 P.M.,-0.8
9/6/2025 5:39:12 P.M.,-1.3
9/6/2025 5:39:13 P.M.,-1.6
9/6/2025 5:39:14 P.M.,-2.0
9/6/2025 5:39:15 P.M.,-2.4
9/6/2025 5:39:16 P.M.,-2.7
9/6/2025 5:39:17 P.M.,-3.0
9/6/2025 5:39:18 P.M.,-3.3
9/6/2025 5:39:19 P.M.,-3.6
9/6/2025 5:39:20 P.M.,-3.9
