t,temp
0,18.7
1,18.8
2,18.6
3,18.6
4,18.6
5,18.5
6,18.5
7,18.5
8,18.5
9,18.5
10,18.5
11,18.4
12,18.7
13,19.8
14,21.7
15,24.1
16,26.5
17,28.2
18,29.3
19,29.5
20,29.4
21,29.3
22,29.8
23,31.1
24,32.3
25,33.6
26,34.3
27,34.9
28,35.7
29,36.3
30,37.0
31,37.8
32,39.3
33,40.9
34,42.1
35,42.8
36,43.0
37,43.2
38,43.8
39,45.0
40,46.5
41,48.0
42,49.1
43,49.6
44,49.7
45,50.0
46,50.9
47,52.1
48,53.3
49,54.7
50,55.6
51,56.1
52,56.5
53,57.4
54,58.5
55,59.8
56,60.7
57,61.0
58,60.3
59,59.7
60,58.5
61,57.1
62,56.0
63,55.2
64,54.4
65,54.0
66,53.6
67,53.0
68,52.5
69,52.0
70,51.6
71,50.9
72,49.7
73,48.6
74,47.4
75,46.3
76,45.6
77,45.2
78,45.1
79,44.5
80,43.7
81,42.5
82,41.5
83,40.6
84,39.8
85,39.0
86,38.4
87,37.8
88,36.8
89,35.5
90,34.3
91,33.3
92,32.6
93,31.9
94,31.3
95,30.3
96,29.1
97,27.9
98,27.0
99,26.2
100,25.4
101,25.0
102,24.2
103,23.1
104,22.1
105,21.0
106,20.1
107,19.4
108,18.7
109,17.7
110,16.7
111,15.8
112,14.9
113,14.2
114,13.3
115,12.6
116,11.7
117,11.0
118,10.1
119,9.2
120,8.3
121,7.3
122,6.6
123,5.8
124,4.9
125,4.1
126,3.2
127,2.4
128,1.7
129,1.0
130,0.2
131,-0.6
132,-1.3
133,-2.1
134,-2.7
135,-3.4
136,-3.9
137,-4.5
138,-5.1
139,-5.7
140,-6.2
141,-6.7
142,-7.2
143,-7.5
144,-7.9
145,-8.5
146,-8.8
147,-9.2
148,-9.5
149,-9.9
150,-10.2
151,-10.5
152,-10.9
153,-11.1
154,-11.4
155,-11.7
156,-11.9
157,-12.1
158,-12.4
159,-12.6
160,-12.6
161,-12.3
162,-11.2
163,-10.2
164,-9.5
165,-9.0
166,-8.4
167,-7.8
168,-7.1
169,-6.3
170,-5.7
171,-4.7
172,-3.7
173,-2.8
174,-2.3
175,-1.7
176,-1.1
177,-0.5
178,0.3
179,2.1
180,3.7
181,4.7
182,5.2
183,5.7
184,6.2
185,6.6
186,7.4
187,8.7
188,9.9
189,10.8
190,11.6
191,12.1
192,12.5
193,13.5
194,14.6
195,15.7
196,16.4
197,17.1
198,18.2
199,19.4
200,20.6
201,21.4
202,21.8
203,22.1
204,22.9
205,24.4
206,25.9
207,27.5
208,28.3
209,28.8
