Date/Time,999 [°C]
19/06/2025 11:57:02,15.9
19/06/2025 11:57:03,15.8
19/06/2025 11:57:04,15.8
19/06/2025 11:57:05,15.6
19/06/2025 11:57:06,15.6
19/06/2025 11:57:07,15.6
19/06/2025 11:57:08,15.6
19/06/2025 11:57:09,15.6
19/06/2025 11:57:10,20.0
19/06/2025 11:57:11,21.6
19/06/2025 11:57:12,18.2
19/06/2025 11:57:13,14.7
19/06/2025 11:57:14,14.6
19/06/2025 11:57:15,14.9
19/06/2025 11:57:16,15.0
19/06/2025 11:57:17,18.3
19/06/2025 11:57:18,21.3
19/06/2025 11:57:19,20.7
19/06/2025 11:57:20,20.3
19/06/2025 11:57:21,20.0
19/06/2025 11:57:22,19.6
19/06/2025 11:57:23,19.4
19/06/2025 11:57:24,19.2
19/06/2025 11:57:25,18.9
19/06/2025 11:57:26,18.7
19/06/2025 11:57:27,19.9
19/06/2025 11:57:28,21.4
19/06/2025 11:57:29,21.2
19/06/2025 11:57:30,20.6
19/06/2025 11:57:31,20.3
19/06/2025 11:57:32,24.1
19/06/2025 11:57:33,25.6
19/06/2025 11:57:34,24.8
19/06/2025 11:57:35,24.1
19/06/2025 11:57:36,21.7
19/06/2025 11:57:37,21.6
19/06/2025 11:57:38,21.3
19/06/2025 11:57:39,21.0
19/06/2025 11:57:40,24.8
19/06/2025 11:57:41,27.3
19/06/2025 11:57:42,27.3
19/06/2025 11:57:43,25.7
19/06/2025 11:57:44,25.1
19/06/2025 11:57:45,22.7
19/06/2025 11:57:46,22.6
19/06/2025 11:57:47,26.2
19/06/2025 11:57:48,27.7
19/06/2025 11:57:49,29.9
19/06/2025 11:57:50,28.8
19/06/2025 11:57:51,27.9
19/06/2025 11:57:52,27.6
19/06/2025 11:57:53,24.6
19/06/2025 11:57:54,24.3
19/06/2025 11:57:55,23.9
19/06/2025 11:57:56,24.4
19/06/2025 11:57:57,30.1
19/06/2025 11:57:58,30.8
19/06/2025 11:57:59,29.9
19/06/2025 11:58:00,29.0
19/06/2025 11:58:01,28.6
19/06/2025 11:58:02,30.3
19/06/2025 11:58:03,30.1
19/06/2025 11:58:04,31.3
19/06/2025 11:58:05,30.2
19/06/2025 11:58:06,29.4
19/06/2025 11:58:07,28.9
19/06/2025 11:58:08,28.2
19/06/2025 11:58:09,33.0
19/06/2025 11:58:10,31.7
19/06/2025 11:58:11,30.6
19/06/2025 11:58:12,29.7
19/06/2025 11:58:13,31.8
19/06/2025 11:58:14,30.9
19/06/2025 11:58:15,30.0
19/06/2025 11:58:16,32.4
19/06/2025 11:58:17,33.8
19/06/2025 11:58:18,32.6
19/06/2025 11:58:19,31.5
19/06/2025 11:58:20,30.8
19/06/2025 11:58:21,35.6
19/06/2025 11:58:22,37.1
19/06/2025 11:58:23,35.6
19/06/2025 11:58:24,34.3
19/06/2025 11:58:25,33.2
19/06/2025 11:58:26,32.1
19/06/2025 11:58:27,31.4
19/06/2025 11:58:28,36.1
19/06/2025 11:58:29,37.6
19/06/2025 11:58:30,36.1
19/06/2025 11:58:31,34.8
19/06/2025 11:58:32,33.6
19/06/2025 11:58:33,33.2
19/06/2025 11:58:34,34.6
19/06/2025 11:58:35,33.5
19/06/2025 11:58:36,37.9
19/06/2025 11:58:37,39.3
19/06/2025 11:58:38,37.6
19/06/2025 11:58:39,36.2
19/06/2025 11:58:40,35.0
19/06/2025 11:58:41,34.1
19/06/2025 11:58:42,38.3
19/06/2025 11:58:43,42.4
19/06/2025 11:58:44,40.8
19/06/2025 11:58:45,39.1
19/06/2025 11:58:46,37.7
19/06/2025 11:58:47,36.8
19/06/2025 11:58:48,40.3
19/06/2025 11:58:49,42.2
19/06/2025 11:58:50,42.7
19/06/2025 11:58:51,41.4
19/06/2025 11:58:52,37.7
19/06/2025 11:58:53,36.9
19/06/2025 11:58:54,41.1
19/06/2025 11:58:55,41.8
19/06/2025 11:58:56,45.7
19/06/2025 11:58:57,44.3
19/06/2025 11:58:58,42.5
19/06/2025 11:58:59,40.8
19/06/2025 11:59:00,39.3
19/06/2025 11:59:01,38.8
19/06/2025 11:59:02,44.2
19/06/2025 11:59:03,45.8
19/06/2025 11:59:04,46.0
19/06/2025 11:59:05,44.6
19/06/2025 11:59:06,42.8
19/06/2025 11:59:07,41.2
19/06/2025 11:59:08,45.1
19/06/2025 11:59:09,46.3
19/06/2025 11:59:10,44.3
19/06/2025 11:59:11,42.5
19/06/2025 11:59:12,43.1
19/06/2025 11:59:13,44.4
19/06/2025 11:59:14,48.0
19/06/2025 11:59:15,48.8
19/06/2025 11:59:16,47.8
19/06/2025 11:59:17,45.1
19/06/2025 11:59:18,45.2
19/06/2025 11:59:19,44.3
19/06/2025 11:59:20,47.4
19/06/2025 11:59:21,50.7
19/06/2025 11:59:22,48.8
19/06/2025 11:59:23,47.1
19/06/2025 11:59:24,45.2
19/06/2025 11:59:25,45.3
19/06/2025 11:59:26,48.9
19/06/2025 11:59:27,50.1
19/06/2025 11:59:28,47.9
19/06/2025 11:59:29,48.3
19/06/2025 11:59:30,49.6
19/06/2025 11:59:31,50.0
19/06/2025 11:59:32,47.9
19/06/2025 11:59:33,46.7
19/06/2025 11:59:34,46.5
19/06/2025 11:59:35,52.0
19/06/2025 11:59:36,51.7
19/06/2025 11:59:37,53.5
19/06/2025 11:59:38,51.1
19/06/2025 11:59:39,49.8
19/06/2025 11:59:40,47.8
19/06/2025 11:59:41,52.0
19/06/2025 11:59:42,53.2
19/06/2025 11:59:43,54.6
19/06/2025 11:59:44,51.2
19/06/2025 11:59:45,49.9
19/06/2025 11:59:46,49.7
19/06/2025 11:59:47,54.1
19/06/2025 11:59:48,56.7
19/06/2025 11:59:49,57.6
19/06/2025 11:59:50,54.7
19/06/2025 11:59:51,53.8
19/06/2025 11:59:52,53.1
19/06/2025 11:59:53,51.0
19/06/2025 11:59:54,51.6
19/06/2025 11:59:55,51.5
19/06/2025 11:59:56,56.3
19/06/2025 11:59:57,56.2
19/06/2025 11:59:58,57.3
19/06/2025 11:59:59,54.9
19/06/2025 12:00:00,52.6
19/06/2025 12:00:01,51.3
19/06/2025 12:00:02,54.9
19/06/2025 12:00:03,57.4
19/06/2025 12:00:04,58.4
19/06/2025 12:00:05,60.9
19/06/2025 12:00:06,58.0
19/06/2025 12:00:07,56.4
19/06/2025 12:00:08,53.1
19/06/2025 12:00:09,54.8
19/06/2025 12:00:10,56.0
19/06/2025 12:00:11,60.0
19/06/2025 12:00:12,59.9
19/06/2025 12:00:13,59.5
19/06/2025 12:00:14,61.4
19/06/2025 12:00:15,61.4
19/06/2025 12:00:16,59.5
19/06/2025 12:00:17,57.2
19/06/2025 12:00:18,56.2
19/06/2025 12:00:19,54.9
19/06/2025 12:00:20,58.8
19/06/2025 12:00:21,60.2
19/06/2025 12:00:22,62.3
19/06/2025 12:00:23,62.6
19/06/2025 12:00:24,62.9
19/06/2025 12:00:25,62.5
19/06/2025 12:00:26,58.5
19/06/2025 12:00:27,58.0
19/06/2025 12:00:28,60.6
19/06/2025 12:00:29,63.6
19/06/2025 12:00:30,64.3
19/06/2025 12:00:31,65.6
19/06/2025 12:00:32,63.1
19/06/2025 12:00:33,62.5
19/06/2025 12:00:34,61.5
19/06/2025 12:00:35,63.1
19/06/2025 12:00:36,65.1
19/06/2025 12:00:37,65.8
19/06/2025 12:00:38,67.5
19/06/2025 12:00:39,68.6
19/06/2025 12:00:40,65.3
19/06/2025 12:00:41,61.2
19/06/2025 12:00:42,61.6
19/06/2025 12:00:43,62.9
19/06/2025 12:00:44,64.5
19/06/2025 12:00:45,61.6
19/06/2025 12:00:46,58.9
19/06/2025 12:00:47,56.9
19/06/2025 12:00:48,59.7
19/06/2025 12:00:49,62.1
19/06/2025 12:00:50,64.0
19/06/2025 12:00:51,65.4
19/06/2025 12:00:52,62.4
19/06/2025 12:00:53,59.6
19/06/2025 12:00:54,57.1
19/06/2025 12:00:55,55.3
19/06/2025 12:00:56,57.6
19/06/2025 12:00:57,58.4
19/06/2025 12:00:58,60.3
19/06/2025 12:00:59,57.8
19/06/2025 12:01:00,54.7
19/06/2025 12:01:01,55.6
19/06/2025 12:01:02,53.8
19/06/2025 12:01:03,57.7
19/06/2025 12:01:04,56.9
19/06/2025 12:01:05,56.8
19/06/2025 12:01:06,56.0
19/06/2025 12:01:07,57.0
19/06/2025 12:01:08,54.9
19/06/2025 12:01:09,54.8
19/06/2025 12:01:10,52.5
19/06/2025 12:01:11,53.6
19/06/2025 12:01:12,57.4
19/06/2025 12:01:13,56.4
19/06/2025 12:01:14,53.9
19/06/2025 12:01:15,55.6
19/06/2025 12:01:16,54.6
19/06/2025 12:01:17,52.2
19/06/2025 12:01:18,51.9
19/06/2025 12:01:19,51.1
19/06/2025 12:01:20,49.0
19/06/2025 12:01:21,52.2
19/06/2025 12:01:22,55.2
19/06/2025 12:01:23,55.3
19/06/2025 12:01:24,51.9
19/06/2025 12:01:25,50.7
19/06/2025 12:01:26,49.1
19/06/2025 12:01:27,51.3
19/06/2025 12:01:28,50.5
19/06/2025 12:01:29,51.1
19/06/2025 12:01:30,50.5
19/06/2025 12:01:31,49.2
19/06/2025 12:01:32,47.3
19/06/2025 12:01:33,45.0
19/06/2025 12:01:34,46.4
19/06/2025 12:01:35,50.0
19/06/2025 12:01:36,50.0
19/06/2025 12:01:37,51.0
19/06/2025 12:01:38,49.1
19/06/2025 12:01:39,46.4
19/06/2025 12:01:40,45.7
19/06/2025 12:01:41,46.0
19/06/2025 12:01:42,49.7
19/06/2025 12:01:43,48.1
19/06/2025 12:01:44,46.1
19/06/2025 12:01:45,44.3
19/06/2025 12:01:46,45.5
19/06/2025 12:01:47,48.5
19/06/2025 12:01:48,47.4
19/06/2025 12:01:49,45.4
19/06/2025 12:01:50,43.7
19/06/2025 12:01:51,44.8
19/06/2025 12:01:52,43.1
19/06/2025 12:01:53,41.5
19/06/2025 12:01:54,42.0
19/06/2025 12:01:55,44.3
19/06/2025 12:01:56,47.2
19/06/2025 12:01:57,45.9
19/06/2025 12:01:58,44.1
19/06/2025 12:01:59,42.4
19/06/2025 12:02:00,40.9
19/06/2025 12:02:01,41.3
19/06/2025 12:02:02,42.8
19/06/2025 12:02:03,42.2
19/06/2025 12:02:04,40.6
19/06/2025 12:02:05,39.2
19/06/2025 12:02:06,42.9
19/06/2025 12:02:07,41.8
19/06/2025 12:02:08,43.3
19/06/2025 12:02:09,41.5
19/06/2025 12:02:10,40.0
19/06/2025 12:02:11,38.6
19/06/2025 12:02:12,37.3
