t,temp
0,17.8
1,17.8
2,17.3
3,17.3
4,17.3
5,17.3
6,17.3
7,17.4
8,17.3
9,17.3
10,17.3
11,17.3
12,17.7
13,21.0
14,23.2
15,22.7
16,22.3
17,22.0
18,21.8
19,24.5
20,24.3
21,26.6
22,26.2
23,28.3
24,27.5
25,27.3
26,26.3
27,26.0
28,29.4
29,33.1
30,29.9
31,29.7
32,28.8
33,28.4
34,31.3
35,32.6
36,34.2
37,33.7
38,31.9
39,31.8
40,33.9
41,35.0
42,36.5
43,36.0
44,37.4
45,41.3
46,40.6
47,39.0
48,37.1
49,36.3
50,40.5
51,41.7
52,40.9
53,38.9
54,39.9
55,42.5
56,47.7
57,47.2
58,45.1
59,42.4
60,41.2
61,40.4
62,43.8
63,42.1
64,43.4
65,49.4
66,52.4
67,51.5
68,48.4
69,46.5
70,45.4
71,48.3
72,51.5
73,50.9
74,47.9
75,50.6
76,52.5
77,53.9
78,54.3
79,53.8
80,52.8
81,52.5
82,52.4
83,53.6
84,56.4
85,57.4
86,54.5
87,54.5
88,55.7
89,59.3
90,57.6
91,56.1
92,55.5
93,59.8
94,60.7
95,62.8
96,59.6
97,58.0
98,55.7
99,59.3
100,60.2
101,62.5
102,65.2
103,66.2
104,63.8
105,61.0
106,62.5
107,64.7
108,67.5
109,68.1
110,69.6
111,69.3
112,64.2
113,61.8
114,58.0
115,58.4
116,57.4
117,57.7
118,59.4
119,59.4
120,56.7
121,55.7
122,53.6
123,55.8
124,54.4
125,52.2
126,50.7
127,51.4
128,53.0
129,53.6
130,52.7
131,50.6
132,47.9
133,48.5
134,50.9
135,47.7
136,46.9
137,45.3
138,45.0
139,49.0
140,50.9
141,46.1
142,45.5
143,43.9
144,42.4
145,43.9
146,45.1
147,42.8
148,42.1
149,40.7
150,40.1
151,41.1
152,39.6
153,40.6
154,39.7
155,38.7
156,36.8
157,36.3
158,36.1
159,39.3
160,38.5
161,37.2
162,36.3
163,35.2
164,34.2
165,33.3
166,33.3
167,34.4
168,33.4
169,32.6
170,31.8
171,31.0
172,30.2
173,29.5
174,28.8
175,28.2
176,27.9
177,30.2
178,29.4
179,28.7
180,28.0
181,27.4
182,26.8
183,26.5
184,25.9
185,25.5
186,23.1
187,23.1
188,22.9
189,22.6
190,22.5
191,22.2
192,22.0
193,21.7
194,21.5
195,21.3
196,21.1
197,19.2
198,19.3
199,19.3
200,19.2
201,19.2
202,16.9
203,16.0
204,16.3
205,16.5
206,16.6
207,16.8
208,16.8
209,15.1
210,15.1
211,14.0
212,12.8
213,13.2
214,11.9
215,12.5
216,13.0
217,11.2
218,10.4
219,9.5
220,8.7
221,9.4
222,8.2
223,7.6
224,8.5
225,9.1
226,8.2
227,8.8
228,7.8
229,5.3
230,4.7
231,4.2
232,5.2
233,4.5
234,5.7
235,3.3
236,1.3
237,2.8
238,2.2
239,3.3
240,1.5
241,-0.4
242,-0.5
243,0.9
244,2.1
245,0.0
246,0.1
247,-1.8
248,-3.2
249,-3.1
250,-3.2
251,-3.0
252,-3.1
253,-4.3
254,-5.6
255,-5.6
256,-3.7
257,-5.1
258,-6.3
259,-7.4
260,-7.3
261,-7.8
262,-8.7
263,-8.4
264,-6.4
265,-7.6
266,-8.7
267,-9.3
268,-10.2
269,-10.9
270,-11.5
271,-12.2
272,-12.7
273,-13.1
274,-13.5
275,-14.0
276,-14.3
277,-14.6
278,-15.0
279,-15.3
280,-15.6
281,-15.8
282,-16.0
283,-16.2
284,-16.5
285,-16.6
286,-16.8
287,-17.0
288,-17.1
289,-17.2
290,-17.3
291,-17.5
292,-17.5
293,-17.7
294,-17.8
295,-17.8
296,-17.9
297,-18.0
298,-18.1
299,-18.2
300,-18.2
301,-18.3
302,-18.3
303,-18.4
304,-18.5
305,-18.5
306,-18.4
307,-18.5
308,-18.5
309,-18.6
310,-16.7
311,-16.3
312,-15.2
313,-13.6
314,-13.8
315,-14.4
316,-13.1
317,-10.7
318,-10.9
319,-11.9
320,-12.0
321,-9.7
322,-8.6
323,-9.7
324,-10.8
325,-9.5
326,-8.0
327,-7.9
328,-6.9
329,-6.8
330,-7.0
331,-6.8
332,-6.5
333,-4.6
334,-3.0
335,-3.4
336,-1.8
337,-2.6
338,-2.6
339,-2.5
340,-2.7
341,-1.1
342,0.2
343,1.4
344,2.1
345,1.7
346,1.0
347,2.3
348,3.4
349,4.4
350,4.6
351,2.5
352,3.8
353,4.8
354,5.7
355,6.5
356,7.2
357,7.8
358,8.3
359,5.5
360,6.6
361,7.4
362,8.1
363,8.7
364,9.3
365,12.5
366,13.5
367,13.6
368,13.8
369,14.0
370,12.2
371,12.9
372,13.2
373,13.5
374,13.8
375,14.0
376,14.3
377,14.5
378,14.7
379,14.8
380,17.6
381,21.5
382,20.9
383,19.0
384,17.1
385,17.4
386,17.4
387,17.5
388,20.1
389,20.6
390,20.4
391,26.3
392,28.8
393,27.9
394,25.2
395,21.5
396,21.4
397,21.3
398,24.1
399,29.9
400,29.4
401,28.4
402,27.6
403,26.9
404,26.3
405,28.4
406,28.2
407,27.5
408,30.0
409,31.1
410,31.2
411,30.3
412,29.4
413,34.2
414,33.7
415,32.6
416,33.4
417,33.6
418,34.6
419,39.4
420,38.5
421,37.4
422,36.1
423,34.9
424,33.9
425,37.8
426,42.3
427,41.2
428,39.9
429,38.5
430,37.3
431,37.8
432,42.4
433,41.7
434,42.2
435,44.5
436,42.7
437,41.1
438,39.7
439,42.9
440,46.9
441,50.3
442,49.4
443,47.3
444,45.4
445,43.8
446,46.6
447,47.6
448,51.1
449,50.2
450,48.1
451,46.3
452,48.5
453,50.7
454,50.1
455,51.9
456,53.2
457,52.9
458,51.6
459,51.3
460,53.0
461,55.9
462,54.8
463,53.4
464,53.9
465,56.9
466,58.6
467,56.0
468,53.7
469,55.5
470,57.8
471,60.3
472,61.9
473,59.1
474,57.5
475,57.8
476,60.5
477,62.4
478,64.0
479,64.0
480,63.1
481,60.3
482,58.8
483,61.5
484,63.4
485,65.4
486,67.2
487,68.8
488,67.3
489,64.3
490,65.0
491,64.2
492,61.4
493,59.3
494,62.0
495,61.3
496,58.7
497,56.4
498,57.1
499,57.5
500,55.4
501,58.0
502,55.6
503,53.4
504,52.1
505,54.8
506,53.0
507,53.4
508,51.3
509,49.4
510,50.3
511,48.4
512,49.4
513,52.9
514,50.9
515,48.9
516,47.1
517,45.5
518,44.6
519,45.6
520,46.4
521,47.7
522,45.9
523,44.2
524,42.7
525,41.3
526,40.2
527,41.8
528,40.4
529,44.5
530,43.1
531,41.4
532,40.1
533,39.1
534,37.9
535,36.8
536,35.7
537,37.7
538,42.1
539,40.6
540,39.5
541,36.3
542,35.4
543,34.5
544,33.6
545,32.7
546,31.9
547,31.3
548,30.6
549,29.9
550,29.3
551,34.3
552,36.4
553,31.3
554,27.9
555,27.3
556,27.0
557,26.6
558,26.2
559,28.6
560,31.4
561,30.5
562,29.7
563,27.2
564,25.2
565,24.8
566,22.8
567,22.7
568,22.6
569,22.4
570,22.2
571,22.0
572,21.9
573,21.7
574,21.5
575,21.3
576,21.2
577,21.0
578,20.9
579,18.9
580,17.4
581,17.7
582,16.9
583,14.7
584,15.3
585,15.6
586,15.9
587,16.0
588,16.2
589,16.3
590,14.7
591,15.1
592,15.5
593,12.6
594,9.9
595,10.6
596,9.4
597,10.3
598,10.9
599,11.5
600,9.0
601,9.5
602,8.9
603,8.4
604,8.3
605,8.3
606,6.6
607,7.7
608,7.2
609,6.4
610,4.5
611,4.8
612,3.5
613,4.0
614,5.1
615,6.1
616,4.0
617,2.3
618,0.5
619,-0.4
620,0.5
621,1.1
622,0.8
623,2.1
624,0.9
625,-1.0
626,-0.3
627,0.4
628,-1.5
629,-3.1
630,-4.4
631,-5.3
632,-4.8
633,-4.1
634,-4.6
635,-5.2
636,-4.2
637,-4.1
638,-5.4
639,-6.6
640,-7.6
641,-8.5
642,-9.4
643,-10.1
644,-10.0
645,-9.8
646,-9.4
647,-10.3
648,-11.0
649,-11.7
650,-12.2
651,-11.2
652,-11.9
653,-12.5
654,-13.0
655,-13.4
656,-13.9
657,-14.2
658,-14.7
659,-14.8
660,-15.2
661,-15.3
662,-15.6
663,-15.8
664,-16.0
665,-16.3
666,-16.4
667,-16.5
668,-16.7
669,-16.8
670,-16.9
671,-17.0
672,-17.2
673,-17.3
674,-17.3
675,-17.5
676,-17.6
677,-17.6
678,-17.7
679,-17.8
680,-17.9
681,-17.9
682,-17.9
683,-18.0
684,-18.0
685,-18.1
686,-18.1
687,-18.1
688,-18.3
689,-18.2
690,-16.8
691,-14.3
692,-13.7
693,-14.5
694,-14.8
695,-15.2
696,-12.8
697,-12.1
698,-11.6
699,-10.9
700,-10.6
701,-11.5
702,-10.7
703,-8.8
704,-6.8
705,-5.2
706,-6.9
707,-8.1
708,-7.7
709,-5.8
710,-5.6
711,-6.9
712,-5.0
713,-3.4
714,-3.6
715,-2.3
716,-3.8
717,-4.0
718,-2.2
719,-0.8
720,-1.2
