t,temp
0,24.1
1,24.1
2,24.1
3,24.1
4,24.1
5,24.1
6,24.1
7,24.1
8,24.0
9,24.0
10,24.0
11,24.1
12,24.1
13,24.1
14,24.1
15,24.1
16,24.1
17,24.0
18,24.0
19,24.1
20,24.2
21,24.2
22,24.3
23,24.3
24,24.3
25,24.2
26,24.1
27,24.2
28,24.2
29,24.2
30,24.3
31,24.6
32,24.8
33,24.7
34,24.4
35,24.2
36,24.3
37,24.3
38,24.3
39,24.4
40,24.5
41,24.6
42,24.5
43,24.5
44,24.4
45,24.4
46,24.3
47,23.9
48,23.8
49,23.8
50,23.9
51,23.9
52,24.1
53,24.2
54,24.3
55,24.4
56,24.6
57,24.8
58,24.9
59,25.0
60,25.2
61,25.3
62,25.5
63,25.9
64,26.3
65,26.6
66,27.0
67,27.3
68,27.6
69,27.9
70,28.1
71,28.3
72,28.6
73,28.8
74,29.1
75,29.3
76,29.6
77,29.9
78,30.3
79,30.6
80,31.0
81,31.3
82,31.7
83,32.0
84,32.3
85,32.6
86,33.0
87,33.3
88,33.7
89,34.1
90,34.5
91,34.8
92,35.3
93,35.7
94,36.1
95,36.6
96,37.0
97,37.3
98,37.8
99,38.2
100,38.7
101,39.2
102,39.7
103,40.2
104,40.7
105,41.1
106,41.5
107,41.9
108,42.3
109,42.7
110,43.1
111,43.5
112,43.8
113,44.1
114,44.3
115,44.5
116,44.8
117,45.1
118,45.5
119,46.0
120,46.5
121,47.0
122,47.4
123,47.8
124,48.2
125,48.5
126,48.7
127,48.9
128,49.1
129,49.4
130,49.7
131,50.1
132,50.5
133,50.8
134,51.1
135,51.4
136,51.7
137,52.0
138,52.2
139,52.5
140,52.8
141,53.0
142,53.1
143,53.4
144,53.7
145,54.1
146,54.6
147,55.2
148,55.7
149,56.2
150,56.6
151,57.0
152,57.3
153,57.5
154,57.8
155,58.1
156,58.3
157,58.5
158,58.7
159,58.9
160,59.2
161,59.4
162,59.7
163,59.9
164,60.2
165,60.4
166,60.6
167,60.8
168,61.1
169,61.3
170,61.5
171,61.7
172,61.9
173,62.1
174,62.3
175,62.5
176,62.8
177,63.0
178,63.2
179,63.5
180,63.7
181,63.9
182,64.1
183,64.3
184,64.5
185,64.8
186,65.2
187,65.5
188,65.8
189,66.0
190,66.0
191,65.9
192,65.6
193,65.2
194,64.7
195,64.2
196,63.8
197,63.4
198,63.0
199,62.7
200,62.4
201,62.1
202,61.9
203,61.6
204,61.4
205,61.1
206,60.8
207,60.3
208,59.9
209,59.5
210,59.1
211,58.7
212,58.3
213,57.9
214,57.6
215,57.3
216,57.1
217,56.9
218,56.7
219,56.3
220,55.9
221,55.6
222,55.4
223,55.2
224,55.0
225,54.7
226,54.3
227,53.9
228,53.5
229,53.2
230,52.9
231,52.6
232,52.3
233,52.0
234,51.8
235,51.5
236,51.3
237,51.1
238,50.9
239,50.7
240,50.5
241,50.3
242,50.2
243,50.0
244,49.8
245,49.7
246,49.6
247,49.6
248,49.3
249,48.9
250,48.6
251,48.3
252,48.0
253,47.6
254,47.1
255,46.7
256,46.4
257,46.2
258,45.9
259,45.7
260,45.5
261,45.2
262,44.9
263,44.6
264,44.4
265,44.0
266,43.6
267,43.2
268,42.8
269,42.4
270,42.0
271,41.6
272,41.2
273,40.9
274,40.5
275,40.2
276,39.8
277,39.5
278,39.3
279,39.1
280,38.7
281,38.2
282,37.7
283,37.4
284,37.1
285,36.8
286,36.4
287,35.9
288,35.6
289,35.3
290,35.0
291,34.7
292,34.4
293,34.1
294,33.9
295,33.6
296,33.3
297,33.0
298,32.7
299,32.4
300,32.1
301,31.7
302,31.3
303,31.0
304,30.7
305,30.3
306,30.1
307,29.8
308,29.4
309,29.0
310,28.7
311,28.4
312,28.0
313,27.7
314,27.4
315,27.2
316,27.0
317,26.8
318,26.6
319,26.4
320,26.2
321,26.0
322,25.9
323,25.7
324,25.6
325,25.5
326,25.4
327,25.2
328,25.2
329,25.1
330,25.0
331,24.9
332,24.9
333,24.8
334,24.7
335,24.6
336,24.5
337,24.4
338,24.3
339,24.0
340,23.6
341,23.2
342,22.8
343,22.4
344,22.1
345,21.7
346,21.3
347,21.0
348,20.7
349,20.4
350,20.2
351,19.9
352,19.7
353,19.5
354,19.3
355,19.1
