Date/Time,999 [°C]
25/06/2025 15:12:06,22.2
25/06/2025 15:12:07,22.2
25/06/2025 15:12:08,21.8
25/06/2025 15:12:09,21.6
25/06/2025 15:12:10,21.5
25/06/2025 15:12:11,21.3
25/06/2025 15:12:12,21.2
25/06/2025 15:12:13,21.0
25/06/2025 15:12:14,20.8
25/06/2025 15:12:15,20.6
25/06/2025 15:12:16,20.5
25/06/2025 15:12:17,20.3
25/06/2025 15:12:18,20.2
25/06/2025 15:12:19,20.6
25/06/2025 15:12:20,21.9
25/06/2025 15:12:21,22.9
25/06/2025 15:12:22,25.8
25/06/2025 15:12:23,27.9
25/06/2025 15:12:24,29.5
25/06/2025 15:12:25,30.0
25/06/2025 15:12:26,29.9
25/06/2025 15:12:27,29.6
25/06/2025 15:12:28,29.3
25/06/2025 15:12:29,29.6
25/06/2025 15:12:30,30.8
25/06/2025 15:12:31,32.2
25/06/2025 15:12:32,32.8
25/06/2025 15:12:33,33.2
25/06/2025 15:12:34,33.3
25/06/2025 15:12:35,33.2
25/06/2025 15:12:36,33.7
25/06/2025 15:12:37,34.7
25/06/2025 15:12:38,35.6
25/06/2025 15:12:39,36.1
25/06/2025 15:12:40,36.4
25/06/2025 15:12:41,36.4
25/06/2025 15:12:42,36.7
25/06/2025 15:12:43,37.4
25/06/2025 15:12:44,38.7
25/06/2025 15:12:45,40.1
25/06/2025 15:12:46,40.7
25/06/2025 15:12:47,41.1
25/06/2025 15:12:48,41.2
25/06/2025 15:12:49,41.1
25/06/2025 15:12:50,41.4
25/06/2025 15:12:51,42.3
25/06/2025 15:12:52,43.5
25/06/2025 15:12:53,44.1
25/06/2025 15:12:54,44.6
25/06/2025 15:12:55,44.6
25/06/2025 15:12:56,44.4
25/06/2025 15:12:57,44.5
25/06/2025 15:12:58,45.2
25/06/2025 15:12:59,46.3
25/06/2025 15:13:00,47.2
25/06/2025 15:13:01,47.9
25/06/2025 15:13:02,48.1
25/06/2025 15:13:03,48.3
25/06/2025 15:13:04,49.0
25/06/2025 15:13:05,49.9
25/06/2025 15:13:06,50.9
25/06/2025 15:13:07,51.8
25/06/2025 15:13:08,52.3
25/06/2025 15:13:09,52.4
25/06/2025 15:13:10,52.3
25/06/2025 15:13:11,52.8
25/06/2025 15:13:12,53.7
25/06/2025 15:13:13,54.5
25/06/2025 15:13:14,55.0
25/06/2025 15:13:15,55.3
25/06/2025 15:13:16,55.4
25/06/2025 15:13:17,55.6
25/06/2025 15:13:18,56.4
25/06/2025 15:13:19,57.4
25/06/2025 15:13:20,58.4
25/06/2025 15:13:21,58.8
25/06/2025 15:13:22,58.8
25/06/2025 15:13:23,58.1
25/06/2025 15:13:24,57.4
25/06/2025 15:13:25,55.8
25/06/2025 15:13:26,55.0
25/06/2025 15:13:27,55.0
25/06/2025 15:13:28,55.3
25/06/2025 15:13:29,55.4
25/06/2025 15:13:30,55.0
25/06/2025 15:13:31,54.5
25/06/2025 15:13:32,53.8
25/06/2025 15:13:33,53.0
25/06/2025 15:13:34,52.2
25/06/2025 15:13:35,52.0
25/06/2025 15:13:36,51.9
25/06/2025 15:13:37,51.8
25/06/2025 15:13:38,51.6
25/06/2025 15:13:39,51.2
25/06/2025 15:13:40,50.5
25/06/2025 15:13:41,49.8
25/06/2025 15:13:42,49.3
25/06/2025 15:13:43,48.5
25/06/2025 15:13:44,47.8
25/06/2025 15:13:45,47.0
25/06/2025 15:13:46,46.7
25/06/2025 15:13:47,46.6
25/06/2025 15:13:48,46.4
25/06/2025 15:13:49,46.0
25/06/2025 15:13:50,45.5
25/06/2025 15:13:51,44.8
25/06/2025 15:13:52,44.1
25/06/2025 15:13:53,43.4
25/06/2025 15:13:54,42.8
25/06/2025 15:13:55,42.5
25/06/2025 15:13:56,42.2
25/06/2025 15:13:57,41.7
25/06/2025 15:13:58,41.0
25/06/2025 15:13:59,40.4
25/06/2025 15:14:00,39.7
25/06/2025 15:14:01,39.3
25/06/2025 15:14:02,39.1
25/06/2025 15:14:03,38.8
25/06/2025 15:14:04,38.4
25/06/2025 15:14:05,38.0
25/06/2025 15:14:06,37.4
25/06/2025 15:14:07,36.8
25/06/2025 15:14:08,36.1
25/06/2025 15:14:09,35.4
25/06/2025 15:14:10,34.9
25/06/2025 15:14:11,34.3
25/06/2025 15:14:12,33.7
25/06/2025 15:14:13,33.4
25/06/2025 15:14:14,32.6
25/06/2025 15:14:15,32.4
25/06/2025 15:14:16,31.5
25/06/2025 15:14:17,31.0
25/06/2025 15:14:18,30.4
25/06/2025 15:14:19,29.8
