t,temp
302,7.2
303,8.1
304,8.8
305,9.0
306,9.3
307,9.8
308,11.0
309,11.8
310,12.4
311,12.6
312,12.8
313,13.1
314,13.5
315,14.5
316,15.7
317,16.5
318,17.2
319,17.4
320,18.0
321,18.5
322,18.8
323,19.8
324,20.9
325,21.8
326,22.2
327,22.3
328,22.5
329,24.0
330,25.1
331,25.5
332,26.1
333,26.3
334,26.5
335,27.8
336,29.1
337,30.2
338,30.8
339,30.9
340,30.8
341,30.6
342,30.9
343,31.8
344,33.1
345,35.1
346,35.8
347,36.1
348,36.3
349,36.5
350,37.1
351,37.9
352,38.7
353,39.8
354,40.3
355,41.0
356,41.9
357,42.8
358,43.2
359,43.8
360,44.0
361,44.0
362,44.5
363,45.5
364,46.5
365,47.3
366,47.8
367,48.1
368,48.8
369,49.6
370,50.4
371,50.8
372,51.5
373,52.3
374,53.0
375,53.3
376,53.9
377,54.4
378,54.9
379,55.5
380,56.7
381,57.5
382,58.1
383,58.5
384,58.8
385,59.2
386,59.8
387,60.5
388,61.4
389,62.6
390,63.4
391,64.1
392,64.5
393,64.6
394,64.9
395,65.3
396,65.7
397,66.2
398,67.1
399,67.7
400,68.3
401,69.0
402,69.3
403,69.9
404,70.3
405,70.3
406,69.9
407,68.6
408,67.6
409,66.8
410,66.4
411,66.3
412,66.3
413,66.0
414,65.5
415,64.7
416,63.9
417,63.6
418,63.4
419,62.7
420,62.4
421,62.1
422,61.9
423,61.6
424,60.9
425,60.1
426,59.1
427,58.1
428,57.7
429,57.1
430,56.9
431,56.7
432,56.2
433,55.5
434,54.9
435,54.5
436,54.0
437,53.6
438,52.9
439,52.0
440,51.2
441,50.3
442,49.7
443,48.8
444,48.3
445,47.8
446,47.6
447,47.0
448,46.4
449,45.8
450,45.4
451,45.0
452,44.1
453,43.4
454,42.7
455,42.3
456,41.6
457,41.1
458,40.6
459,40.2
460,39.6
461,38.5
462,37.7
463,37.3
464,36.4
465,35.7
466,35.1
467,34.5
468,33.9
469,33.1
470,31.8
471,31.0
472,30.8
473,30.4
474,30.0
475,29.4
476,28.8
477,28.2
478,27.0
479,26.2
480,25.8
481,25.1
482,24.6
483,24.1
484,23.5
485,22.7
486,21.9
487,21.3
488,20.7
489,19.6
490,19.3
491,18.7
492,18.1
493,17.5
494,16.9
495,16.4
496,15.6
497,14.3
498,14.0
499,13.5
500,13.1
501,12.7
502,12.3
503,11.7
504,11.0
505,10.1
506,8.7
507,8.2
508,7.6
509,7.2
510,6.8
511,6.4
512,5.7
513,4.9
514,4.1
515,3.0
516,2.6
517,1.9
518,1.2
519,0.7
520,0.3
521,-0.1
522,-0.5
523,-1.1
524,-2.1
525,-2.5
526,-3.1
527,-3.7
528,-4.4
529,-5.0
530,-5.6
531,-6.2
532,-6.7
533,-7.2
534,-7.7
535,-8.2
536,-8.7
537,-9.1
538,-9.6
539,-10.0
540,-10.4
541,-10.8
542,-11.1
543,-11.5
544,-11.8
545,-12.2
546,-12.5
547,-12.8
548,-13.1
549,-13.4
550,-13.6
551,-14.0
552,-14.1
553,-14.3
554,-14.5
555,-14.8
556,-15.0
557,-15.1
558,-15.3
559,-15.5
560,-15.6
561,-15.5
562,-15.1
563,-14.5
564,-13.8
565,-13.3
566,-13.1
567,-13.0
568,-12.5
569,-12.2
570,-11.6
571,-11.0
572,-10.5
573,-10.2
574,-9.9
575,-9.4
576,-8.7
577,-7.8
578,-6.8
579,-6.0
580,-5.5
581,-5.1
582,-4.6
583,-3.9
584,-3.1
585,-2.4
586,-2.0
587,-1.7
588,-1.2
589,-0.2
590,1.0
591,1.9
592,2.5
593,2.7
594,3.0
595,3.3
596,3.8
597,4.7
598,5.9
599,6.8
600,7.2
601,7.5
602,7.9
603,8.5
604,9.1
605,9.8
606,10.8
607,11.8
608,12.5
609,12.9
610,13.1
611,13.4
612,14.2
613,15.6
614,16.9
615,17.6
616,17.8
617,17.7
618,18.1
619,19.2
620,20.5
621,21.5
622,22.0
623,22.4
624,22.9
625,23.3
626,23.6
627,23.9
628,24.5
629,25.3
630,26.1
631,27.1
632,28.1
633,28.9
634,29.4
635,29.9
636,30.4
637,30.9
638,31.5
639,32.2
640,32.8
641,33.5
642,34.2
643,34.8
644,35.4
645,36.1
646,36.8
647,37.4
648,37.9
649,38.4
650,38.9
651,39.5
652,40.4
653,41.4
654,42.1
655,42.7
656,42.9
657,43.1
658,43.4
659,44.2
660,45.4
661,46.7
662,47.7
663,48.3
664,48.2
665,47.9
666,48.1
667,48.8
668,49.8
669,50.9
670,52.0
671,52.9
672,53.4
673,53.4
674,53.5
675,54.0
676,54.7
677,55.7
678,56.7
679,57.6
680,58.0
681,58.1
682,58.2
683,58.7
684,59.4
685,60.3
686,61.1
687,62.0
688,62.8
689,63.5
690,64.1
691,64.7
692,65.5
693,66.2
694,66.8
695,67.3
696,67.8
697,68.4
698,69.0
699,69.7
700,70.3
701,70.7
702,70.7
703,70.2
704,69.4
705,68.5
706,67.6
707,67.0
708,66.9
709,67.1
710,67.1
711,66.7
712,65.9
713,65.0
714,64.1
715,63.4
716,63.2
717,63.0
718,62.7
719,61.9
720,61.2
721,60.7
722,60.7
723,60.7
724,60.3
725,59.6
726,58.8
727,57.9
728,57.3
729,56.6
730,55.7
731,54.8
732,54.0
733,53.6
734,53.7
735,53.8
736,53.5
737,52.8
738,51.9
739,51.0
740,50.1
741,49.2
742,48.4
743,47.9
744,47.4
745,46.7
746,46.0
747,45.3
748,44.5
749,43.8
750,43.1
751,42.7
752,42.7
753,42.4
754,41.6
755,40.5
756,39.4
757,38.6
758,38.0
759,37.8
760,37.8
761,37.4
762,36.5
763,35.4
764,34.4
765,33.7
766,33.0
767,32.5
768,32.0
769,31.5
770,31.0
771,30.6
772,30.1
773,29.3
774,28.3
775,27.3
776,26.6
777,26.3
778,26.1
779,25.5
780,24.6
781,23.8
782,22.9
783,22.1
784,21.5
785,21.0
786,20.6
787,20.1
788,19.7
789,19.1
790,18.3
791,17.3
792,16.4
793,15.7
794,15.3
795,15.1
796,14.8
797,14.2
798,13.4
799,12.6
800,11.7
801,11.0
802,10.3
803,9.7
804,9.2
805,8.8
806,8.6
807,8.1
808,7.4
809,6.6
810,5.8
811,5.1
812,4.3
813,3.5
814,2.7
815,2.1
816,1.5
817,0.9
818,0.3
819,-0.4
820,-1.0
821,-1.7
822,-2.4
823,-3.1
824,-3.7
825,-4.3
826,-4.9
827,-5.5
828,-6.0
829,-6.4
830,-6.8
831,-7.2
832,-7.7
833,-8.1
834,-8.5
835,-8.9
836,-9.4
837,-9.8
838,-10.2
839,-10.5
840,-10.9
841,-11.2
842,-11.5
843,-11.9
844,-12.2
845,-12.5
846,-12.7
847,-13.0
848,-13.3
849,-13.5
850,-13.8
851,-14.0
852,-14.2
853,-14.4
854,-14.5
855,-14.7
856,-14.9
857,-15.1
858,-15.2
859,-15.3
860,-15.2
861,-14.9
862,-14.5
863,-13.9
864,-13.2
865,-12.5
866,-11.8
867,-11.2
868,-10.8
869,-10.5
870,-10.3
871,-10.0
872,-9.7
873,-9.3
874,-8.7
875,-8.0
876,-7.3
877,-6.7
878,-6.0
879,-5.4
880,-4.8
881,-4.3
882,-3.8
883,-3.3
884,-2.7
885,-2.0
886,-1.1
887,-0.2
888,0.7
889,1.3
890,1.8
891,2.4
892,3.4
893,4.4
894,5.1
895,5.5
896,5.9
897,6.2
898,6.6
899,7.0
900,7.4
901,8.2
902,9.4
903,10.5
904,11.4
905,11.9
906,12.3
907,12.7
908,12.9
909,13.3
910,14.1
911,15.3
912,16.4
913,17.1
914,17.6
915,17.8
916,18.3
917,18.9
918,19.6
919,20.2
920,20.8
921,21.5
922,22.3
923,23.3
924,24.2
925,24.7
926,25.0
927,25.1
928,25.4
929,26.1
930,27.2
931,28.3
932,29.0
933,29.7
934,30.5
935,30.9
936,31.2
937,31.6
938,32.5
939,33.5
940,34.5
941,35.1
942,35.3
943,35.4
944,35.8
945,36.4
946,37.5
947,38.7
948,39.8
949,40.3
950,40.4
951,40.5
952,40.9
953,41.8
954,42.9
955,43.9
956,44.6
957,45.2
958,45.5
959,45.9
960,46.6
961,47.5
962,48.3
963,48.8
964,49.0
965,49.3
966,49.8
967,50.8
968,51.9
969,52.8
970,53.2
971,53.3
972,53.3
973,53.8
974,54.6
975,55.5
976,56.6
977,57.5
978,58.3
979,58.8
980,59.0
981,59.2
982,59.6
983,60.4
984,61.2
985,62.0
986,62.9
987,63.7
988,64.1
989,64.4
990,65.0
991,65.6
992,66.3
993,67.1
994,67.8
995,68.5
996,69.2
997,69.9
998,70.5
999,71.0
1000,71.1
1001,70.7
1002,69.9
1003,69.0
1004,67.9
1005,67.1
1006,66.8
1007,66.8
1008,67.0
1009,66.9
1010,66.3
1011,65.4
1012,64.5
1013,63.6
1014,63.0
1015,62.8
1016,62.6
1017,62.2
1018,61.8
1019,61.3
1020,60.5
1021,59.6
1022,58.8
1023,58.4
1024,58.3
1025,58.0
1026,57.4
1027,56.6
1028,55.9
1029,55.3
1030,54.6
1031,54.1
1032,53.7
1033,53.5
1034,52.9
1035,52.2
1036,51.4
1037,50.6
1038,49.8
1039,49.0
1040,48.5
1041,48.1
1042,47.7
1043,47.3
1044,46.8
1045,46.2
1046,45.3
1047,44.4
1048,43.5
1049,42.7
1050,41.9
1051,41.2
1052,40.5
1053,39.9
1054,39.5
1055,39.2
1056,38.8
1057,38.4
1058,37.8
1059,37.3
1060,36.5
1061,35.6
1062,34.7
1063,33.9
1064,33.3
1065,32.8
1066,32.3
1067,31.8
1068,31.2
1069,30.5
1070,29.6
1071,28.9
1072,28.3
1073,27.6
1074,27.0
1075,26.5
1076,25.7
1077,25.0
1078,24.5
1079,24.1
1080,23.6
1081,23.0
1082,22.4
1083,21.7
1084,20.9
1085,20.1
1086,19.4
1087,18.8
1088,18.2
1089,17.6
1090,16.9
1091,16.2
1092,15.6
1093,15.1
1094,14.5
1095,13.8
1096,13.0
1097,12.3
1098,11.4
1099,10.6
1100,9.9
1101,9.5
1102,9.3
1103,9.0
1104,8.7
1105,8.3
1106,7.7
1107,7.0
1108,6.1
1109,5.2
1110,4.3
1111,3.4
1112,2.6
1113,2.1
1114,1.8
1115,1.4
1116,0.8
1117,0.1
1118,-0.5
1119,-1.2
1120,-1.9
1121,-2.5
1122,-3.2
1123,-3.8
1124,-4.4
1125,-5.0
1126,-5.5
1127,-6.1
1128,-6.6
1129,-7.1
1130,-7.6
1131,-8.0
1132,-8.5
1133,-8.9
1134,-9.4
1135,-9.8
1136,-10.2
1137,-10.5
1138,-10.9
1139,-11.2
1140,-11.5
1141,-11.8
1142,-12.2
1143,-12.4
1144,-12.7
1145,-13.0
1146,-13.2
1147,-13.4
1148,-13.6
1149,-13.8
1150,-14.0
1151,-14.2
1152,-14.4
1153,-14.6
1154,-14.8
1155,-14.9
1156,-15.1
1157,-15.2
1158,-15.2
1159,-14.9
1160,-14.6
1161,-14.1
1162,-13.6
1163,-13.0
1164,-12.4
1165,-11.7
1166,-11.1
1167,-10.4
1168,-10.0
1169,-9.8
1170,-9.5
1171,-9.1
1172,-8.5
1173,-7.9
1174,-7.2
1175,-6.6
1176,-6.1
1177,-5.2
1178,-4.3
1179,-3.5
1180,-2.8
1181,-2.3
1182,-1.8
1183,-1.4
1184,-0.9
1185,-0.4
1186,0.2
1187,1.2
1188,2.4
1189,3.5
1190,3.9
1191,4.1
1192,4.2
1193,4.5
1194,5.3
1195,6.4
1196,7.3
1197,8.0
1198,8.5
1199,8.9
1200,9.3
1201,9.9
1202,10.9
1203,12.3
1204,13.2
1205,13.5
1206,13.7
1207,14.0
1208,14.3
1209,14.8
1210,15.7
1211,16.9
1212,18.2
1213,18.9
1214,19.1
1215,19.2
1216,19.4
1217,20.0
1218,20.8
1219,21.6
1220,22.3
1221,23.3
1222,24.2
1223,24.9
1224,25.3
1225,25.5
1226,26.0
1227,27.0
1228,28.2
1229,29.0
1230,29.5
1231,29.6
1232,29.7
1233,30.1
1234,31.0
1235,32.0
1236,32.7
1237,33.4
1238,34.1
1239,34.5
1240,35.0
1241,35.9
1242,36.9
1243,37.6
1244,37.8
1245,38.1
1246,38.6
1247,39.7
1248,40.6
1249,41.2
1250,41.3
1251,41.5
1252,42.2
1253,43.2
1254,44.2
1255,44.8
1256,45.0
1257,45.3
1258,46.0
1259,47.1
1260,48.2
1261,48.9
1262,49.0
1263,48.9
1264,49.1
1265,49.8
1266,50.8
1267,51.9
1268,53.0
1269,53.8
1270,54.3
1271,54.6
1272,54.9
1273,55.2
1274,55.9
1275,56.7
1276,57.4
1277,58.2
1278,59.0
1279,59.6
1280,60.0
1281,60.2
1282,60.7
1283,61.4
1284,62.2
1285,63.0
1286,63.9
1287,64.5
1288,64.7
1289,64.8
1290,65.1
1291,65.6
1292,66.3
1293,67.0
1294,67.8
1295,68.5
1296,69.2
1297,69.8
1298,70.4
1299,70.4
1300,69.9
1301,68.9
1302,68.1
1303,67.7
1304,67.4
1305,66.8
1306,66.2
1307,65.9
1308,65.9
1309,65.7
1310,65.1
1311,64.3
1312,63.5
1313,63.0
1314,62.7
1315,62.4
1316,61.7
1317,60.8
1318,59.9
1319,59.3
1320,59.1
1321,58.9
1322,58.3
1323,57.5
1324,56.7
1325,56.2
1326,56.0
1327,55.9
1328,55.5
1329,54.8
1330,54.0
1331,53.2
1332,52.4
1333,51.5
1334,50.8
1335,50.6
1336,50.6
1337,50.4
1338,49.7
1339,48.6
1340,47.3
1341,46.2
1342,45.5
1343,45.2
1344,45.1
1345,44.6
1346,43.9
1347,43.1
1348,42.6
1349,42.2
1350,41.8
1351,41.1
1352,40.3
1353,39.3
1354,38.4
1355,37.6
1356,37.0
1357,36.3
1358,35.8
1359,35.2
1360,34.7
1361,34.1
1362,33.6
1363,33.0
1364,32.2
1365,31.4
1366,30.7
1367,30.1
1368,29.6
1369,29.2
1370,28.8
1371,28.1
1372,27.4
1373,26.6
1374,25.9
1375,25.3
1376,24.8
1377,24.2
1378,23.3
1379,22.4
1380,21.7
1381,21.2
1382,20.8
1383,20.2
1384,19.6
1385,19.0
1386,18.2
1387,17.4
1388,16.7
1389,16.3
1390,16.0
1391,15.4
1392,14.6
1393,13.9
1394,13.2
1395,12.5
1396,12.0
1397,11.4
1398,10.6
1399,9.7
1400,9.1
1401,8.7
1402,8.3
1403,7.6
1404,6.9
1405,6.1
1406,5.4
1407,4.8
1408,4.3
1409,3.7
1410,3.2
1411,2.6
1412,2.0
1413,1.3
1414,0.7
1415,0.0
1416,-0.7
1417,-1.5
1418,-2.1
1419,-2.8
1420,-3.4
1421,-4.0
1422,-4.6
1423,-5.2
1424,-5.8
1425,-6.3
1426,-6.8
1427,-7.3
1428,-7.7
1429,-8.2
1430,-8.6
1431,-9.1
1432,-9.4
1433,-9.8
1434,-10.2
1435,-10.5
1436,-10.9
1437,-11.2
1438,-11.5
1439,-11.8
1440,-12.1
1441,-12.3
1442,-12.6
1443,-12.9
1444,-13.1
1445,-13.3
1446,-13.5
1447,-13.7
1448,-14.0
1449,-14.1
1450,-14.3
1451,-14.5
1452,-14.7
1453,-14.8
1454,-14.9
1455,-15.0
1456,-15.0
1457,-14.6
1458,-14.0
1459,-13.4
1460,-12.7
1461,-12.1
1462,-11.5
1463,-11.2
1464,-10.8
1465,-10.4
1466,-10.0
1467,-9.7
1468,-9.3
1469,-8.9
1470,-8.3
1471,-7.6
1472,-6.9
1473,-6.2
1474,-5.5
1475,-4.9
1476,-4.3
1477,-3.8
1478,-3.3
1479,-2.7
1480,-2.1
1481,-1.5
1482,-0.9
1483,-0.3
1484,0.2
1485,0.7
1486,1.5
1487,2.6
1488,3.7
1489,4.4
1490,4.6
1491,4.8
1492,5.3
1493,6.1
1494,7.1
1495,8.3
1496,9.2
1497,9.6
1498,9.6
1499,9.7
1500,10.3
1501,11.5
1502,12.7
1503,13.6
1504,14.1
1505,14.2
1506,14.5
1507,15.3
1508,16.2
1509,16.9
1510,17.4
1511,17.8
1512,18.0
1513,18.2
1514,18.2
1515,18.3
1516,18.4
1517,18.5
1518,18.6
1519,18.6
1520,18.6
1521,18.6
1522,18.6
1523,18.6
1524,18.7
1525,18.7
1526,18.6
1527,18.6
1528,18.6
1529,18.6
1530,18.6
1531,18.6
1532,18.6
1533,18.5
1534,18.5
1535,18.5
1536,18.5
1537,18.5
1538,18.5
1539,18.5
1540,18.5
1541,18.4
1542,18.4
1543,18.4
1544,18.4
1545,18.4
1546,18.4
1547,18.4
1548,18.3
1549,18.3
1550,18.3
1551,18.3
1552,18.3
1553,18.3
1554,18.3
1555,18.3
