Date/Time,999 [°C]
25/06/2025 16:14:42,18.0
25/06/2025 16:14:43,18.1
25/06/2025 16:14:44,18.2
25/06/2025 16:14:45,18.0
25/06/2025 16:14:46,18.0
25/06/2025 16:14:47,18.0
25/06/2025 16:14:48,17.9
25/06/2025 16:14:49,17.9
25/06/2025 16:14:50,17.9
25/06/2025 16:14:51,17.9
25/06/2025 16:14:52,17.9
25/06/2025 16:14:53,18.3
25/06/2025 16:14:54,19.2
25/06/2025 16:14:55,20.7
25/06/2025 16:14:56,21.8
25/06/2025 16:14:57,22.5
25/06/2025 16:14:58,22.5
25/06/2025 16:14:59,22.6
25/06/2025 16:15:00,23.0
25/06/2025 16:15:01,24.1
25/06/2025 16:15:02,25.5
25/06/2025 16:15:03,26.3
25/06/2025 16:15:04,26.9
25/06/2025 16:15:05,27.2
25/06/2025 16:15:06,27.5
25/06/2025 16:15:07,28.2
25/06/2025 16:15:08,29.3
25/06/2025 16:15:09,30.3
25/06/2025 16:15:10,31.0
25/06/2025 16:15:11,31.3
25/06/2025 16:15:12,31.6
25/06/2025 16:15:13,32.6
25/06/2025 16:15:14,33.7
25/06/2025 16:15:15,34.7
25/06/2025 16:15:16,35.5
25/06/2025 16:15:17,36.0
25/06/2025 16:15:18,36.2
25/06/2025 16:15:19,36.7
25/06/2025 16:15:20,37.6
25/06/2025 16:15:21,39.0
25/06/2025 16:15:22,40.3
25/06/2025 16:15:23,41.1
25/06/2025 16:15:24,41.3
25/06/2025 16:15:25,41.6
25/06/2025 16:15:26,41.7
25/06/2025 16:15:27,42.3
25/06/2025 16:15:28,43.3
25/06/2025 16:15:29,44.4
25/06/2025 16:15:30,45.5
25/06/2025 16:15:31,46.0
25/06/2025 16:15:32,46.5
25/06/2025 16:15:33,47.0
25/06/2025 16:15:34,47.6
25/06/2025 16:15:35,48.5
25/06/2025 16:15:36,49.5
25/06/2025 16:15:37,50.6
25/06/2025 16:15:38,51.8
25/06/2025 16:15:39,52.6
25/06/2025 16:15:40,52.9
25/06/2025 16:15:41,52.6
25/06/2025 16:15:42,51.8
25/06/2025 16:15:43,50.8
25/06/2025 16:15:44,49.9
25/06/2025 16:15:45,49.1
25/06/2025 16:15:46,48.7
25/06/2025 16:15:47,48.5
25/06/2025 16:15:48,48.0
25/06/2025 16:15:49,47.7
25/06/2025 16:15:50,47.3
25/06/2025 16:15:51,46.9
25/06/2025 16:15:52,46.3
25/06/2025 16:15:53,45.5
25/06/2025 16:15:54,44.4
25/06/2025 16:15:55,44.1
25/06/2025 16:15:56,43.4
25/06/2025 16:15:57,42.7
25/06/2025 16:15:58,42.1
25/06/2025 16:15:59,41.4
25/06/2025 16:16:00,40.7
25/06/2025 16:16:01,40.1
25/06/2025 16:16:02,39.4
25/06/2025 16:16:03,38.9
25/06/2025 16:16:04,38.4
25/06/2025 16:16:05,37.9
25/06/2025 16:16:06,37.1
25/06/2025 16:16:07,36.3
25/06/2025 16:16:08,35.6
25/06/2025 16:16:09,34.5
25/06/2025 16:16:10,34.2
25/06/2025 16:16:11,33.5
25/06/2025 16:16:12,32.5
25/06/2025 16:16:13,31.7
25/06/2025 16:16:14,31.0
25/06/2025 16:16:15,30.5
25/06/2025 16:16:16,29.9
25/06/2025 16:16:17,29.2
25/06/2025 16:16:18,28.4
25/06/2025 16:16:19,27.4
25/06/2025 16:16:20,26.5
25/06/2025 16:16:21,25.8
25/06/2025 16:16:22,25.3
25/06/2025 16:16:23,24.7
25/06/2025 16:16:24,24.2
25/06/2025 16:16:25,23.4
25/06/2025 16:16:26,22.5
25/06/2025 16:16:27,21.5
25/06/2025 16:16:28,20.6
25/06/2025 16:16:29,20.0
25/06/2025 16:16:30,19.3
25/06/2025 16:16:31,18.6
25/06/2025 16:16:32,17.8
25/06/2025 16:16:33,16.9
25/06/2025 16:16:34,15.9
25/06/2025 16:16:35,15.0
25/06/2025 16:16:36,14.1
25/06/2025 16:16:37,13.2
25/06/2025 16:16:38,12.7
25/06/2025 16:16:39,12.0
25/06/2025 16:16:40,11.4
25/06/2025 16:16:41,10.6
25/06/2025 16:16:42,9.9
25/06/2025 16:16:43,9.3
25/06/2025 16:16:44,8.5
25/06/2025 16:16:45,7.7
25/06/2025 16:16:46,6.8
25/06/2025 16:16:47,6.0
25/06/2025 16:16:48,5.0
25/06/2025 16:16:49,4.2
25/06/2025 16:16:50,3.6
25/06/2025 16:16:51,2.9
25/06/2025 16:16:52,2.0
25/06/2025 16:16:53,1.3
25/06/2025 16:16:54,0.5
25/06/2025 16:16:55,-0.2
25/06/2025 16:16:56,-0.8
25/06/2025 16:16:57,-1.2
25/06/2025 16:16:58,-1.9
25/06/2025 16:16:59,-2.4
25/06/2025 16:17:00,-2.9
25/06/2025 16:17:01,-3.5
25/06/2025 16:17:02,-4.0
25/06/2025 16:17:03,-4.6
25/06/2025 16:17:04,-4.9
25/06/2025 16:17:05,-5.3
25/06/2025 16:17:06,-5.7
25/06/2025 16:17:07,-6.3
25/06/2025 16:17:08,-6.7
25/06/2025 16:17:09,-7.2
25/06/2025 16:17:10,-7.5
25/06/2025 16:17:11,-7.8
25/06/2025 16:17:12,-8.1
25/06/2025 16:17:13,-8.6
25/06/2025 16:17:14,-8.9
25/06/2025 16:17:15,-9.2
25/06/2025 16:17:16,-9.5
25/06/2025 16:17:17,-9.8
25/06/2025 16:17:18,-10.0
25/06/2025 16:17:19,-10.4
25/06/2025 16:17:20,-10.5
25/06/2025 16:17:21,-9.8
25/06/2025 16:17:22,-9.6
25/06/2025 16:17:23,-9.4
25/06/2025 16:17:24,-8.7
25/06/2025 16:17:25,-8.5
25/06/2025 16:17:26,-8.1
25/06/2025 16:17:27,-7.6
25/06/2025 16:17:28,-6.9
25/06/2025 16:17:29,-6.5
25/06/2025 16:17:30,-6.0
25/06/2025 16:17:31,-5.4
25/06/2025 16:17:32,-5.0
25/06/2025 16:17:33,-4.6
25/06/2025 16:17:34,-4.0
25/06/2025 16:17:35,-3.5
25/06/2025 16:17:36,-2.9
25/06/2025 16:17:37,-2.4
25/06/2025 16:17:38,-1.9
25/06/2025 16:17:39,-1.4
25/06/2025 16:17:40,-1.0
25/06/2025 16:17:41,-0.4
25/06/2025 16:17:42,0.5
25/06/2025 16:17:43,1.7
25/06/2025 16:17:44,2.6
25/06/2025 16:17:45,3.2
25/06/2025 16:17:46,3.7
25/06/2025 16:17:47,4.1
25/06/2025 16:17:48,4.6
25/06/2025 16:17:49,5.3
25/06/2025 16:17:50,6.4
25/06/2025 16:17:51,7.3
25/06/2025 16:17:52,8.3
25/06/2025 16:17:53,8.9
25/06/2025 16:17:54,9.6
25/06/2025 16:17:55,10.3
25/06/2025 16:17:56,11.4
25/06/2025 16:17:57,12.6
25/06/2025 16:17:58,13.7
25/06/2025 16:17:59,14.5
25/06/2025 16:18:00,15.0
25/06/2025 16:18:01,15.9
25/06/2025 16:18:02,16.9
25/06/2025 16:18:03,18.1
25/06/2025 16:18:04,19.2
25/06/2025 16:18:05,20.0
25/06/2025 16:18:06,20.5
25/06/2025 16:18:07,20.9
25/06/2025 16:18:08,21.7
25/06/2025 16:18:09,23.1
25/06/2025 16:18:10,24.3
25/06/2025 16:18:11,25.2
25/06/2025 16:18:12,25.8
25/06/2025 16:18:13,26.1
25/06/2025 16:18:14,26.3
25/06/2025 16:18:15,27.4
25/06/2025 16:18:16,28.7
25/06/2025 16:18:17,29.8
25/06/2025 16:18:18,30.4
25/06/2025 16:18:19,30.9
25/06/2025 16:18:20,31.1
25/06/2025 16:18:21,31.6
25/06/2025 16:18:22,32.6
25/06/2025 16:18:23,33.9
25/06/2025 16:18:24,35.2
25/06/2025 16:18:25,35.8
25/06/2025 16:18:26,36.2
25/06/2025 16:18:27,36.5
25/06/2025 16:18:28,37.1
25/06/2025 16:18:29,38.0
25/06/2025 16:18:30,39.3
25/06/2025 16:18:31,40.2
25/06/2025 16:18:32,40.7
25/06/2025 16:18:33,41.2
25/06/2025 16:18:34,41.8
25/06/2025 16:18:35,42.4
25/06/2025 16:18:36,43.4
25/06/2025 16:18:37,44.1
25/06/2025 16:18:38,45.0
25/06/2025 16:18:39,45.5
25/06/2025 16:18:40,46.3
25/06/2025 16:18:41,47.2
