Date/Time,999 [°C]
25/06/2025 14:44:12,12.4
25/06/2025 14:44:13,12.4
25/06/2025 14:44:14,12.5
25/06/2025 14:44:15,12.3
25/06/2025 14:44:16,12.3
25/06/2025 14:44:17,12.3
25/06/2025 14:44:18,12.4
25/06/2025 14:44:19,12.5
25/06/2025 14:44:20,12.3
25/06/2025 14:44:21,12.3
25/06/2025 14:44:22,12.2
25/06/2025 14:44:23,12.3
25/06/2025 14:44:24,12.3
25/06/2025 14:44:25,12.3
25/06/2025 14:44:26,12.3
25/06/2025 14:44:27,12.3
25/06/2025 14:44:28,12.3
25/06/2025 14:44:29,12.8
25/06/2025 14:44:30,14.5
25/06/2025 14:44:31,15.9
25/06/2025 14:44:32,16.5
25/06/2025 14:44:33,16.9
25/06/2025 14:44:34,17.1
25/06/2025 14:44:35,17.2
25/06/2025 14:44:36,17.2
25/06/2025 14:44:37,17.2
25/06/2025 14:44:38,17.1
25/06/2025 14:44:39,17.4
25/06/2025 14:44:40,19.0
25/06/2025 14:44:41,20.3
25/06/2025 14:44:42,21.0
25/06/2025 14:44:43,21.2
25/06/2025 14:44:44,21.3
25/06/2025 14:44:45,21.4
25/06/2025 14:44:46,21.3
25/06/2025 14:44:47,22.1
25/06/2025 14:44:48,24.0
25/06/2025 14:44:49,25.5
25/06/2025 14:44:50,26.2
25/06/2025 14:44:51,26.2
25/06/2025 14:44:52,26.0
25/06/2025 14:44:53,25.7
25/06/2025 14:44:54,25.5
25/06/2025 14:44:55,25.3
25/06/2025 14:44:56,25.9
25/06/2025 14:44:57,27.7
25/06/2025 14:44:58,29.7
25/06/2025 14:44:59,30.7
25/06/2025 14:45:00,31.0
25/06/2025 14:45:01,31.0
25/06/2025 14:45:02,30.9
25/06/2025 14:45:03,30.7
25/06/2025 14:45:04,31.3
25/06/2025 14:45:05,32.3
25/06/2025 14:45:06,33.4
25/06/2025 14:45:07,34.1
25/06/2025 14:45:08,34.4
25/06/2025 14:45:09,34.3
25/06/2025 14:45:10,34.1
25/06/2025 14:45:11,34.7
25/06/2025 14:45:12,36.2
25/06/2025 14:45:13,37.9
25/06/2025 14:45:14,38.6
25/06/2025 14:45:15,38.8
25/06/2025 14:45:16,38.7
25/06/2025 14:45:17,38.4
25/06/2025 14:45:18,38.2
25/06/2025 14:45:19,39.2
25/06/2025 14:45:20,40.9
25/06/2025 14:45:21,41.9
25/06/2025 14:45:22,42.2
25/06/2025 14:45:23,42.1
25/06/2025 14:45:24,41.8
25/06/2025 14:45:25,42.1
25/06/2025 14:45:26,43.3
25/06/2025 14:45:27,44.6
25/06/2025 14:45:28,45.1
25/06/2025 14:45:29,45.3
25/06/2025 14:45:30,45.1
25/06/2025 14:45:31,45.3
25/06/2025 14:45:32,46.0
25/06/2025 14:45:33,47.3
25/06/2025 14:45:34,48.3
25/06/2025 14:45:35,49.0
25/06/2025 14:45:36,49.1
25/06/2025 14:45:37,48.7
25/06/2025 14:45:38,48.4
25/06/2025 14:45:39,49.0
25/06/2025 14:45:40,50.3
25/06/2025 14:45:41,51.7
25/06/2025 14:45:42,52.6
25/06/2025 14:45:43,52.9
25/06/2025 14:45:44,52.8
25/06/2025 14:45:45,52.2
25/06/2025 14:45:46,51.8
25/06/2025 14:45:47,52.2
25/06/2025 14:45:48,53.4
25/06/2025 14:45:49,54.6
25/06/2025 14:45:50,56.1
25/06/2025 14:45:51,56.9
25/06/2025 14:45:52,57.3
25/06/2025 14:45:53,57.1
25/06/2025 14:45:54,56.6
25/06/2025 14:45:55,56.5
25/06/2025 14:45:56,57.1
25/06/2025 14:45:57,58.3
25/06/2025 14:45:58,59.7
25/06/2025 14:45:59,61.2
25/06/2025 14:46:00,62.3
25/06/2025 14:46:01,62.2
25/06/2025 14:46:02,61.8
25/06/2025 14:46:03,61.2
25/06/2025 14:46:04,60.8
25/06/2025 14:46:05,61.3
25/06/2025 14:46:06,62.3
25/06/2025 14:46:07,63.5
25/06/2025 14:46:08,64.7
25/06/2025 14:46:09,65.1
25/06/2025 14:46:10,64.8
25/06/2025 14:46:11,64.2
25/06/2025 14:46:12,64.3
25/06/2025 14:46:13,65.1
25/06/2025 14:46:14,66.1
25/06/2025 14:46:15,67.2
25/06/2025 14:46:16,67.6
25/06/2025 14:46:17,68.0
25/06/2025 14:46:18,69.0
25/06/2025 14:46:19,69.7
25/06/2025 14:46:20,69.6
25/06/2025 14:46:21,68.9
25/06/2025 14:46:22,68.6
25/06/2025 14:46:23,68.8
25/06/2025 14:46:24,69.4
25/06/2025 14:46:25,70.4
25/06/2025 14:46:26,71.4
25/06/2025 14:46:27,72.5
25/06/2025 14:46:28,73.1
25/06/2025 14:46:29,73.4
25/06/2025 14:46:30,73.4
25/06/2025 14:46:31,73.2
25/06/2025 14:46:32,73.2
25/06/2025 14:46:33,73.9
25/06/2025 14:46:34,74.8
25/06/2025 14:46:35,75.6
25/06/2025 14:46:36,75.8
25/06/2025 14:46:37,75.3
25/06/2025 14:46:38,75.2
25/06/2025 14:46:39,75.7
25/06/2025 14:46:40,76.4
25/06/2025 14:46:41,77.3
25/06/2025 14:46:42,78.2
25/06/2025 14:46:43,79.0
25/06/2025 14:46:44,79.6
25/06/2025 14:46:45,79.3
25/06/2025 14:46:46,78.2
25/06/2025 14:46:47,76.8
25/06/2025 14:46:48,75.4
25/06/2025 14:46:49,74.5
25/06/2025 14:46:50,74.3
25/06/2025 14:46:51,74.3
25/06/2025 14:46:52,73.8
25/06/2025 14:46:53,73.1
25/06/2025 14:46:54,72.7
25/06/2025 14:46:55,72.4
25/06/2025 14:46:56,71.9
25/06/2025 14:46:57,71.1
25/06/2025 14:46:58,70.8
25/06/2025 14:46:59,71.0
25/06/2025 14:47:00,70.9
25/06/2025 14:47:01,70.3
25/06/2025 14:47:02,69.3
25/06/2025 14:47:03,68.2
25/06/2025 14:47:04,67.8
25/06/2025 14:47:05,67.9
25/06/2025 14:47:06,67.5
25/06/2025 14:47:07,66.6
25/06/2025 14:47:08,65.8
25/06/2025 14:47:09,65.7
25/06/2025 14:47:10,65.6
25/06/2025 14:47:11,65.1
25/06/2025 14:47:12,64.2
25/06/2025 14:47:13,63.3
25/06/2025 14:47:14,62.3
25/06/2025 14:47:15,62.4
25/06/2025 14:47:16,62.9
25/06/2025 14:47:17,62.7
25/06/2025 14:47:18,62.0
25/06/2025 14:47:19,61.0
25/06/2025 14:47:20,60.2
25/06/2025 14:47:21,59.2
25/06/2025 14:47:22,58.5
25/06/2025 14:47:23,58.1
25/06/2025 14:47:24,57.9
25/06/2025 14:47:25,57.7
25/06/2025 14:47:26,57.6
25/06/2025 14:47:27,57.3
25/06/2025 14:47:28,56.6
25/06/2025 14:47:29,55.7
25/06/2025 14:47:30,54.8
25/06/2025 14:47:31,54.5
25/06/2025 14:47:32,55.0
25/06/2025 14:47:33,54.9
25/06/2025 14:47:34,54.5
25/06/2025 14:47:35,53.7
25/06/2025 14:47:36,52.8
25/06/2025 14:47:37,51.9
25/06/2025 14:47:38,51.5
25/06/2025 14:47:39,50.9
25/06/2025 14:47:40,50.4
25/06/2025 14:47:41,50.2
25/06/2025 14:47:42,49.6
25/06/2025 14:47:43,48.8
25/06/2025 14:47:44,48.0
25/06/2025 14:47:45,47.4
25/06/2025 14:47:46,47.9
25/06/2025 14:47:47,48.3
25/06/2025 14:47:48,48.2
25/06/2025 14:47:49,47.8
25/06/2025 14:47:50,46.8
25/06/2025 14:47:51,45.8
25/06/2025 14:47:52,44.9
25/06/2025 14:47:53,44.0
25/06/2025 14:47:54,43.8
25/06/2025 14:47:55,43.9
25/06/2025 14:47:56,44.0
25/06/2025 14:47:57,43.2
25/06/2025 14:47:58,42.3
25/06/2025 14:47:59,41.6
25/06/2025 14:48:00,40.8
25/06/2025 14:48:01,40.3
25/06/2025 14:48:02,40.2
25/06/2025 14:48:03,39.8
25/06/2025 14:48:04,39.3
25/06/2025 14:48:05,38.7
25/06/2025 14:48:06,38.1
25/06/2025 14:48:07,37.4
25/06/2025 14:48:08,36.8
25/06/2025 14:48:09,36.7
25/06/2025 14:48:10,36.6
25/06/2025 14:48:11,36.2
25/06/2025 14:48:12,35.7
25/06/2025 14:48:13,35.2
25/06/2025 14:48:14,34.7
25/06/2025 14:48:15,34.0
25/06/2025 14:48:16,33.5
25/06/2025 14:48:17,33.4
25/06/2025 14:48:18,33.4
25/06/2025 14:48:19,33.1
25/06/2025 14:48:20,32.7
25/06/2025 14:48:21,31.9
25/06/2025 14:48:22,31.3
25/06/2025 14:48:23,30.8
25/06/2025 14:48:24,30.3
25/06/2025 14:48:25,29.7
25/06/2025 14:48:26,29.2
25/06/2025 14:48:27,28.7
25/06/2025 14:48:28,28.3
25/06/2025 14:48:29,27.8
25/06/2025 14:48:30,27.5
25/06/2025 14:48:31,27.1
25/06/2025 14:48:32,26.6
25/06/2025 14:48:33,26.2
25/06/2025 14:48:34,25.8
25/06/2025 14:48:35,25.4
25/06/2025 14:48:36,24.8
25/06/2025 14:48:37,24.3
25/06/2025 14:48:38,23.8
25/06/2025 14:48:39,23.4
25/06/2025 14:48:40,23.1
25/06/2025 14:48:41,22.4
25/06/2025 14:48:42,21.5
25/06/2025 14:48:43,21.0
25/06/2025 14:48:44,20.7
25/06/2025 14:48:45,20.3
25/06/2025 14:48:46,20.1
25/06/2025 14:48:47,19.8
25/06/2025 14:48:48,19.4
25/06/2025 14:48:49,18.8
25/06/2025 14:48:50,17.9
25/06/2025 14:48:51,17.4
25/06/2025 14:48:52,16.9
