t,temp
583,56.6
584,56.8
585,57.2
586,57.0
587,56.7
588,56.3
589,55.6
590,55.1
591,54.5
592,53.7
593,52.9
594,52.5
595,52.5
596,52.5
597,52.4
598,51.9
599,51.0
600,50.0
601,49.5
602,49.2
603,49.0
604,48.6
605,47.9
606,47.1
607,46.2
608,45.5
609,45.0
610,44.3
611,43.6
612,43.1
613,43.0
614,43.1
615,42.7
616,42.0
617,40.9
618,40.0
619,39.3
620,38.6
621,37.9
622,37.3
623,36.7
624,36.1
625,35.6
626,35.1
627,34.6
628,34.1
629,33.6
630,33.3
631,32.4
632,31.7
633,31.0
634,30.2
635,29.6
636,29.1
637,28.7
638,28.2
639,27.2
640,26.2
641,25.3
642,24.8
643,24.4
644,24.1
645,23.5
646,22.7
647,22.1
648,21.7
649,21.2
650,20.7
651,20.1
652,19.5
653,18.8
654,18.0
655,17.5
656,16.9
657,16.1
658,15.8
659,15.4
660,14.8
661,13.9
662,13.0
663,12.3
664,11.9
665,11.5
666,10.8
667,10.2
668,9.5
669,8.9
670,8.4
671,7.7
672,7.2
673,6.5
674,6.0
675,5.8
676,5.4
677,5.0
678,4.3
679,3.8
680,3.1
681,2.5
682,2.0
683,1.6
684,1.0
685,0.5
686,0.0
687,-0.5
688,-1.1
689,-1.7
690,-2.2
691,-2.6
692,-3.0
693,-3.3
694,-3.7
695,-4.1
696,-4.5
697,-4.8
698,-5.3
699,-5.7
700,-5.9
701,-6.1
702,-6.6
703,-6.8
704,-7.1
705,-7.3
706,-7.5
707,-7.8
708,-8.1
709,-8.4
710,-8.6
711,-8.7
712,-8.8
713,-8.9
714,-9.0
715,-9.3
716,-9.5
717,-9.6
718,-9.7
719,-9.6
720,-9.5
721,-9.2
722,-8.7
723,-8.2
724,-7.9
725,-7.6
726,-7.3
727,-6.8
728,-6.4
729,-6.0
730,-5.7
731,-5.3
732,-4.7
733,-4.1
734,-3.8
735,-3.4
736,-2.9
737,-2.3
738,-1.8
739,-1.2
740,-0.6
741,0.0
742,0.5
743,1.0
744,1.8
745,2.2
746,2.7
747,3.3
748,3.8
749,4.2
750,4.6
751,5.0
752,5.7
753,6.5
754,7.3
755,7.9
756,8.3
757,8.8
758,9.2
759,9.6
760,10.0
761,10.4
762,11.5
763,12.7
764,13.9
765,14.4
766,14.6
767,14.7
768,14.9
769,15.1
770,15.2
771,15.4
772,15.5
773,15.6
774,15.7
775,15.9
776,16.0
777,16.1
778,16.1
779,16.3
780,16.3
781,16.4
782,16.5
783,16.6
784,16.6
785,16.7
786,16.8
787,16.8
788,16.9
789,16.9
790,17.0
791,17.0
792,17.0
793,17.1
794,17.1
795,17.1
796,17.2
