t,temp
0,22.2
1,22.2
2,21.8
3,21.6
4,21.5
5,21.3
6,21.2
7,21.0
8,20.8
9,20.6
10,20.5
11,20.3
12,20.2
13,20.6
14,21.9
15,22.9
16,25.8
17,27.9
18,29.5
19,30.0
20,29.9
21,29.6
22,29.3
23,29.6
24,30.8
25,32.2
26,32.8
27,33.2
28,33.3
29,33.2
30,33.7
31,34.7
32,35.6
33,36.1
34,36.4
35,36.4
36,36.7
37,37.4
38,38.7
39,40.1
40,40.7
41,41.1
42,41.2
43,41.1
44,41.4
45,42.3
46,43.5
47,44.1
48,44.6
49,44.6
50,44.4
51,44.5
52,45.2
53,46.3
54,47.2
55,47.9
56,48.1
57,48.3
58,49.0
59,49.9
60,50.9
61,51.8
62,52.3
63,52.4
64,52.3
65,52.8
66,53.7
67,54.5
68,55.0
69,55.3
70,55.4
71,55.6
72,56.4
73,57.4
74,58.4
75,58.8
76,58.8
77,58.1
78,57.4
79,55.8
80,55.0
81,55.0
82,55.3
83,55.4
84,55.0
85,54.5
86,53.8
87,53.0
88,52.2
89,52.0
90,51.9
91,51.8
92,51.6
93,51.2
94,50.5
95,49.8
96,49.3
97,48.5
98,47.8
99,47.0
100,46.7
101,46.6
102,46.4
103,46.0
104,45.5
105,44.8
106,44.1
107,43.4
108,42.8
109,42.5
110,42.2
111,41.7
112,41.0
113,40.4
114,39.7
115,39.3
116,39.1
117,38.8
118,38.4
119,38.0
120,37.4
121,36.8
122,36.1
123,35.4
124,34.9
125,34.3
126,33.7
127,33.4
128,32.6
129,32.4
130,31.5
131,31.0
132,30.4
133,29.8
134,29.3
135,28.9
136,28.5
137,28.0
138,27.7
139,27.4
140,27.0
141,26.6
142,26.0
143,25.3
144,24.8
145,24.2
146,23.7
147,23.0
148,22.5
149,22.1
150,21.5
151,21.1
152,20.8
153,20.2
154,19.5
155,18.9
156,18.5
157,18.1
158,17.5
159,17.2
160,16.8
161,16.2
162,15.7
163,14.8
164,14.3
165,13.9
166,13.7
167,13.1
168,12.4
169,11.9
170,11.6
171,11.0
172,10.7
173,10.3
174,9.9
175,9.4
176,8.7
177,8.0
178,7.6
179,7.2
180,6.7
181,6.3
182,5.9
183,5.4
184,4.9
185,4.4
186,3.9
187,3.5
188,2.9
189,2.2
190,1.6
191,1.0
192,0.7
193,0.4
194,0.2
195,-0.5
196,-1.1
197,-1.5
198,-2.0
199,-2.3
200,-2.6
201,-2.9
202,-3.1
203,-3.3
204,-3.8
205,-4.3
206,-4.7
207,-5.0
208,-5.4
209,-5.8
210,-6.1
211,-6.5
212,-6.9
213,-7.1
214,-7.5
215,-7.9
216,-8.1
217,-8.4
218,-8.7
219,-9.0
220,-9.3
221,-9.5
222,-9.6
223,-9.8
224,-10.2
225,-10.4
226,-10.7
227,-10.8
228,-11.2
229,-11.2
230,-11.4
231,-11.4
232,-11.4
233,-11.3
234,-10.9
235,-10.8
236,-10.7
237,-10.6
238,-10.3
239,-9.7
240,-9.5
241,-8.9
242,-8.7
243,-8.1
244,-7.6
245,-7.2
246,-6.8
247,-6.6
248,-6.4
249,-5.7
250,-5.4
251,-5.1
252,-4.5
253,-4.0
254,-3.8
255,-2.9
256,-2.3
257,-2.1
258,-1.4
259,-1.3
260,-1.3
261,-0.8
262,0.3
263,1.4
264,2.1
265,2.4
266,2.4
267,2.5
268,3.1
269,3.3
270,4.4
271,4.9
272,5.1
273,5.6
274,6.2
275,6.6
276,7.0
277,7.3
278,7.4
279,8.0
280,8.8
281,9.4
282,10.8
283,11.3
284,11.7
285,11.9
286,12.1
287,12.4
288,13.0
289,13.6
290,13.9
291,14.4
292,14.6
293,15.5
294,16.9
295,17.6
296,18.0
297,18.3
298,18.5
299,18.5
300,19.0
301,19.5
302,19.7
303,20.5
304,20.9
305,21.0
306,21.8
307,22.9
308,23.1
309,23.5
310,23.6
311,24.1
312,25.1
313,25.8
314,26.3
315,26.8
316,27.0
317,27.0
318,27.3
319,28.3
320,29.3
321,29.8
322,29.9
323,30.0
324,31.2
325,32.5
326,32.8
327,33.4
328,33.7
329,33.7
330,33.5
331,34.0
332,34.4
333,35.6
334,36.9
335,37.2
336,37.5
337,37.7
338,38.0
339,39.2
340,39.5
341,39.5
342,39.7
343,40.4
344,41.0
345,42.5
346,43.0
347,43.1
348,43.1
349,43.3
350,44.0
351,44.8
352,46.3
353,46.5
354,46.8
355,46.8
356,47.4
357,48.4
358,49.2
359,49.4
360,50.0
361,50.1
362,50.1
363,51.1
364,51.9
365,52.4
366,52.9
367,53.1
368,53.1
369,54.0
370,54.6
371,55.7
372,56.0
373,56.0
374,56.7
375,56.9
376,57.9
377,58.1
378,57.9
379,56.5
380,56.1
381,55.2
382,55.4
383,55.7
384,56.1
385,55.2
386,54.6
387,53.6
388,52.3
389,51.8
390,52.1
391,52.3
392,52.1
393,51.7
394,50.9
395,50.6
396,49.9
397,48.7
398,48.2
399,47.4
400,47.0
401,47.0
402,46.8
403,46.5
404,46.0
405,45.4
406,44.5
407,43.8
408,43.5
409,42.4
410,42.1
411,41.4
412,40.8
413,41.0
414,41.0
415,40.8
416,40.4
417,39.6
418,38.4
419,37.9
420,37.2
421,36.3
422,36.1
423,35.5
424,34.6
425,34.4
426,33.8
427,33.1
428,32.6
429,32.4
430,31.6
431,31.4
432,31.0
433,30.5
434,30.1
435,29.7
436,29.1
437,28.9
438,28.6
439,27.9
440,27.5
441,26.9
442,26.1
443,25.9
444,25.5
445,24.6
446,24.3
447,23.7
448,23.2
449,22.6
450,22.4
451,21.4
452,21.3
453,20.8
454,20.1
455,19.8
456,19.1
457,18.5
458,18.2
459,17.6
460,17.1
461,16.9
462,16.3
463,15.7
464,15.3
465,14.8
466,13.9
467,13.3
468,12.8
469,12.1
470,11.9
471,11.6
472,11.0
473,10.8
474,10.2
475,9.6
476,9.3
477,8.8
478,8.1
479,7.9
480,7.5
481,7.0
482,6.7
483,6.2
484,5.3
485,5.1
486,4.5
487,4.1
488,4.0
489,3.5
490,2.7
491,2.3
492,1.8
493,1.0
494,0.8
495,0.4
496,-0.2
497,-0.8
498,-1.1
499,-1.9
500,-2.1
501,-2.5
502,-3.1
503,-3.3
504,-3.8
505,-4.2
506,-4.6
507,-5.0
508,-5.4
509,-5.9
510,-6.3
511,-6.6
512,-6.8
513,-7.0
514,-7.4
515,-8.0
516,-8.1
517,-8.4
518,-8.6
519,-8.9
520,-9.0
521,-9.1
522,-9.3
523,-9.7
524,-9.8
525,-10.1
526,-10.2
527,-10.3
528,-10.5
529,-10.5
530,-10.6
531,-10.8
532,-10.9
533,-11.1
534,-11.0
535,-10.8
536,-10.3
537,-10.1
538,-9.7
539,-9.6
540,-9.6
541,-9.5
542,-9.3
543,-9.0
544,-8.5
545,-7.9
546,-7.2
547,-6.7
548,-6.5
549,-6.2
550,-6.0
551,-5.6
552,-5.1
553,-4.6
554,-4.1
555,-3.7
556,-3.2
557,-2.8
558,-2.2
559,-1.7
560,-1.2
561,-1.0
562,-0.7
563,-0.3
564,0.1
565,0.5
566,0.9
567,1.3
568,1.8
569,2.2
570,2.9
571,3.8
572,4.7
573,5.0
574,5.4
575,5.8
576,6.1
577,6.5
578,7.1
579,7.9
580,8.5
581,9.3
582,9.4
583,9.7
584,10.1
585,10.4
586,10.7
587,11.3
588,12.3
589,13.1
590,13.6
591,14.0
