t,temp
373,-16.7
374,-16.7
375,-16.7
376,-16.7
377,-16.1
378,-14.5
379,-12.3
380,-10.2
381,-8.4
382,-6.7
383,-5.2
384,-3.8
385,-2.3
386,-0.8
387,0.6
388,1.6
389,2.5
390,3.4
391,4.2
392,5.0
393,5.7
394,6.4
395,7.0
396,7.6
397,8.1
398,8.7
399,9.1
400,9.6
401,10.0
402,10.4
403,10.8
404,11.1
405,11.5
406,11.8
407,12.1
408,12.3
409,12.6
410,12.8
411,13.1
412,13.3
413,13.5
414,13.7
415,13.9
416,14.1
417,14.3
418,14.4
419,14.5
420,14.6
421,14.7
422,14.8
423,15.0
424,15.1
425,15.1
426,15.3
427,15.4
428,15.5
429,15.5
430,15.6
431,15.6
432,15.7
433,15.8
434,15.8
435,15.9
436,15.9
437,16.0
438,16.0
439,16.1
440,16.1
441,16.2
442,16.2
443,16.2
444,16.3
445,16.3
446,16.3
447,16.3
448,16.4
449,16.4
450,16.4
451,16.4
452,16.4
453,16.5
454,16.5
455,16.5
456,16.5
457,16.6
458,16.6
459,16.6
460,16.6
461,16.6
462,16.6
463,16.6
464,16.6
465,16.6
466,16.7
467,16.7
468,16.7
469,16.7
470,16.7
471,16.7
472,16.7
473,16.7
474,16.7
475,16.7
476,16.7
477,16.7
478,16.7
479,16.8
480,16.8
481,16.8
482,16.7
483,16.7
484,16.7
485,16.8
486,16.7
487,16.8
488,16.7
489,16.8
490,16.8
491,16.8
492,16.8
493,16.8
494,16.8
495,16.8
496,16.8
497,16.8
498,16.8
